,index,fixed_diffs,num_int_sites,sample1,species_id
0,e004-inoculumn-fecal-AK,0,2268262,e004-inoculumn-fecal-AK,100190
1,BB-Fecal,3301,1037541,e004-inoculumn-fecal-AK,100190
2,AM-Fecal,2998,1146950,e004-inoculumn-fecal-AK,100190
3,e003-inoculumn-fecal-AC,6239,2119555,e004-inoculumn-fecal-AK,100190
4,BG-Fecal,6148,2220442,e004-inoculumn-fecal-AK,100190
0,e004-inoculumn-fecal-AK,3299,2268262,BB-Fecal,100190
1,BB-Fecal,0,1037541,BB-Fecal,100190
2,AM-Fecal,1679,1146950,BB-Fecal,100190
3,e003-inoculumn-fecal-AC,3133,2119555,BB-Fecal,100190
4,BG-Fecal,3221,2220442,BB-Fecal,100190
0,e004-inoculumn-fecal-AK,2999,2268262,AM-Fecal,100190
1,BB-Fecal,1679,1037541,AM-Fecal,100190
2,AM-Fecal,0,1146950,AM-Fecal,100190
3,e003-inoculumn-fecal-AC,3370,2119555,AM-Fecal,100190
4,BG-Fecal,3504,2220442,AM-Fecal,100190
0,e004-inoculumn-fecal-AK,6237,2268262,e003-inoculumn-fecal-AC,100190
1,BB-Fecal,3130,1037541,e003-inoculumn-fecal-AC,100190
2,AM-Fecal,3371,1146950,e003-inoculumn-fecal-AC,100190
3,e003-inoculumn-fecal-AC,0,2119555,e003-inoculumn-fecal-AC,100190
4,BG-Fecal,5525,2220442,e003-inoculumn-fecal-AC,100190
0,e004-inoculumn-fecal-AK,6131,2268262,BG-Fecal,100190
1,BB-Fecal,3214,1037541,BG-Fecal,100190
2,AM-Fecal,3497,1146950,BG-Fecal,100190
3,e003-inoculumn-fecal-AC,5514,2119555,BG-Fecal,100190
4,BG-Fecal,0,2220442,BG-Fecal,100190
