,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,0.999371653543307,0.000384
D5-e003Coalescence-Inoculumn-mBHI,0.010170078740157483,0.978642
A5-e003Coalescence-Inoculumn-mBHI,0.36774330708661424,0.432492
A5-e003Coalescence-mBHI-inoculumn-redo,0.40915118110236226,0.48329700000000003
A5-e003Coalescence-mBHI-p3,0.5022299212598426,0.27322
A5-e003Coalescence-mBHI-p7,0.09471023622047242,0.7285280000000001
A5-e003Coalescence-mGAM-p3,0.25052598425196854,0.6383949999999999
D2-e003Coalescence-Inoculumn-mBHI,0.3842204724409449,0.49262599999999995
D2-e003Coalescence-mBHI-p3,0.5068094488188977,0.335466
D2-e003Coalescence-mBHI-p5,0.19373543307086616,0.666949
D2-e003Coalescence-mBHI-p7,0.0,0.5816
D2-e003Coalescence-mGAM-p5,0.015118110236220473,0.915885
E5-e003Coalescence-mBHI-p3_S12,0.6036220472440945,0.159756
E5-e003Coalescence-mBHI-p5_S4,0.11058110236220474,0.7063130000000001
E5-e003Coalescence-mBHI-p7_S100,0.007004724409448821,0.9685840000000001
E5-e003Coalescence-mGAM-p3_S60,0.28267559055118113,0.5666969999999999
E5-e003Coalescence-mGAM-p5_S52,0.03346456692913386,0.8792490000000001
E5-e003Coalescence-mGAM-p7_S148,0.04947086614173228,0.740512
H2-e003Coalescence-mBHI-p3_S45,0.5478283464566929,0.024272
H2-e003Coalescence-mBHI-p7_S133,0.06998267716535435,0.87822
H2-e003Coalescence-mGAM-p3_S93,0.09221102362204725,0.8376330000000001
H2-e003Coalescence-mGAM-p5_S85,0.02676062992125984,0.500527
H2-e003Coalescence-mGAM-p7_S181,0.12495590551181103,0.288127
