,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,0.0,0.996
D5-e003Coalescence-Inoculumn-mBHI,0.8125984251968504,0.0
A5-e003Coalescence-Inoculumn-mBHI,0.06614173228346457,0.039
A5-e003Coalescence-mBHI-inoculumn-redo,0.0,0.0
A5-e003Coalescence-mBHI-p3,0.04251968503937008,0.177
A5-e003Coalescence-mBHI-p7,0.44724409448818897,0.0
A5-e003Coalescence-mGAM-p3,0.08976377952755905,0.0
D2-e003Coalescence-Inoculumn-mBHI,0.0,0.0
D2-e003Coalescence-mBHI-p3,0.0,0.0
D2-e003Coalescence-mBHI-p5,0.10236220472440945,0.0
D2-e003Coalescence-mBHI-p7,0.6645669291338583,0.0
D2-e003Coalescence-mGAM-p5,0.7968503937007874,0.0
E5-e003Coalescence-mBHI-p3_S12,0.0,0.002
E5-e003Coalescence-mBHI-p5_S4,0.46141732283464565,0.0
E5-e003Coalescence-mBHI-p7_S100,0.7937007874015748,0.0
E5-e003Coalescence-mGAM-p3_S60,0.19055118110236222,0.014
E5-e003Coalescence-mGAM-p5_S52,0.7338582677165354,0.0
E5-e003Coalescence-mGAM-p7_S148,0.7858267716535433,0.0
H2-e003Coalescence-mBHI-p3_S45,0.0,0.024
H2-e003Coalescence-mBHI-p7_S133,0.14330708661417324,0.0
H2-e003Coalescence-mGAM-p3_S93,0.3480314960629921,0.0
H2-e003Coalescence-mGAM-p5_S85,0.7354330708661417,0.056
H2-e003Coalescence-mGAM-p7_S181,0.4015748031496063,0.0
