,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.00350109409190372,0.4996
C11-e003Coalescence-mBHI-p3,0.3527352297592998,0.0132
C9-e003Coalescence-mGAM-p7,0.00612691466083151,0.5452
C8-e003Coalescence-mGAM-p7,0.4695842450765864,0.0212
D10-e003Coalescence-mBHI-p3,0.6568927789934355,0.012
F3-e004Assembly-epsilon-p3,0.8240700218818381,0.2308
A4-e003Coalescence-mBHI-p7,0.35404814004376367,0.0116
B9-e003Coalescence-mGAM-p5,0.0,0.9548
A4-e003Coalescence-mBHI-inoculumn-redo,0.8332603938730854,0.0156
B3-e003Coalescence-mBHI-p3,0.0,0.9472
D4-e003Coalescence-mBHI-p5,0.4442013129102845,0.0092
C2-e003Coalescence-mBHI-p5,0.6183807439824945,0.0116
B3-e004Assembly-mBHI-p7,0.5466083150984683,0.1488
D4-e003Coalescence-mBHI-p3,0.562363238512035,0.03
C4-e003GlycerolRevival-mBHI-p2,0.7159737417943107,0.0092
D10-e003Assembly-mGAM-p5,0.3334792122538293,0.0052
C3-e004Assembly-mBHI-p5,0.36586433260393875,0.1128
D3-e004Assembly-mGAM-p7,0.8288840262582057,0.2336
D3-e003Coalescence-Inoculumn-mBHI,0.0,0.516
C3-e003Coalescence-mBHI-p7,0.8280087527352298,0.014
B8-e003Coalescence-mBHI-p5,0.0,0.9876
C2-e003Coalescence-mGAM-p7,0.624070021881838,0.3212
B11-e003Coalescence-mGAM-p3,0.0,0.9924
C4-e003Coalescence-mBHI-inoculumn-redo,0.6236323851203501,0.0112
D5-e003Coalescence-mBHI-p7,0.0,0.9932
C9-e003Coalescence-mBHI-p5,0.010940919037199124,0.5288
C2-e003Coalescence-mBHI-p3,0.8831509846827134,0.0164
D9-e003Coalescence-mGAM-p7,0.0,0.9264
D4-e003Coalescence-mBHI-p7,0.5982494529540482,0.0196
E3-e004Assembly-mGAM-p3,0.799562363238512,0.2232
B10-e003Coalescence-mGAM-p3,0.16805251641137856,0.1168
B5-e003Coalescence-Inoculumn-mGAM,0.0,0.6796
D5-e003Coalescence-mBHI-p3,0.0,0.8664
D9-e003Coalescence-mGAM-p5,0.0,0.9888
C9-e003Coalescence-mBHI-p3,0.003063457330415755,0.1972
D10-e003Coalescence-mGAM-p5,0.6800875273522976,0.008
C8-e003Coalescence-mBHI-p7,0.7207877461706783,0.0112
G3-e004Assembly-epsilon-p7,0.8065645514223194,0.23
D4-e003Coalescence-mGAM-p5,0.7479212253829322,0.0148
C3-e004Assembly-mBHI-p7,0.7544857768052516,0.2152
B5-e003Coalescence-mGAM-p5,0.0,0.9776
G3-e004Assembly-epsilon-p3,0.8262582056892779,0.2332
B5-e003Coalescence-mGAM-p7,0.0,0.5548
B10-e003Coalescence-mBHI-p5,0.00175054704595186,0.596
B3-e004Assembly-mBHI-p5,0.4035010940919037,0.1108
B5-e003Coalescence-mBHI-p3,0.0,0.682
C5-e003Coalescence-mGAM-p7,0.36192560175054705,0.0248
C5-e003Coalescence-mBHI-inoculumn-redo,0.849890590809628,0.014
A10-e003Coalescence-mBHI-p5,0.3562363238512035,0.0076
AM-Fecal,0.5063457330415755,0.7732
A4-e003Coalescence-mGAM-p5,0.0,0.9884
D5-e003Coalescence-mBHI-p5,0.6153172866520787,0.0016
D4-e003Coalescence-mGAM-p7,0.8017505470459518,0.0112
E3-e004Assembly-mGAM-p7,0.7221006564551422,0.2112
C4-e003Coalescence-mGAM-p3,0.35098468271334793,0.0116
B2-e003Coalescence-Inoculumn-mGAM,0.0,0.662
C5-e003Coalescence-mBHI-p5,0.6857768052516411,0.018
C5-e003Coalescence-mGAM-p3,0.6608315098468271,0.018
A9-e003Coalescence-mBHI-p3,0.0,0.9992
D3-e003Coalescence-mBHI-p7,0.0,0.9352
C3-e003Coalescence-mBHI-p5,0.5667396061269147,0.01
A9-e003Coalescence-mBHI-p5,0.0,0.7084
C11-e003Coalescence-mGAM-p5,0.6713347921225383,0.01
B3-e003Coalescence-Inoculumn-mBHI,0.0,0.4192
BG-Fecal,0.562363238512035,0.63
D3-e003Coalescence-mGAM-p3,0.02100656455142232,0.3284
D9-e003Coalescence-mGAM-p3,0.0,0.7456
D3-e003Coalescence-mGAM-p5,0.0,0.9816
C10-e003Coalescence-mGAM-p3,0.312035010940919,0.2444
B9-e003Coalescence-mGAM-p7,0.0,0.4364
B11-e003Coalescence-mGAM-p7,0.0,0.4308
C3-e003Coalescence-Inoculumn-mGAM,0.00525164113785558,0.4344
B5-e003Coalescence-mBHI-p7,0.000437636761487965,0.794
A3-e003Coalescence-mGAM-p7,0.0,0.3824
D4-e003Coalescence-Inoculumn-mBHI,0.8266958424507659,0.014
A4-e003Coalescence-mBHI-p5,0.5855579868708971,0.0112
B3-e003Coalescence-mBHI-p7,0.0,0.7508
D10-e003Coalescence-mGAM-p7,0.7855579868708972,0.012
C12-e003Coalescence-mGAM-p3,0.5908096280087527,0.0232
C11-e003Coalescence-mGAM-p3,0.6070021881838075,0.0016
A10-e003Coalescence-mBHI-p7,0.7448577680525165,0.0148
C10-e003Coalescence-mBHI-p7,0.811816192560175,0.0144
B9-e003Coalescence-mBHI-p5,0.0,0.9808
B10-e003Coalescence-mBHI-p3,0.1527352297592998,0.1572
C11-e003Coalescence-mBHI-p5,0.7072210065645514,0.0116
E3-e004Assembly-mGAM-p5,0.6477024070021882,0.1904
D10-e003Coalescence-mGAM-p3,0.6849015317286652,0.0124
A9-e003Coalescence-mBHI-p7,0.0,0.9896
C2-e003Coalescence-Inoculumn-mGAM,0.2840262582056893,0.0224
B3-e003Coalescence-Inoculumn-mGAM,0.0,0.9992
B4-e003Coalescence-Inoculumn-mGAM,0.0,0.246
A10-e003Coalescence-mGAM-p7,0.33260393873085337,0.0436
D9-e003Coalescence-mBHI-p5,0.0,0.8904
C4-e003Coalescence-Inoculumn-mGAM,0.8017505470459518,0.0
D4-e003Coalescence-mGAM-p3,0.67527352297593,0.0068
B9-e003Coalescence-mBHI-p7,0.0,0.916
C3-e003Coalescence-mGAM-p7,0.03894967177242888,0.4276
D9-e003Coalescence-mBHI-p7,0.0,0.8096
D3-e004Assembly-mGAM-p5,0.811816192560175,0.23
C5-e003Coalescence-mBHI-p7,0.48358862144420134,0.0476
C11-e003Coalescence-mGAM-p7,0.6385120350109409,0.0048
D10-e003Coalescence-mBHI-p7,0.33654266958424506,0.062
C9-e003Coalescence-mBHI-p7,0.001312910284463895,0.472
B8-e003Coalescence-mGAM-p5,0.0,0.6728
C3-e004Assembly-mBHI-p3,0.3426695842450766,0.1016
B3-e003Coalescence-mBHI-p5,0.0,0.8472
C2-e003Coalescence-mBHI-inoculumn-redo,0.725164113785558,0.0128
C10-e003Coalescence-mGAM-p5,0.6582056892778994,0.4472
C10-e003Coalescence-mBHI-p5,0.7566739606126914,0.014
B9-e003Coalescence-mBHI-p3,0.0,0.686
C3-e003Coalescence-mBHI-inoculumn-redo,0.2603938730853392,0.0136
e004-inoculumn-fecal-AR,0.7326039387308534,0.208
B5-e003Coalescence-mGAM-p3,0.0,0.972
F3-e004Assembly-epsilon-p5,0.5492341356673961,0.1568
C9-e003Coalescence-mGAM-p5,0.004814004376367615,0.7556
C2-e003Coalescence-mGAM-p5,0.3964989059080963,0.0508
C8-e003Coalescence-mBHI-p5,0.8840262582056893,0.0164
B8-e003Coalescence-mGAM-p7,0.0,0.6676
B4-e003Coalescence-Inoculumn-mBHI,0.22800875273522975,0.0136
B8-e003Coalescence-mBHI-p7,0.0,0.4936
B3-e004Assembly-mBHI-p3,0.4140043763676149,0.124
D3-e003Coalescence-Inoculumn-mGAM,0.0,0.9544
B11-e003Coalescence-mBHI-p3,0.0,0.6632
C5-e003Coalescence-Inoculumn-mGAM,0.5269146608315098,0.0212
C4-e003Coalescence-mBHI-p5,0.7076586433260393,0.0068
G3-e004Assembly-epsilon-p5,0.8231947483588622,0.232
BC-Fecal,0.45076586433260396,0.5016
A4-e003Coalescence-Inoculumn-mGAM,0.6472647702407002,0.02
B4-e003Coalescence-mBHI-p3,0.40043763676148797,0.0236
A9-e003Coalescence-mGAM-p5,0.0,0.888
F3-e004Assembly-epsilon-p7,0.5969365426695843,0.1792
C10-e003Coalescence-mBHI-p3,0.7107221006564551,0.012
G5-e003Coalescence-mBHI-p7_S124,0.6026258205689278,0.0192
H4-e003Coalescence-mGAM-p7_S183,0.6669584245076586,0.0148
F5-e003Coalescence-mGAM-p5_S64,0.0,0.9568
F5-e003Coalescence-mGAM-p7_S160,0.0,0.7392
F8-e003Coalescence-mBHI-p3_S117,0.0,0.9872
H3-e003Coalescence-mBHI-p3_S46,0.0,0.7064
F100-e003Coalescence-mGAM-p7_S163,0.00612691466083151,0.592
F9-e003Coalescence-mBHI-p5_S18,0.0,0.9032
G4-e003Coalescence-mBHI-p5_S27,0.8463894967177243,0.0164
G2-e003Coalescence-mBHI-p3_S33,0.5387308533916849,0.01
E9-e003Coalescence-mBHI-p5_S6,0.0,0.8368
G111-e003Coalescence-mGAM-p5_S80,0.7234135667396061,0.0116
