,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.7578157549234136,0.1589324
C11-e003Coalescence-mBHI-p3,0.043964113785557986,0.3461132
C9-e003Coalescence-mGAM-p7,0.7595444201312911,0.11922040000000002
C8-e003Coalescence-mGAM-p7,0.07454573304157548,0.4684376
D10-e003Coalescence-mBHI-p3,0.09085908096280088,0.7065476
F3-e004Assembly-epsilon-p3,0.1676682713347921,0.75642
A4-e003Coalescence-mBHI-p7,0.05207439824945296,0.346452
B9-e003Coalescence-mGAM-p5,0.9521781181619255,0.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.10800087527352296,0.9199892
B3-e003Coalescence-mBHI-p3,0.9868485776805251,0.006834399999999999
D4-e003Coalescence-mBHI-p5,0.053087964989059086,0.4122152
C2-e003Coalescence-mBHI-p5,0.07571115973741795,0.6665476
B3-e004Assembly-mBHI-p7,0.10240700218818381,0.476
D4-e003Coalescence-mBHI-p3,0.09827921225382932,0.5601916
C4-e003GlycerolRevival-mBHI-p2,0.13132866520787748,0.820802
D10-e003Assembly-mGAM-p5,0.04069978118161925,0.35273319999999997
C3-e004Assembly-mBHI-p5,0.07702407002188184,0.3584
D3-e004Assembly-mGAM-p7,0.167528227571116,0.7632656
D3-e003Coalescence-Inoculumn-mBHI,0.5021032822757112,0.0007284
C3-e003Coalescence-mBHI-p7,0.11051509846827134,0.9671348
B8-e003Coalescence-mBHI-p5,0.982435010940919,0.0
C2-e003Coalescence-mGAM-p7,0.23797855579868707,0.41493320000000006
B11-e003Coalescence-mGAM-p3,0.9928831509846828,0.0
C4-e003Coalescence-mBHI-inoculumn-redo,0.07354266958424507,0.7039764000000001
D5-e003Coalescence-mBHI-p7,0.9912472647702407,0.0
C9-e003Coalescence-mBHI-p5,0.7429772428884026,0.1418636
C2-e003Coalescence-mBHI-p3,0.10586083150984683,0.9725668000000002
D9-e003Coalescence-mGAM-p7,0.9267689277899344,0.0
D4-e003Coalescence-mBHI-p7,0.1092582056892779,0.6164888
E3-e004Assembly-mGAM-p3,0.16148796498905907,0.728
B10-e003Coalescence-mGAM-p3,0.38667789934354485,0.39587799999999995
B5-e003Coalescence-Inoculumn-mGAM,0.6598105032822756,0.0
D5-e003Coalescence-mBHI-p3,0.8786735229759299,0.0
D9-e003Coalescence-mGAM-p5,0.9889024070021881,0.00044399999999999995
C9-e003Coalescence-mBHI-p3,0.7028245076586433,0.2976984
D10-e003Coalescence-mGAM-p5,0.14158030634573304,0.8474727999999999
C8-e003Coalescence-mBHI-p7,0.08658468271334792,0.7898636
G3-e004Assembly-epsilon-p7,0.16507833698030636,0.7439296000000001
D4-e003Coalescence-mGAM-p5,0.12543676148796495,0.8799880000000001
C3-e004Assembly-mBHI-p7,0.1562323851203501,0.6861152
B5-e003Coalescence-mGAM-p5,0.9665544857768054,0.0004548000000000001
G3-e004Assembly-epsilon-p3,0.16794617067833698,0.7617028
B5-e003Coalescence-mGAM-p7,0.5216630196936543,0.00022839999999999997
B10-e003Coalescence-mBHI-p5,0.7858284463894967,0.1001596
B3-e004Assembly-mBHI-p5,0.08533916849015317,0.3641716
B5-e003Coalescence-mBHI-p3,0.6961356673960613,0.0006532
C5-e003Coalescence-mGAM-p7,0.057169803063457335,0.350274
C5-e003Coalescence-mBHI-inoculumn-redo,0.10807702407002188,0.9370092000000001
A10-e003Coalescence-mBHI-p5,0.04140218818380744,0.38271960000000005
AM-Fecal,0.4258205689277899,0.1668
A4-e003Coalescence-mGAM-p5,0.9934131291028445,0.0008343999999999999
D5-e003Coalescence-mBHI-p5,0.14728927789934357,0.8267672
