,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C9-e003Coalescence-mGAM-p3,0.014940239043824702,0.490217998882057
C11-e003Coalescence-mBHI-p3,0.3595617529880478,0.008943543879262158
C9-e003Coalescence-mGAM-p7,0.0099601593625498,0.5321408608160983
C8-e003Coalescence-mGAM-p7,0.5318725099601593,0.02850754611514813
D10-e003Coalescence-mBHI-p3,0.7390438247011952,0.0022358859698155395
F3-e004Assembly-epsilon-p3,0.9053784860557769,0.23476802683063164
A4-e003Coalescence-mBHI-p7,0.4063745019920319,0.008384572386808273
B9-e003Coalescence-mGAM-p5,0.0,0.956400223588597
A4-e003Coalescence-mBHI-inoculumn-redo,0.9412350597609562,0.0
B3-e003Coalescence-mBHI-p3,0.0,0.9312465064281722
D4-e003Coalescence-mBHI-p5,0.5577689243027888,0.004471771939631079
C2-e003Coalescence-mBHI-p5,0.701195219123506,0.0
B3-e004Assembly-mBHI-p7,0.5956175298804781,0.14980435997764113
D4-e003Coalescence-mBHI-p3,0.646414342629482,0.03521520402459474
C4-e003GlycerolRevival-mBHI-p2,0.7908366533864541,0.005030743432084964
D10-e003Assembly-mGAM-p5,0.39143426294820716,0.003912800447177194
C3-e004Assembly-mBHI-p5,0.4243027888446215,0.12297372833985466
D3-e004Assembly-mGAM-p7,0.9173306772908366,0.23756288429290107
D3-e003Coalescence-Inoculumn-mBHI,0.0,0.5405254332029067
C3-e003Coalescence-mBHI-p7,0.9282868525896414,0.0
B8-e003Coalescence-mBHI-p5,0.0,0.9860257126886529
C2-e003Coalescence-mGAM-p7,0.6633466135458167,0.3918390162101733
B11-e003Coalescence-mGAM-p3,0.0,0.9944102850754611
C4-e003Coalescence-mBHI-inoculumn-redo,0.9900398406374502,0.0
D5-e003Coalescence-mBHI-p7,0.0,0.9888205701509223
C9-e003Coalescence-mBHI-p5,0.010956175298804782,0.49301285634432646
C2-e003Coalescence-mBHI-p3,0.9860557768924303,0.0
D9-e003Coalescence-mGAM-p7,0.0,0.9217439910564561
D4-e003Coalescence-mBHI-p7,0.6683266932270916,0.021240916713247623
E3-e004Assembly-mGAM-p3,0.8854581673306773,0.22806036892118503
B10-e003Coalescence-mGAM-p3,0.1643426294820717,0.09111235326998324
B5-e003Coalescence-Inoculumn-mGAM,0.0,0.6696478479597541
D5-e003Coalescence-mBHI-p3,0.00099601593625498,0.8563443264393515
D9-e003Coalescence-mGAM-p5,0.0,0.9888205701509223
C9-e003Coalescence-mBHI-p3,0.008964143426294821,0.17048630519843488
D10-e003Coalescence-mGAM-p5,0.7699203187250996,0.0
C8-e003Coalescence-mBHI-p7,0.8007968127490039,0.0005589714924538849
G3-e004Assembly-epsilon-p7,0.896414342629482,0.2325321408608161
D4-e003Coalescence-mGAM-p5,0.8276892430278885,0.0
C3-e004Assembly-mBHI-p7,0.8346613545816733,0.21688093907210731
B5-e003Coalescence-mGAM-p5,0.0,0.9837898267188373
G3-e004Assembly-epsilon-p3,0.9143426294820717,0.23756288429290107
B5-e003Coalescence-mGAM-p7,0.00099601593625498,0.5824482951369481
B10-e003Coalescence-mBHI-p5,0.00597609561752988,0.5813303521520402
B3-e004Assembly-mBHI-p5,0.4442231075697211,0.1257685858021241
B5-e003Coalescence-mBHI-p3,0.00099601593625498,0.704304080491895
C5-e003Coalescence-mGAM-p7,0.39641434262948205,0.023476802683063163
C5-e003Coalescence-mBHI-inoculumn-redo,0.9352589641434262,0.0
A10-e003Coalescence-mBHI-p5,0.399402390438247,0.0
AM-Fecal,0.4860557768924303,0.8116266070430408
A4-e003Coalescence-mGAM-p5,0.0,0.9888205701509223
D5-e003Coalescence-mBHI-p5,0.6982071713147411,0.0
D4-e003Coalescence-mGAM-p7,0.9023904382470119,0.0
