,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
G3-e004Assembly-epsilon-p3,999,1773
B5-e003Coalescence-mGAM-p7,526,1043
B10-e003Coalescence-mBHI-p5,853,1505
B3-e004Assembly-mBHI-p5,484,881
B5-e003Coalescence-mBHI-p3,699,1267
C5-e003Coalescence-mGAM-p7,439,711
C5-e003Coalescence-mBHI-inoculumn-redo,982,1748
A10-e003Coalescence-mBHI-p5,405,685
AM-Fecal,911,1674
A4-e003Coalescence-mGAM-p5,1001,1779
D5-e003Coalescence-mBHI-p5,1004,1788
D4-e003Coalescence-mGAM-p7,994,1772
E3-e004Assembly-mGAM-p7,891,1581
C4-e003Coalescence-mGAM-p3,447,687
B2-e003Coalescence-Inoculumn-mGAM,642,1204
C5-e003Coalescence-mBHI-p5,925,1640
C5-e003Coalescence-mGAM-p3,877,1529
A9-e003Coalescence-mBHI-p3,1004,1788
D3-e003Coalescence-mBHI-p7,922,1680
C3-e003Coalescence-mBHI-p5,691,1250
A9-e003Coalescence-mBHI-p5,695,1269
C11-e003Coalescence-mGAM-p5,977,1742
B3-e003Coalescence-Inoculumn-mBHI,1004,1789
BG-Fecal,676,1190
D3-e003Coalescence-mGAM-p3,419,821
D9-e003Coalescence-mGAM-p3,754,1367
D3-e003Coalescence-mGAM-p5,985,1766
C10-e003Coalescence-mGAM-p3,420,751
B9-e003Coalescence-mGAM-p7,436,831
B11-e003Coalescence-mGAM-p7,447,822
C3-e003Coalescence-Inoculumn-mGAM,937,1695
B5-e003Coalescence-mBHI-p7,776,1468
A3-e003Coalescence-mGAM-p7,356,659
D4-e003Coalescence-Inoculumn-mBHI,998,1766
A4-e003Coalescence-mBHI-p5,696,1186
B3-e003Coalescence-mBHI-p7,795,1410
D10-e003Coalescence-mGAM-p7,978,1735
C12-e003Coalescence-mGAM-p3,784,1342
C11-e003Coalescence-mGAM-p3,1004,1789
A10-e003Coalescence-mBHI-p7,834,1477
C10-e003Coalescence-mBHI-p7,946,1652
B9-e003Coalescence-mBHI-p5,986,1750
B10-e003Coalescence-mBHI-p3,656,1207
C11-e003Coalescence-mBHI-p5,894,1552
E3-e004Assembly-mGAM-p5,803,1448
D10-e003Coalescence-mGAM-p3,785,1304
A9-e003Coalescence-mBHI-p7,994,1770
C2-e003Coalescence-Inoculumn-mGAM,368,547
B3-e003Coalescence-Inoculumn-mGAM,975,1757
B4-e003Coalescence-Inoculumn-mGAM,991,1758
A10-e003Coalescence-mGAM-p7,400,602
D9-e003Coalescence-mBHI-p5,909,1643
C4-e003Coalescence-Inoculumn-mGAM,686,1128
D4-e003Coalescence-mGAM-p3,980,1735
B9-e003Coalescence-mBHI-p7,906,1633
C3-e003Coalescence-mGAM-p7,546,1108
D9-e003Coalescence-mBHI-p7,815,1457
D3-e004Assembly-mGAM-p5,982,1746
C5-e003Coalescence-mBHI-p7,652,1055
C11-e003Coalescence-mGAM-p7,988,1743
D10-e003Coalescence-mBHI-p7,427,689
C9-e003Coalescence-mBHI-p7,444,810
B8-e003Coalescence-mGAM-p5,680,1209
C3-e004Assembly-mBHI-p3,419,762
B3-e003Coalescence-mBHI-p5,805,1500
C2-e003Coalescence-mBHI-inoculumn-redo,843,1501
C10-e003Coalescence-mGAM-p5,969,1717
C10-e003Coalescence-mBHI-p5,875,1511
B9-e003Coalescence-mBHI-p3,643,1172
C3-e003Coalescence-mBHI-inoculumn-redo,1000,1784
e004-inoculumn-fecal-AR,880,1562
B5-e003Coalescence-mGAM-p3,958,1725
F3-e004Assembly-epsilon-p5,694,1207
C9-e003Coalescence-mGAM-p5,754,1464
C2-e003Coalescence-mGAM-p5,529,825
C8-e003Coalescence-mBHI-p5,1004,1789
B8-e003Coalescence-mGAM-p7,614,1149
B4-e003Coalescence-Inoculumn-mBHI,996,1779
B8-e003Coalescence-mBHI-p7,493,881
B3-e004Assembly-mBHI-p3,497,866
D3-e003Coalescence-Inoculumn-mGAM,954,1702
B11-e003Coalescence-mBHI-p3,641,1193
C5-e003Coalescence-Inoculumn-mGAM,663,1149
C4-e003Coalescence-mBHI-p5,995,1775
G3-e004Assembly-epsilon-p5,995,1749
BC-Fecal,581,1022
A4-e003Coalescence-Inoculumn-mGAM,847,1473
B4-e003Coalescence-mBHI-p3,733,1211
A9-e003Coalescence-mGAM-p5,880,1600
F3-e004Assembly-epsilon-p7,743,1301
C10-e003Coalescence-mBHI-p3,866,1445
G5-e003Coalescence-mBHI-p7_S124,994,1773
H4-e003Coalescence-mGAM-p7_S183,839,1450
F5-e003Coalescence-mGAM-p5_S64,958,1736
F5-e003Coalescence-mGAM-p7_S160,699,1332
F8-e003Coalescence-mBHI-p3_S117,985,1766
H3-e003Coalescence-mBHI-p3_S46,660,1270
F100-e003Coalescence-mGAM-p7_S163,771,1395
F9-e003Coalescence-mBHI-p5_S18,918,1631
G4-e003Coalescence-mBHI-p5_S27,988,1761
G2-e003Coalescence-mBHI-p3_S33,617,1070
E9-e003Coalescence-mBHI-p5_S6,842,1497
G111-e003Coalescence-mGAM-p5_S80,937,1644
F111-e003Coalescence-mGAM-p5_S68,726,1350
G111-e003Coalescence-mBHI-p5_S32,917,1586
G5-e003Coalescence-mBHI-p3_S36,662,1059
G8-e003Coalescence-mGAM-p3_S177,916,1611
H3-e003Coalescence-mGAM-p3_S94,894,1663
E100-e003Coalescence-mBHI-p7_S103,971,1737
F9-e003Coalescence-mGAM-p5_S66,521,963
E3-e003Coalescence-mGAM-p5_S50,636,1297
E9-e003Coalescence-mBHI-p7_S102,977,1740
F111-e003Coalescence-mGAM-p7_S164,427,781
H100-e003Coalescence-mBHI-p5_S43,800,1358
F2-e003Coalescence-mGAM-p5_S61,540,940
G9-e003Coalescence-mGAM-p5_S78,250,504
G8-e003Coalescence-mGAM-p5_S77,776,1382
G3-e003Coalescence-mBHI-p3_S34,983,1741
G100-e003Coalescence-mBHI-p5_S31,948,1711
G3-e003Coalescence-mBHI-p5_S26,990,1767
G5-e003Coalescence-mBHI-p5_S28,1002,1776
G4-e003Coalescence-mBHI-p3_S35,989,1778
H9-e003Coalescence-mGAM-p5_S90,807,1438
E4-e003Coalescence-mBHI-p5_S3,960,1656
E4-e003Coalescence-mGAM-p5_S51,883,1530
G9-e003Coalescence-mGAM-p7_S174,713,1359
E8-e003Coalescence-mGAM-p3_S153,1000,1787
G111-e003Coalescence-mGAM-p3_S180,972,1722
G5-e003Coalescence-mGAM-p3_S84,630,960
E100-e003Coalescence-mBHI-p5_S7,883,1563
G3-e003Coalescence-mBHI-p7_S122,843,1506
G5-e003Coalescence-mGAM-p5_S76,873,1492
G5-e003Coalescence-mGAM-p7_S172,599,953
G4-e003Coalescence-mGAM-p5_S75,804,1282
G8-e003Coalescence-mBHI-p3_S129,957,1683
G2-e003Coalescence-mGAM-p5_S73,735,1254
H9-e003Coalescence-mGAM-p7_S186,959,1704
F4-e003Coalescence-mBHI-p7_S111,947,1669
H3-e003Coalescence-mGAM-p7_S182,641,1170
F100-e003Coalescence-mBHI-p7_S115,968,1749
E3-e003Coalescence-mGAM-p7_S146,486,894
F100-e003Coalescence-mGAM-p3_S167,692,1314
G4-e003Coalescence-mBHI-p7_S123,832,1429
E9-e003Coalescence-mGAM-p3_S154,858,1583
H4-e003Coalescence-mBHI-p7_S135,961,1717
H3-e003Coalescence-mBHI-p5_S38,525,985
F111-e003Coalescence-mGAM-p3_S168,940,1704
H4-e003Coalescence-mBHI-p3_S47,1003,1786
G8-e003Coalescence-mBHI-p7_S125,889,1588
F4-e003Coalescence-mBHI-p5_S15,927,1695
F2-e003Coalescence-mBHI-p5_S13,897,1611
F2-e003Coalescence-mGAM-p3_S69,491,957
G3-e003Coalescence-mGAM-p5_S74,594,954
H100-e003Coalescence-mGAM-p5_S91,937,1672
G9-e003Coalescence-mBHI-p3_S130,739,1370
E4-e003Coalescence-mGAM-p7_S147,761,1239
E4-e003Coalescence-mGAM-p3_S59,527,800
H4-e003Coalescence-mBHI-p5_S39,973,1716
H100-e003Coalescence-mBHI-p7_S139,769,1246
G8-e003Coalescence-mBHI-p5_S29,996,1768
G2-e003Coalescence-mBHI-p5_S25,954,1686
G8-e003Coalescence-mGAM-p7_S173,946,1654
E4-e003Coalescence-mBHI-p3_S11,475,857
H9-e003Coalescence-mBHI-p5_S42,821,1434
F5-e003Coalescence-mBHI-p3_S24,574,1055
G9-e003Coalescence-mBHI-p5_S30,973,1737
F111-e003Coalescence-mBHI-p7_S116,604,1149
F111-e003Coalescence-mBHI-p3_S120,706,1306
H3-e003Coalescence-mGAM-p5_S86,673,1253
E4-e003Coalescence-mBHI-p7_S99,938,1633
H4-e003Coalescence-mGAM-p5_S87,350,522
E100-e003Coalescence-mGAM-p7_S151,411,644
G9-e003Coalescence-mGAM-p3_S178,974,1751
H9-e003Coalescence-mBHI-p7_S138,374,662
F8-e003Coalescence-mBHI-p5_S17,890,1614
G100-e003Coalescence-mBHI-p7_S127,996,1776
