,s1,s2,fixed_diffs,num_sites,Species
0,A3-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-Inoculumn-mGAM,15,867485,103439
1,A3-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-mBHI-inoculumn-redo,9,857663,103439
2,A3-e003Coalescence-mBHI-inoculumn-redo,B2-e003Coalescence-Inoculumn-mBHI,16,799821,103439
3,A3-e003Coalescence-mBHI-inoculumn-redo,B3-e003Coalescence-Inoculumn-mBHI,13,866579,103439
4,A3-e003Coalescence-mBHI-inoculumn-redo,B4-e003Coalescence-Inoculumn-mBHI,13,868532,103439
5,A3-e003Coalescence-mBHI-inoculumn-redo,B4-e003Coalescence-Inoculumn-mGAM,15,862986,103439
6,A3-e003Coalescence-mBHI-inoculumn-redo,B5-e003Coalescence-Inoculumn-mBHI,15,844800,103439
7,A3-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-Inoculumn-mGAM,15,853720,103439
8,A3-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mBHI-inoculumn-redo,7,850401,103439
9,A3-e003Coalescence-mBHI-inoculumn-redo,C3-e003Coalescence-Inoculumn-mGAM,15,858436,103439
10,A3-e003Coalescence-mBHI-inoculumn-redo,C3-e003Coalescence-mBHI-inoculumn-redo,12,868494,103439
11,A3-e003Coalescence-mBHI-inoculumn-redo,C4-e003Coalescence-Inoculumn-mGAM,15,865905,103439
12,A3-e003Coalescence-mBHI-inoculumn-redo,C4-e003Coalescence-mBHI-inoculumn-redo,13,843812,103439
13,A3-e003Coalescence-mBHI-inoculumn-redo,C5-e003Coalescence-Inoculumn-mGAM,15,864101,103439
14,A3-e003Coalescence-mBHI-inoculumn-redo,C5-e003Coalescence-mBHI-inoculumn-redo,10,865135,103439
15,A3-e003Coalescence-mBHI-inoculumn-redo,D3-e003Coalescence-Inoculumn-mBHI,15,868240,103439
16,A3-e003Coalescence-mBHI-inoculumn-redo,D4-e003Coalescence-Inoculumn-mBHI,7,866711,103439
17,A3-e003Coalescence-mBHI-inoculumn-redo,D4-e003Coalescence-Inoculumn-mGAM,17,525178,103439
18,A4-e003Coalescence-Inoculumn-mGAM,A3-e003Coalescence-mBHI-inoculumn-redo,15,867485,103439
19,A4-e003Coalescence-Inoculumn-mGAM,A4-e003Coalescence-mBHI-inoculumn-redo,1,1904174,103439
20,A4-e003Coalescence-Inoculumn-mGAM,B2-e003Coalescence-Inoculumn-mBHI,17,1772846,103439
21,A4-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mBHI,1,1924282,103439
