,C4-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.812,0.143
C9-e003Coalescence-mGAM-p3,0.9923551233968682,0.002409844600464139
D2-e004Assembly-mGAM-p7,0.23099999999999998,0.04205454247973627
C11-e003Coalescence-mBHI-p3,0.817,0.143
D11-e003Coalescence-mBHI-p5,0.988,0.0016589806885227302
C9-e003Coalescence-mGAM-p7,0.9905739846699451,0.002749343980666034
C8-e003Coalescence-mGAM-p7,0.486,0.517
D10-e003Coalescence-mBHI-p3,0.765,0.2
F3-e004Assembly-epsilon-p3,0.002794898105975141,0.006059656339197103
B2-e003Coalescence-mBHI-p3,0.498,0.436
A8-e003Coalescence-mBHI-p3,0.9990389583205271,0.0003554508656401111
e004-inoculumn-fecal-BD,0.0019382770189734604,0.0025891803258474236
A4-e003Coalescence-mBHI-p7,0.599,0.377
B4-e003Coalescence-mBHI-p5,0.5,0.475
B9-e003Coalescence-mGAM-p5,0.9964431303866783,0.0009199043468520958
A4-e003Coalescence-mBHI-inoculumn-redo,0.484,0.498
B3-e003Coalescence-mBHI-p3,0.382,0.587
D4-e003Coalescence-mBHI-p5,0.718,0.2
C2-e003Coalescence-mBHI-p5,0.242,0.745
B3-e004Assembly-mBHI-p7,0.0039973554139899154,0.008639337414725596
D4-e003Coalescence-mBHI-p3,0.631,0.269
C4-e003GlycerolRevival-mBHI-p2,0.36,0.64
D10-e003Assembly-mGAM-p5,0.538,0.471
B2-e003Assembly-mBHI-p5,0.9894751147513736,0.00413545643482392
C3-e004Assembly-mBHI-p5,0.004420926960787917,0.009612863710250134
B2-e003Coalescence-mBHI-p5,0.19499999999999995,0.762
B8-e003Assembly-mGAM-p5,0.981040191403943,0.0076692991409602245
F4-e004Assembly-epsilon-p5,0.056,0.006523810194146322
C4-e003Coalescence-mGAM-p7,0.4,0.604
B12-e003Coalescence-mBHI-p3,0.9906712064583465,0.0026314202776893166
D3-e004Assembly-mGAM-p7,0.01671387682369047,0.033818736769625775
C8-e003Assembly-mGAM-p3,0.9912257963105543,0.003462009090063239
C3-e003Coalescence-mGAM-p3,0.43000000000000005,0.527
B4-e003Assembly-mBHI-p5,0.209,0.79
D4-e004Assembly-mGAM-p5,0.9881616036012297,0.004527218535433027
D3-e003Coalescence-Inoculumn-mBHI,0.392,0.516
C8-e003Assembly-mGAM-p5,0.9652442299724769,0.015553641025081874
C3-e003Coalescence-mBHI-p7,0.379,0.584
D11-e003Coalescence-mGAM-p5,0.9935223224410653,0.001973992196663038
A11-e003Coalescence-mGAM-p7,0.9856762397013337,0.004277701510077851
B8-e003Coalescence-mBHI-p5,0.977,0.0011673998473611805
B10-e003Assembly-mGAM-p5,0.696,0.31
C2-e003Coalescence-mGAM-p7,0.21,0.79
D3-e003Coalescence-mBHI-p5,0.536,0.288
