,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,,0.0
C9-e003Coalescence-mGAM-p3,,0.15919384057971014
D2-e004Assembly-mGAM-p7,,0.579483695652174
C11-e003Coalescence-mBHI-p3,,0.0
D11-e003Coalescence-mBHI-p5,,0.0
C9-e003Coalescence-mGAM-p7,,0.20765398550724637
C8-e003Coalescence-mGAM-p7,,0.2669836956521739
D10-e003Coalescence-mBHI-p3,,0.0
F3-e004Assembly-epsilon-p3,,0.8075181159420289
B2-e003Coalescence-mBHI-p3,,0.09057971014492754
A8-e003Coalescence-mBHI-p3,,0.3482789855072464
e004-inoculumn-fecal-BD,,0.9008152173913043
A4-e003Coalescence-mBHI-p7,,0.24841485507246377
B4-e003Coalescence-mBHI-p5,,0.31046195652173914
B9-e003Coalescence-mGAM-p5,,0.16145833333333334
A4-e003Coalescence-mBHI-inoculumn-redo,,0.2477355072463768
B3-e003Coalescence-mBHI-p3,,0.12477355072463768
D4-e003Coalescence-mBHI-p5,,0.0
C2-e003Coalescence-mBHI-p5,,0.2379981884057971
B3-e004Assembly-mBHI-p7,,0.8106884057971014
D4-e003Coalescence-mBHI-p3,,0.0
C4-e003GlycerolRevival-mBHI-p2,,0.29438405797101447
D10-e003Assembly-mGAM-p5,,0.33605072463768115
B2-e003Assembly-mBHI-p5,,0.3426177536231884
C3-e004Assembly-mBHI-p5,,0.8091032608695652
B2-e003Coalescence-mBHI-p5,,0.17572463768115942
B8-e003Assembly-mGAM-p5,,0.338768115942029
F4-e004Assembly-epsilon-p5,,0.49728260869565216
C4-e003Coalescence-mGAM-p7,,0.3020833333333333
B12-e003Coalescence-mBHI-p3,,0.0
D3-e004Assembly-mGAM-p7,,0.7894021739130435
C8-e003Assembly-mGAM-p3,,0.34578804347826086
C3-e003Coalescence-mGAM-p3,,0.12454710144927536
B4-e003Assembly-mBHI-p5,,0.28894927536231885
D4-e004Assembly-mGAM-p5,,0.3374094202898551
D3-e003Coalescence-Inoculumn-mBHI,,0.0
C8-e003Assembly-mGAM-p5,,0.3278985507246377
C3-e003Coalescence-mBHI-p7,,0.1225090579710145
D11-e003Coalescence-mGAM-p5,,0.0
