,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.164,0.791
C9-e003Coalescence-mGAM-p3,0.0024970709893422814,0.9947436269978642
D2-e004Assembly-mGAM-p7,0.04350524511251677,0.060131247698466256
C11-e003Coalescence-mBHI-p3,0.166,0.795
D11-e003Coalescence-mBHI-p5,0.00176985718303789,0.99
C9-e003Coalescence-mGAM-p7,0.001117118940521184,0.998906692207767
C8-e003Coalescence-mGAM-p7,0.558,0.377
D10-e003Coalescence-mBHI-p3,0.225,0.722
F3-e004Assembly-epsilon-p3,0.0059778224214984505,0.002372946244915378
B2-e003Coalescence-mBHI-p3,0.46,0.493
A8-e003Coalescence-mBHI-p3,0.0005579286037837166,0.9985635080013556
e004-inoculumn-fecal-BD,0.0024691925660672957,0.001879613929410935
A4-e003Coalescence-mBHI-p7,0.405,0.473
B4-e003Coalescence-mBHI-p5,0.533,0.353
B9-e003Coalescence-mGAM-p5,0.00021403550900574836,0.9995347792429952
A4-e003Coalescence-mBHI-inoculumn-redo,0.535,0.389
B3-e003Coalescence-mBHI-p3,0.602,0.399
D4-e003Coalescence-mBHI-p5,0.231,0.667
C2-e003Coalescence-mBHI-p5,0.7715000000000001,0.16800000000000004
B3-e004Assembly-mBHI-p7,0.00860532177004587,0.0033717834435931897
D4-e003Coalescence-mBHI-p3,0.293,0.573
C4-e003GlycerolRevival-mBHI-p2,0.676,0.273
D10-e003Assembly-mGAM-p5,0.55,0.30800000000000005
B2-e003Assembly-mBHI-p5,0.00663712484454408,0.9840334566909248
C3-e004Assembly-mBHI-p5,0.009505717621071306,0.0037639450941634976
B2-e003Coalescence-mBHI-p5,0.774,0.229
B8-e003Assembly-mGAM-p5,0.01182933107853313,0.9718271497217005
F4-e004Assembly-epsilon-p5,0.00630516836449589,0.043
C4-e003Coalescence-mGAM-p7,0.6515,0.28400000000000003
B12-e003Coalescence-mBHI-p3,0.0015688067315639278,0.9963210298289766
D3-e004Assembly-mGAM-p7,0.0336624373228638,0.014062757059532367
C8-e003Assembly-mGAM-p3,0.005535756672772688,0.9866734935615893
C3-e003Coalescence-mGAM-p3,0.562,0.396
B4-e003Assembly-mBHI-p5,0.819,0.14500000000000002
D4-e004Assembly-mGAM-p5,0.006438818400221977,0.9842889408779326
D3-e003Coalescence-Inoculumn-mBHI,0.533,0.426
C8-e003Assembly-mGAM-p5,0.02531484496995717,0.9498166926266577
C3-e003Coalescence-mBHI-p7,0.613,0.355
D11-e003Coalescence-mGAM-p5,0.0014746991277536385,0.9967464748374777
A11-e003Coalescence-mGAM-p7,0.0031418150512240246,0.9927333750583766
B8-e003Coalescence-mBHI-p5,0.0011161396965248187,0.988
B10-e003Assembly-mGAM-p5,0.37,0.538
C2-e003Coalescence-mGAM-p7,0.809,0.16100000000000003
D3-e003Coalescence-mBHI-p5,0.299,0.591
B11-e003Coalescence-mGAM-p3,0.00035171081545526536,0.9990778219669526
