,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,,0.8172900815217391
C9-e003Coalescence-mGAM-p3,,0.7389925271739131
D2-e004Assembly-mGAM-p7,,0.15199388586956522
C11-e003Coalescence-mBHI-p3,,0.8251671195652173
D11-e003Coalescence-mBHI-p5,,0.987695652173913
C9-e003Coalescence-mGAM-p7,,0.7413770380434783
C8-e003Coalescence-mGAM-p7,,0.42789651268115947
D10-e003Coalescence-mBHI-p3,,0.7437640398550724
F3-e004Assembly-epsilon-p3,,0.11224230072463769
B2-e003Coalescence-mBHI-p3,,0.48279211956521745
A8-e003Coalescence-mBHI-p3,,0.6115362318840579
e004-inoculumn-fecal-BD,,0.04143183876811594
A4-e003Coalescence-mBHI-p7,,0.4818507699275362
B4-e003Coalescence-mBHI-p5,,0.3838229166666667
B9-e003Coalescence-mGAM-p5,,0.7606965579710144
A4-e003Coalescence-mBHI-inoculumn-redo,,0.43351675724637684
B3-e003Coalescence-mBHI-p3,,0.4518125
D4-e003Coalescence-mBHI-p5,,0.6620115489130435
C2-e003Coalescence-mBHI-p5,,0.3402558876811594
B3-e004Assembly-mBHI-p7,,0.11413043478260869
D4-e003Coalescence-mBHI-p3,,0.5651025815217391
C4-e003GlycerolRevival-mBHI-p2,,0.377939990942029
D10-e003Assembly-mGAM-p5,,0.39345108695652176
B2-e003Assembly-mBHI-p5,,0.5763761322463768
C3-e004Assembly-mBHI-p5,,0.11280978260869565
B2-e003Coalescence-mBHI-p5,,0.3661005434782609
B8-e003Assembly-mGAM-p5,,0.5614879981884058
F4-e004Assembly-epsilon-p5,,0.06989605978260871
C4-e003Coalescence-mGAM-p7,,0.386289402173913
B12-e003Coalescence-mBHI-p3,,0.9282871376811593
D3-e004Assembly-mGAM-p7,,0.10914221014492753
C8-e003Assembly-mGAM-p3,,0.5843014039855071
C3-e003Coalescence-mGAM-p3,,0.4567982336956522
B4-e003Assembly-mBHI-p5,,0.31765579710144926
D4-e004Assembly-mGAM-p5,,0.5939404438405798
D3-e003Coalescence-Inoculumn-mBHI,,0.5044972826086956
C8-e003Assembly-mGAM-p5,,0.5375819746376812
C3-e003Coalescence-mBHI-p7,,0.4380147192028986
D11-e003Coalescence-mGAM-p5,,0.9810353260869566
A11-e003Coalescence-mGAM-p7,,0.9596351902173913
B8-e003Coalescence-mBHI-p5,,0.794200634057971
B10-e003Assembly-mGAM-p5,,0.4902624547101449
