,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
D8-e003Coalescence-mGAM-p5,0,4328
A12-e003Coalescence-mGAM-p3,0,4119
C2-e003Coalescence-mBHI-p3,0,4256
C4-e004Assembly-mBHI-p5,0,4148
D9-e003Coalescence-mGAM-p7,0,4288
D4-e003Coalescence-mBHI-p7,0,4398
D8-e003Assembly-mGAM-p3,0,4000
E4-e004Assembly-mGAM-p7,0,4112
E3-e004Assembly-mGAM-p3,0,4063
D2-e004Assembly-mGAM-p3,0,4161
B10-e003Coalescence-mGAM-p3,0,4243
A9-e003Coalescence-mGAM-p7,0,4267
B5-e003Coalescence-Inoculumn-mGAM,0,4263
D10-e003Coalescence-mBHI-p5,0,4401
D5-e003Coalescence-mBHI-p3,0,4413
C5-e003Coalescence-mBHI-p3,0,4407
D9-e003Coalescence-mGAM-p5,0,4334
C9-e003Coalescence-mBHI-p3,0,4395
D10-e003Coalescence-mGAM-p5,0,4352
C8-e003Coalescence-mBHI-p7,0,4336
B11-e003Assembly-mGAM-p5,0,4170
G3-e004Assembly-epsilon-p7,0,4087
B4-e003Coalescence-mGAM-p5,0,4340
D4-e003Coalescence-mGAM-p5,0,4315
C3-e004Assembly-mBHI-p7,0,4087
B5-e003Coalescence-mGAM-p5,0,4261
B5-e003Coalescence-Inoculumn-mBHI,0,4407
G3-e004Assembly-epsilon-p3,0,4088
C2-e003Coalescence-mGAM-p3,0,4237
B5-e003Coalescence-mGAM-p7,0,4120
D8-e003Coalescence-mBHI-p5,0,4365
C10-e003Assembly-mGAM-p3,0,3906
B10-e003Coalescence-mBHI-p5,0,4401
D5-e003Coalescence-Inoculumn-mGAM,0,4416
F2-e004Assembly-epsilon-p3,0,4291
B3-e004Assembly-mBHI-p5,0,4078
B5-e003Coalescence-mBHI-p3,0,4416
G4-e004Assembly-epsilon-p5,0,4233
C4-e003Coalescence-mGAM-p5,0,4328
C5-e003Coalescence-mGAM-p7,0,4252
C5-e003Coalescence-mBHI-inoculumn-redo,0,4393
A2-e003Coalescence-mBHI-p7,0,4244
A10-e003Coalescence-mBHI-p5,0,4374
D2-e003Coalescence-mBHI-p7,0,2705
B8-e003Assembly-mGAM-p3,0,3997
A4-e003Coalescence-mGAM-p5,0,4404
D5-e003Coalescence-mBHI-p5,0,4328
D3-e003Assembly-mBHI-p3,0,4193
D4-e003Coalescence-mGAM-p7,0,4333
E4-e004Assembly-mGAM-p3,0,3637
A8-e003Coalescence-mBHI-p7,0,4246
E3-e004Assembly-mGAM-p7,0,4009
B9-e003GlycerolRevival-mGAM-p2,0,3967
C4-e003Coalescence-mGAM-p3,0,4305
B2-e003Coalescence-Inoculumn-mGAM,0,4298
D5-e003Coalescence-mGAM-p7,0,3918
C5-e003Coalescence-mBHI-p5,0,4414
C5-e003Coalescence-mGAM-p3,0,4326
A3-e003Coalescence-mBHI-inoculumn-redo,0,4363
D9-e003Assembly-mGAM-p5,0,4068
B12-e003Coalescence-mGAM-p3,0,4308
A11-e003Coalescence-mBHI-p7,0,4275
A3-e003Coalescence-Inoculumn-mGAM,0,4249
D10-e003Assembly-mGAM-p3,0,4050
C3-e003Coalescence-mGAM-p5,0,4328
B4-e004Assembly-mBHI-p5,0,4137
C10-e003GlycerolRevival-mGAM-p2,0,4084
D3-e003Assembly-mBHI-p5,0,4227
A10-e003Coalescence-mGAM-p3,0,4382
A9-e003Coalescence-mBHI-p3,0,4358
A2-e003Coalescence-Inoculumn-mBHI,0,4239
D3-e003Coalescence-mBHI-p7,0,4416
C3-e003Coalescence-mBHI-p5,0,4399
D2-e003Assembly-mBHI-p3,0,4196
B3-e003Assembly-mBHI-p5,0,4355
A9-e003Coalescence-mBHI-p5,0,4327
D5-e003Coalescence-Inoculumn-mBHI,0,4416
B2-e003Coalescence-mGAM-p3,0,4342
B4-e003Assembly-mBHI-p3,0,4258
C11-e003Coalescence-mGAM-p5,0,4299
G4-e004Assembly-epsilon-p3,0,4174
B3-e003Coalescence-Inoculumn-mBHI,0,4315
A8-e003Coalescence-mBHI-p5,0,4226
C2-e003Assembly-mBHI-p5,0,4128
D9-e003Coalescence-mBHI-p3,0,4111
D5-e003Assembly-mBHI-p5,0,4410
A5-e003Coalescence-mBHI-p7,0,4390
G2-e004Assembly-epsilon-p3,0,4290
BG-Fecal,0,4017
D2-e003Coalescence-mGAM-p5,0,4357
B9-e003Assembly-mGAM-p5,0,4039
D3-e003Coalescence-mGAM-p3,0,4383
D9-e003Coalescence-mGAM-p3,0,4351
E2-e004Assembly-mGAM-p7,0,4159
D3-e003Coalescence-mGAM-p5,0,4379
C10-e003Coalescence-mGAM-p3,0,4325
A5-e003Coalescence-mBHI-inoculumn-redo,0,4377
B11-e003Assembly-mGAM-p3,0,3517
D2-e003Assembly-mBHI-p5,0,4116
B9-e003Coalescence-mGAM-p7,0,4209
B11-e003Coalescence-mGAM-p7,0,4240
C3-e003Coalescence-Inoculumn-mGAM,0,4349
B5-e003Coalescence-mBHI-p7,0,4416
A3-e003Coalescence-mGAM-p7,0,4289
D4-e003Coalescence-Inoculumn-mBHI,0,4407
A4-e003Coalescence-mBHI-p5,0,4393
B3-e003Coalescence-mBHI-p7,0,4361
C2-e004Assembly-mBHI-p7,0,4358
D10-e003Coalescence-mGAM-p7,0,4385
C12-e003Coalescence-mGAM-p3,0,4201
C11-e003Coalescence-mGAM-p3,0,4401
A10-e003Coalescence-mBHI-p7,0,4353
C10-e003Coalescence-mBHI-p7,0,4324
B9-e003Coalescence-mBHI-p5,0,4318
F4-e004Assembly-epsilon-p3,0,4178
B10-e003Coalescence-mBHI-p3,0,4394
C11-e003Coalescence-mBHI-p5,0,4410
A2-e003Coalescence-mGAM-p7,0,4139
C5-e003Assembly-mBHI-p3,0,4386
E3-e004Assembly-mGAM-p5,0,4059
E2-e004Assembly-mGAM-p5,0,4287
C3-e003GlycerolRevival-mBHI-p2,0,4273
D10-e003Coalescence-mGAM-p3,0,4344
B10-e003Coalescence-mGAM-p7,0,4036
C4-e004Assembly-mBHI-p3,0,4205
A9-e003Coalescence-mBHI-p7,0,4354
C2-e003Coalescence-Inoculumn-mGAM,0,4353
B3-e003Coalescence-Inoculumn-mGAM,0,4227
D11-e003Coalescence-mGAM-p7,0,4379
D5-e003Coalescence-mGAM-p3,0,4393
D4-e004Assembly-mGAM-p3,0,3484
E4-e004Assembly-mGAM-p5,0,4092
D2-e003Coalescence-Inoculumn-mBHI,0,4382
B4-e003Coalescence-Inoculumn-mGAM,0,4385
F2-e004Assembly-epsilon-p7,0,4283
A10-e003Coalescence-mGAM-p7,0,4353
B2-e003Assembly-mBHI-p3,0,4102
F4-e004Assembly-epsilon-p7,0,4230
D9-e003Coalescence-mBHI-p5,0,4345
C4-e003Coalescence-Inoculumn-mGAM,0,4303
D4-e003Coalescence-mGAM-p3,0,4301
B9-e003Coalescence-mBHI-p7,0,4324
A2-e003Coalescence-mGAM-p5,0,4166
D11-e003Assembly-mGAM-p5,0,3914
C3-e003Coalescence-mGAM-p7,0,4322
B11-e003GlycerolRevival-mGAM-p2,0,4153
B3-e003Coalescence-mGAM-p5,0,4340
D9-e003Coalescence-mBHI-p7,0,4301
B10-e003Assembly-mGAM-p3,0,4164
D3-e004Assembly-mGAM-p5,0,4037
C5-e003Coalescence-mBHI-p7,0,4403
D12-e003Coalescence-mBHI-p3,0,4254
E2-e004Assembly-mGAM-p3,0,2778
D4-e004Assembly-mGAM-p7,0,4207
C11-e003Coalescence-mGAM-p7,0,4313
C11-e003Assembly-mGAM-p3,0,2135
D10-e003Coalescence-mBHI-p7,0,4399
C9-e003Coalescence-mBHI-p7,0,4378
A2-e003Coalescence-mBHI-p3,0,4223
B8-e003Coalescence-mGAM-p5,0,4215
C3-e004Assembly-mBHI-p3,0,4086
C11-e003Assembly-mGAM-p5,0,1183
B10-e003GlycerolRevival-mGAM-p2,0,4215
B3-e003Coalescence-mBHI-p5,0,4350
C2-e003Coalescence-mBHI-inoculumn-redo,0,4376
A8-e003Coalescence-mGAM-p7,0,4161
C11-e003GlycerolRevival-mGAM-p2,0,4146
B2-e003Coalescence-Inoculumn-mBHI,0,4362
A11-e003Coalescence-mBHI-p5,0,4359
C10-e003Coalescence-mGAM-p5,0,4284
C4-e003Assembly-mBHI-p5,0,4346
C9-e003Assembly-mGAM-p5,0,4122
A5-e003Coalescence-Inoculumn-mGAM,0,4340
A3-e003Coalescence-mBHI-p3,0,4405
D4-e003Coalescence-Inoculumn-mGAM,0,4171
A2-e003Coalescence-mBHI-p5,0,4219
G2-e004Assembly-epsilon-p5,0,4295
C5-e003Assembly-mBHI-p5,0,4400
C10-e003Coalescence-mBHI-p5,0,4333
B9-e003Coalescence-mBHI-p3,0,4238
C3-e003Coalescence-mBHI-inoculumn-redo,0,4295
e004-inoculumn-fecal-AR,0,2042
B5-e003Coalescence-mGAM-p3,0,4271
C3-e003Assembly-mBHI-p5,0,4234
F2-e004Assembly-epsilon-p5,0,4292
A5-e003Coalescence-mBHI-p3,0,4319
C4-e004Assembly-mBHI-p7,0,4323
A4-e003Coalescence-mBHI-p3,0,4314
C9-e003GlycerolRevival-mGAM-p2,0,4165
B2-e004Assembly-mBHI-p7,0,4193
B4-e004Assembly-mBHI-p3,0,4023
F3-e004Assembly-epsilon-p5,0,4091
C9-e003Coalescence-mGAM-p5,0,4242
A2-e003Coalescence-mBHI-inoculumn-redo,0,4270
C2-e003Coalescence-mGAM-p5,0,4313
B8-e003GlycerolRevival-mGAM-p2,0,4083
C8-e003Coalescence-mBHI-p5,0,4355
B8-e003Coalescence-mGAM-p7,0,4302
B4-e003Coalescence-Inoculumn-mBHI,0,4284
D2-e003Coalescence-Inoculumn-mGAM,0,4309
B8-e003Coalescence-mBHI-p7,0,4341
B3-e004Assembly-mBHI-p3,0,4076
D3-e003Coalescence-Inoculumn-mGAM,0,4274
B11-e003Coalescence-mBHI-p3,0,4368
C5-e003Coalescence-Inoculumn-mGAM,0,4396
C4-e003Coalescence-mBHI-p5,0,4306
B2-e004Assembly-mBHI-p3,0,4373
G3-e004Assembly-epsilon-p5,0,4073
A11-e003Coalescence-mBHI-p3,0,4401
B2-e004Assembly-mBHI-p5,0,4336
B4-e004Assembly-mBHI-p7,0,4222
B2-e003Coalescence-mBHI-p7,0,4276
A4-e003Coalescence-Inoculumn-mGAM,0,4378
B4-e003Coalescence-mBHI-p3,0,4343
A5-e003Coalescence-Inoculumn-mBHI,0,4265
C2-e003Coalescence-mBHI-p7,0,4212
A9-e003Coalescence-mGAM-p5,0,4291
C10-e003Coalescence-mGAM-p7,0,4321
F3-e004Assembly-epsilon-p7,0,4084
A11-e003Coalescence-mGAM-p3,0,4325
C10-e003Coalescence-mBHI-p3,0,4349
D2-e003Coalescence-mBHI-p3,0,4385
C5-e003GlycerolRevival-mBHI-p2,0,4410
H5-e003Coalescence-mBHI-p5_S40,0,4416
E2-e003Coalescence-mGAM-p7_S145,0,4040
G5-e003Coalescence-mBHI-p7_S124,0,4412
H111-e003Coalescence-mGAM-p7_S188,0,4343
H4-e003Coalescence-mGAM-p7_S183,0,4335
F5-e003Coalescence-mGAM-p5_S64,0,4294
F5-e003Coalescence-mGAM-p7_S160,0,4350
F8-e003Coalescence-mBHI-p3_S117,0,4194
H3-e003Coalescence-mBHI-p3_S46,0,4416
H2-e003Coalescence-mBHI-p7_S133,0,4341
E5-e003Coalescence-mBHI-p3_S12,0,4370
F100-e003Coalescence-mGAM-p7_S163,0,4158
F9-e003Coalescence-mBHI-p5_S18,0,4210
H3-e003Coalescence-mBHI-p7_S134,0,4408
E3-e003Coalescence-mGAM-p3_S58,0,4297
G4-e003Coalescence-mBHI-p5_S27,0,4269
E8-e003Coalescence-mBHI-p5_S5,0,4126
G2-e003Coalescence-mBHI-p3_S33,0,4233
E9-e003Coalescence-mBHI-p5_S6,0,4224
H111-e003Coalescence-mBHI-p3_S144,0,4373
G111-e003Coalescence-mGAM-p5_S80,0,4224
G100-e003Coalescence-mGAM-p3_S179,0,4238
F111-e003Coalescence-mGAM-p5_S68,0,4173
G111-e003Coalescence-mBHI-p5_S32,0,4405
G5-e003Coalescence-mBHI-p3_S36,0,4408
H2-e003Coalescence-mGAM-p7_S181,0,4375
H9-e003Coalescence-mGAM-p3_S190,0,3977
F2-e003Coalescence-mBHI-p7_S109,0,2556
E3-e003Coalescence-mBHI-p3_S10,0,4394
H2-e003Coalescence-mGAM-p5_S85,0,3661
G8-e003Coalescence-mGAM-p3_S177,0,4280
F2-e003Coalescence-mGAM-p7_S157,0,4284
H3-e003Coalescence-mGAM-p3_S94,0,4232
H4-e003Coalescence-mGAM-p3_S95,0,4185
E5-e003Coalescence-mBHI-p7_S100,0,4294
G111-e003Coalescence-mBHI-p3_S132,0,2698
F3-e003Coalescence-mGAM-p3_S70,0,3264
E100-e003Coalescence-mBHI-p7_S103,0,4325
F9-e003Coalescence-mGAM-p5_S66,0,4146
G111-e003Coalescence-mGAM-p7_S176,0,1836
H100-e003Coalescence-mGAM-p7_S187,0,4017
E100-e003Coalescence-mGAM-p3_S155,0,4332
E3-e003Coalescence-mGAM-p5_S50,0,4291
F5-e003Coalescence-mGAM-p3_S72,0,3924
E9-e003Coalescence-mBHI-p7_S102,0,4259
E5-e003Coalescence-mBHI-p5_S4,0,4312
F111-e003Coalescence-mGAM-p7_S164,0,4107
E111-e003Coalescence-mBHI-p5_S8,0,4291
H100-e003Coalescence-mBHI-p5_S43,0,4400
F2-e003Coalescence-mGAM-p5_S61,0,4267
F5-e003Coalescence-mBHI-p5_S16,0,4415
F8-e003Coalescence-mGAM-p5_S65,0,4081
H8-e003Coalescence-mBHI-p7_S137,0,4288
G9-e003Coalescence-mGAM-p5_S78,0,4072
E2-e003Coalescence-mBHI-p5_S1,0,4114
E2-e003Coalescence-mBHI-p3_S9,0,4126
G8-e003Coalescence-mGAM-p5_S77,0,4331
G3-e003Coalescence-mBHI-p3_S34,0,4370
G100-e003Coalescence-mBHI-p5_S31,0,4384
F9-e003Coalescence-mBHI-p3_S118,0,3593
E111-e003Coalescence-mBHI-p3_S108,0,4035
G3-e003Coalescence-mBHI-p5_S26,0,4399
G5-e003Coalescence-mBHI-p5_S28,0,4411
H111-e003Coalescence-mGAM-p5_S92,0,4284
G4-e003Coalescence-mBHI-p3_S35,0,4290
H9-e003Coalescence-mGAM-p5_S90,0,4187
H2-e003Coalescence-mBHI-p3_S45,0,4345
E8-e003Coalescence-mBHI-p7_S101,0,4254
E4-e003Coalescence-mBHI-p5_S3,0,4400
H2-e003Coalescence-mGAM-p3_S93,0,4255
E4-e003Coalescence-mGAM-p5_S51,0,4043
G9-e003Coalescence-mGAM-p7_S174,0,4141
F2-e003Coalescence-mBHI-p3_S21,0,4397
E8-e003Coalescence-mGAM-p3_S153,0,4379
G111-e003Coalescence-mGAM-p3_S180,0,4334
G5-e003Coalescence-mGAM-p3_S84,0,4210
H8-e003Coalescence-mBHI-p5_S41,0,4297
E100-e003Coalescence-mBHI-p5_S7,0,4379
G100-e003Coalescence-mGAM-p7_S175,0,4155
F9-e003Coalescence-mGAM-p7_S162,0,4064
E2-e003Coalescence-mBHI-p7_S97,0,3911
F8-e003Coalescence-mGAM-p7_S161,0,4095
F3-e003Coalescence-mBHI-p3_S22,0,4373
G3-e003Coalescence-mBHI-p7_S122,0,4396
G5-e003Coalescence-mGAM-p5_S76,0,4092
G5-e003Coalescence-mGAM-p7_S172,0,4339
G4-e003Coalescence-mGAM-p5_S75,0,4352
G8-e003Coalescence-mBHI-p3_S129,0,4382
E5-e003Coalescence-mGAM-p3_S60,0,4141
G2-e003Coalescence-mGAM-p5_S73,0,4365
E5-e003Coalescence-mGAM-p7_S148,0,4335
H9-e003Coalescence-mGAM-p7_S186,0,4219
E100-e003Coalescence-mGAM-p5_S55,0,4227
E8-e003Coalescence-mGAM-p5_S53,0,4081
H5-e003Coalescence-mGAM-p3_S96,0,4173
G4-e003Coalescence-mGAM-p3_S83,0,4212
F4-e003Coalescence-mBHI-p7_S111,0,4388
H3-e003Coalescence-mGAM-p7_S182,0,4317
H5-e003Coalescence-mGAM-p5_S88,0,4231
F4-e003Coalescence-mGAM-p5_S63,0,4346
G4-e003Coalescence-mGAM-p7_S171,0,4292
H8-e003Coalescence-mGAM-p5_S89,0,4186
F3-e003Coalescence-mBHI-p5_S14,0,4373
F100-e003Coalescence-mBHI-p7_S115,0,4400
E3-e003Coalescence-mGAM-p7_S146,0,4316
F100-e003Coalescence-mGAM-p3_S167,0,3903
G100-e003Coalescence-mBHI-p3_S131,0,4012
G4-e003Coalescence-mBHI-p7_S123,0,4271
E9-e003Coalescence-mGAM-p3_S154,0,4201
F3-e003Coalescence-mGAM-p5_S62,0,4317
H4-e003Coalescence-mBHI-p7_S135,0,4415
E3-e003Coalescence-mBHI-p5_S2,0,4393
G111-e003Coalescence-mBHI-p7_S128,0,4398
H3-e003Coalescence-mBHI-p5_S38,0,4416
G3-e003Coalescence-mGAM-p3_S82,0,4163
F111-e003Coalescence-mGAM-p3_S168,0,4157
F3-e003Coalescence-mGAM-p7_S158,0,4254
F8-e003Coalescence-mBHI-p7_S113,0,4225
G2-e003Coalescence-mBHI-p7_S121,0,4293
H4-e003Coalescence-mBHI-p3_S47,0,4416
F3-e003Coalescence-mBHI-p7_S110,0,4313
F100-e003Coalescence-mGAM-p5_S67,0,4038
G8-e003Coalescence-mBHI-p7_S125,0,4359
F4-e003Coalescence-mBHI-p5_S15,0,4378
H111-e003Coalescence-mBHI-p5_S44,0,4304
E111-e003Coalescence-mBHI-p7_S104,0,4242
E2-e003Coalescence-mGAM-p3_S57,0,4089
F2-e003Coalescence-mBHI-p5_S13,0,4397
F4-e003Coalescence-mBHI-p3_S23,0,4331
F2-e003Coalescence-mGAM-p3_S69,0,4310
E9-e003Coalescence-mGAM-p5_S54,0,4090
G3-e003Coalescence-mGAM-p5_S74,0,4294
E111-e003Coalescence-mGAM-p5_S56,0,4117
G100-e003Coalescence-mGAM-p5_S79,0,4257
H100-e003Coalescence-mGAM-p5_S91,0,4162
G9-e003Coalescence-mBHI-p3_S130,0,4311
E4-e003Coalescence-mGAM-p7_S147,0,4212
E4-e003Coalescence-mGAM-p3_S59,0,4182
H4-e003Coalescence-mBHI-p5_S39,0,4416
F4-e003Coalescence-mGAM-p3_S71,0,4363
H100-e003Coalescence-mBHI-p7_S139,0,4404
G8-e003Coalescence-mBHI-p5_S29,0,4385
G2-e003Coalescence-mBHI-p5_S25,0,4299
G8-e003Coalescence-mGAM-p7_S173,0,4377
E4-e003Coalescence-mBHI-p3_S11,0,4346
E2-e003Coalescence-mGAM-p5_S49,0,4102
H9-e003Coalescence-mBHI-p5_S42,0,4273
H111-e003Coalescence-mGAM-p3_S192,0,4317
F5-e003Coalescence-mBHI-p3_S24,0,4416
E8-e003Coalescence-mBHI-p3_S105,0,3986
E8-e003Coalescence-mGAM-p7_S149,0,4114
H5-e003Coalescence-mBHI-p7_S136,0,4371
G9-e003Coalescence-mBHI-p5_S30,0,4401
F111-e003Coalescence-mBHI-p7_S116,0,4235
F5-e003Coalescence-mBHI-p7_S112,0,4411
F4-e003Coalescence-mGAM-p7_S159,0,4350
F111-e003Coalescence-mBHI-p3_S120,0,4225
H3-e003Coalescence-mGAM-p5_S86,0,4224
E4-e003Coalescence-mBHI-p7_S99,0,4335
H4-e003Coalescence-mGAM-p5_S87,0,4234
E100-e003Coalescence-mGAM-p7_S151,0,4250
G9-e003Coalescence-mGAM-p3_S178,0,4221
H9-e003Coalescence-mBHI-p7_S138,0,4210
H8-e003Coalescence-mGAM-p7_S185,0,4339
G2-e003Coalescence-mGAM-p3_S81,0,4191
F111-e003Coalescence-mBHI-p5_S20,0,4202
F8-e003Coalescence-mBHI-p5_S17,0,4238
G100-e003Coalescence-mBHI-p7_S127,0,4369
E5-e003Coalescence-mGAM-p5_S52,0,4241
