,C4-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mBHI-inoculumn-redo
C5-e003GlycerolRevival-mBHI-p2,5402,11370
H5-e003Coalescence-mBHI-p5_S40,5446,11446
E2-e003Coalescence-mGAM-p7_S145,5355,11178
G5-e003Coalescence-mBHI-p7_S124,5499,11529
H111-e003Coalescence-mGAM-p7_S188,5412,11367
H4-e003Coalescence-mGAM-p7_S183,5488,11479
F5-e003Coalescence-mGAM-p5_S64,5456,11429
F5-e003Coalescence-mGAM-p7_S160,5464,11439
F8-e003Coalescence-mBHI-p3_S117,5409,11364
H3-e003Coalescence-mBHI-p3_S46,5496,11533
H2-e003Coalescence-mBHI-p7_S133,5431,11413
E5-e003Coalescence-mBHI-p3_S12,5434,11403
F100-e003Coalescence-mGAM-p7_S163,5393,11304
F9-e003Coalescence-mBHI-p5_S18,5409,11341
H3-e003Coalescence-mBHI-p7_S134,5496,11535
E3-e003Coalescence-mGAM-p3_S58,5430,11484
G4-e003Coalescence-mBHI-p5_S27,5442,11520
E8-e003Coalescence-mBHI-p5_S5,5383,11251
G2-e003Coalescence-mBHI-p3_S33,5442,11517
E9-e003Coalescence-mBHI-p5_S6,5435,11393
H111-e003Coalescence-mBHI-p3_S144,5405,11345
G111-e003Coalescence-mGAM-p5_S80,5388,11316
G100-e003Coalescence-mGAM-p3_S179,5455,11414
F111-e003Coalescence-mGAM-p5_S68,5395,11262
G111-e003Coalescence-mBHI-p5_S32,5504,11546
G5-e003Coalescence-mBHI-p3_S36,5500,11541
H2-e003Coalescence-mGAM-p7_S181,5451,11450
H9-e003Coalescence-mGAM-p3_S190,5279,11035
F2-e003Coalescence-mBHI-p7_S109,3319,6821
E3-e003Coalescence-mBHI-p3_S10,5487,11525
H2-e003Coalescence-mGAM-p5_S85,5089,10662
G8-e003Coalescence-mGAM-p3_S177,5489,11477
F2-e003Coalescence-mGAM-p7_S157,5437,11492
H3-e003Coalescence-mGAM-p3_S94,5427,11378
H4-e003Coalescence-mGAM-p3_S95,5373,11265
E5-e003Coalescence-mBHI-p7_S100,5417,11376
G111-e003Coalescence-mBHI-p3_S132,4003,8654
F3-e003Coalescence-mGAM-p3_S70,4419,8903
E100-e003Coalescence-mBHI-p7_S103,5459,11474
F9-e003Coalescence-mGAM-p5_S66,5401,11293
G111-e003Coalescence-mGAM-p7_S176,3046,6481
H100-e003Coalescence-mGAM-p7_S187,5322,11132
E100-e003Coalescence-mGAM-p3_S155,5493,11512
E3-e003Coalescence-mGAM-p5_S50,5453,11509
F5-e003Coalescence-mGAM-p3_S72,5199,10909
E9-e003Coalescence-mBHI-p7_S102,5432,11427
E5-e003Coalescence-mBHI-p5_S4,5413,11369
F111-e003Coalescence-mGAM-p7_S164,5356,11239
E111-e003Coalescence-mBHI-p5_S8,5407,11337
H100-e003Coalescence-mBHI-p5_S43,5503,11538
F2-e003Coalescence-mGAM-p5_S61,5425,11505
F5-e003Coalescence-mBHI-p5_S16,5495,11529
F8-e003Coalescence-mGAM-p5_S65,5331,11221
H8-e003Coalescence-mBHI-p7_S137,5376,11326
G9-e003Coalescence-mGAM-p5_S78,5335,11232
E2-e003Coalescence-mBHI-p5_S1,5385,11253
E2-e003Coalescence-mBHI-p3_S9,5389,11263
G8-e003Coalescence-mGAM-p5_S77,5495,11527
G3-e003Coalescence-mBHI-p3_S34,5488,11535
G100-e003Coalescence-mBHI-p5_S31,5504,11547
F9-e003Coalescence-mBHI-p3_S118,4958,10643
E111-e003Coalescence-mBHI-p3_S108,5264,11150
G3-e003Coalescence-mBHI-p5_S26,5503,11547
G5-e003Coalescence-mBHI-p5_S28,5502,11541
H111-e003Coalescence-mGAM-p5_S92,5370,11331
G4-e003Coalescence-mBHI-p3_S35,5461,11527
H9-e003Coalescence-mGAM-p5_S90,5401,11327
H2-e003Coalescence-mBHI-p3_S45,5425,11405
E8-e003Coalescence-mBHI-p7_S101,5435,11386
E4-e003Coalescence-mBHI-p5_S3,5500,11539
H2-e003Coalescence-mGAM-p3_S93,5399,11349
E4-e003Coalescence-mGAM-p5_S51,5421,11284
G9-e003Coalescence-mGAM-p7_S174,5389,11297
F2-e003Coalescence-mBHI-p3_S21,5499,11536
E8-e003Coalescence-mGAM-p3_S153,5503,11547
G111-e003Coalescence-mGAM-p3_S180,5426,11402
G5-e003Coalescence-mGAM-p3_S84,5485,11457
H8-e003Coalescence-mBHI-p5_S41,5396,11321
E100-e003Coalescence-mBHI-p5_S7,5503,11545
G100-e003Coalescence-mGAM-p7_S175,5420,11386
F9-e003Coalescence-mGAM-p7_S162,5337,11238
E2-e003Coalescence-mBHI-p7_S97,5241,11004
F8-e003Coalescence-mGAM-p7_S161,5340,11221
F3-e003Coalescence-mBHI-p3_S22,5479,11525
G3-e003Coalescence-mBHI-p7_S122,5502,11538
G5-e003Coalescence-mGAM-p5_S76,5461,11388
G5-e003Coalescence-mGAM-p7_S172,5454,11437
G4-e003Coalescence-mGAM-p5_S75,5490,11526
G8-e003Coalescence-mBHI-p3_S129,5501,11543
E5-e003Coalescence-mGAM-p3_S60,5351,11258
G2-e003Coalescence-mGAM-p5_S73,5495,11539
E5-e003Coalescence-mGAM-p7_S148,5454,11464
H9-e003Coalescence-mGAM-p7_S186,5411,11370
E100-e003Coalescence-mGAM-p5_S55,5477,11448
E8-e003Coalescence-mGAM-p5_S53,5358,11236
H5-e003Coalescence-mGAM-p3_S96,5350,11267
G4-e003Coalescence-mGAM-p3_S83,5391,11462
F4-e003Coalescence-mBHI-p7_S111,5499,11538
H3-e003Coalescence-mGAM-p7_S182,5468,11451
H5-e003Coalescence-mGAM-p5_S88,5353,11276
F4-e003Coalescence-mGAM-p5_S63,5455,11489
G4-e003Coalescence-mGAM-p7_S171,5444,11477
H8-e003Coalescence-mGAM-p5_S89,5353,11289
F3-e003Coalescence-mBHI-p5_S14,5471,11527
F100-e003Coalescence-mBHI-p7_S115,5500,11539
E3-e003Coalescence-mGAM-p7_S146,5459,11519
F100-e003Coalescence-mGAM-p3_S167,5213,10992
G100-e003Coalescence-mBHI-p3_S131,5291,11108
G4-e003Coalescence-mBHI-p7_S123,5451,11505
E9-e003Coalescence-mGAM-p3_S154,5394,11328
F3-e003Coalescence-mGAM-p5_S62,5437,11482
H4-e003Coalescence-mBHI-p7_S135,5498,11527
E3-e003Coalescence-mBHI-p5_S2,5497,11539
G111-e003Coalescence-mBHI-p7_S128,5499,11537
H3-e003Coalescence-mBHI-p5_S38,5498,11538
G3-e003Coalescence-mGAM-p3_S82,5326,11407
F111-e003Coalescence-mGAM-p3_S168,5392,11302
F3-e003Coalescence-mGAM-p7_S158,5333,11325
F8-e003Coalescence-mBHI-p7_S113,5424,11357
G2-e003Coalescence-mBHI-p7_S121,5427,11464
H4-e003Coalescence-mBHI-p3_S47,5501,11534
F3-e003Coalescence-mBHI-p7_S110,5415,11478
F100-e003Coalescence-mGAM-p5_S67,5303,11171
G8-e003Coalescence-mBHI-p7_S125,5491,11535
F4-e003Coalescence-mBHI-p5_S15,5490,11538
H111-e003Coalescence-mBHI-p5_S44,5392,11335
E111-e003Coalescence-mBHI-p7_S104,5373,11288
E2-e003Coalescence-mGAM-p3_S57,5368,11214
F2-e003Coalescence-mBHI-p5_S13,5499,11537
F4-e003Coalescence-mBHI-p3_S23,5476,11529
F2-e003Coalescence-mGAM-p3_S69,5425,11480
E9-e003Coalescence-mGAM-p5_S54,5347,11215
G3-e003Coalescence-mGAM-p5_S74,5459,11447
E111-e003Coalescence-mGAM-p5_S56,5330,11213
G100-e003Coalescence-mGAM-p5_S79,5478,11477
H100-e003Coalescence-mGAM-p5_S91,5393,11365
G9-e003Coalescence-mBHI-p3_S130,5459,11465
E4-e003Coalescence-mGAM-p7_S147,5477,11427
E4-e003Coalescence-mGAM-p3_S59,5324,11430
H4-e003Coalescence-mBHI-p5_S39,5500,11540
F4-e003Coalescence-mGAM-p3_S71,5476,11524
H100-e003Coalescence-mBHI-p7_S139,5503,11543
G8-e003Coalescence-mBHI-p5_S29,5503,11546
G2-e003Coalescence-mBHI-p5_S25,5461,11512
G8-e003Coalescence-mGAM-p7_S173,5503,11541
E4-e003Coalescence-mBHI-p3_S11,5492,11531
E2-e003Coalescence-mGAM-p5_S49,5360,11201
H9-e003Coalescence-mBHI-p5_S42,5435,11427
H111-e003Coalescence-mGAM-p3_S192,5401,11322
F5-e003Coalescence-mBHI-p3_S24,5499,11540
E8-e003Coalescence-mBHI-p3_S105,5301,11107
E8-e003Coalescence-mGAM-p7_S149,5376,11246
H5-e003Coalescence-mBHI-p7_S136,5402,11368
G9-e003Coalescence-mBHI-p5_S30,5504,11545
F111-e003Coalescence-mBHI-p7_S116,5420,11383
F5-e003Coalescence-mBHI-p7_S112,5493,11531
F4-e003Coalescence-mGAM-p7_S159,5471,11517
F111-e003Coalescence-mBHI-p3_S120,5399,11331
H3-e003Coalescence-mGAM-p5_S86,5430,11401
E4-e003Coalescence-mBHI-p7_S99,5479,11479
H4-e003Coalescence-mGAM-p5_S87,5463,11425
E100-e003Coalescence-mGAM-p7_S151,5473,11427
G9-e003Coalescence-mGAM-p3_S178,5424,11365
H9-e003Coalescence-mBHI-p7_S138,5416,11398
H8-e003Coalescence-mGAM-p7_S185,5413,11353
G2-e003Coalescence-mGAM-p3_S81,5366,11449
F111-e003Coalescence-mBHI-p5_S20,5414,11369
F8-e003Coalescence-mBHI-p5_S17,5424,11386
G100-e003Coalescence-mBHI-p7_S127,5501,11544
E5-e003Coalescence-mGAM-p5_S52,5410,11355
