,index,fixed_diffs,comparisons,sample1,species_id
0,e003-inoculumn-fecal-AC,0,2124376,e003-inoculumn-fecal-AC,100022
1,e003-inoculumn-fecal-AE,18199,2182866,e003-inoculumn-fecal-AC,100022
2,e003-inoculumn-fecal-AF,8375,2140350,e003-inoculumn-fecal-AC,100022
3,e003-inoculumn-fecal-inoculumn,7752,2010572,e003-inoculumn-fecal-AC,100022
4,C_B1_e003Assembly_6_S205,13863,1937557,e003-inoculumn-fecal-AC,100022
5,C_B5_e003Assembly_6_S209,6996,1958816,e003-inoculumn-fecal-AC,100022
6,C_B9_e003Assembly_4_S213,14168,1951328,e003-inoculumn-fecal-AC,100022
7,C_F5_e003Assembly_6_S257,7060,1929026,e003-inoculumn-fecal-AC,100022
8,C_F8_e003Assembly_6_S260,10458,1882157,e003-inoculumn-fecal-AC,100022
9,C_F9_e003Assembly_4_S261,7223,1906662,e003-inoculumn-fecal-AC,100022
10,C_F12_e003Assembly_4_S264,6624,1211125,e003-inoculumn-fecal-AC,100022
11,D_F5_e003Assembly_S353,6412,1019814,e003-inoculumn-fecal-AC,100022
12,D_F9_e003Assembly_S357,10273,1553764,e003-inoculumn-fecal-AC,100022
13,D_F10_e003Assembly_S358,5273,1485078,e003-inoculumn-fecal-AC,100022
0,e003-inoculumn-fecal-AC,18199,2124376,e003-inoculumn-fecal-AE,100022
1,e003-inoculumn-fecal-AE,0,2182866,e003-inoculumn-fecal-AE,100022
2,e003-inoculumn-fecal-AF,18285,2140350,e003-inoculumn-fecal-AE,100022
3,e003-inoculumn-fecal-inoculumn,16508,2010572,e003-inoculumn-fecal-AE,100022
4,C_B1_e003Assembly_6_S205,25243,1937557,e003-inoculumn-fecal-AE,100022
5,C_B5_e003Assembly_6_S209,15603,1958816,e003-inoculumn-fecal-AE,100022
6,C_B9_e003Assembly_4_S213,25667,1951328,e003-inoculumn-fecal-AE,100022
7,C_F5_e003Assembly_6_S257,15763,1929026,e003-inoculumn-fecal-AE,100022
8,C_F8_e003Assembly_6_S260,19431,1882157,e003-inoculumn-fecal-AE,100022
9,C_F9_e003Assembly_4_S261,15974,1906662,e003-inoculumn-fecal-AE,100022
10,C_F12_e003Assembly_4_S264,12534,1211125,e003-inoculumn-fecal-AE,100022
11,D_F5_e003Assembly_S353,12305,1019814,e003-inoculumn-fecal-AE,100022
12,D_F9_e003Assembly_S357,19171,1553764,e003-inoculumn-fecal-AE,100022
13,D_F10_e003Assembly_S358,16233,1485078,e003-inoculumn-fecal-AE,100022
0,e003-inoculumn-fecal-AC,8375,2124376,e003-inoculumn-fecal-AF,100022
1,e003-inoculumn-fecal-AE,18285,2182866,e003-inoculumn-fecal-AF,100022
2,e003-inoculumn-fecal-AF,0,2140350,e003-inoculumn-fecal-AF,100022
3,e003-inoculumn-fecal-inoculumn,8105,2010572,e003-inoculumn-fecal-AF,100022
4,C_B1_e003Assembly_6_S205,14735,1937557,e003-inoculumn-fecal-AF,100022
5,C_B5_e003Assembly_6_S209,7376,1958816,e003-inoculumn-fecal-AF,100022
6,C_B9_e003Assembly_4_S213,15056,1951328,e003-inoculumn-fecal-AF,100022
7,C_F5_e003Assembly_6_S257,7551,1929026,e003-inoculumn-fecal-AF,100022
8,C_F8_e003Assembly_6_S260,405,1882157,e003-inoculumn-fecal-AF,100022
9,C_F9_e003Assembly_4_S261,7699,1906662,e003-inoculumn-fecal-AF,100022
10,C_F12_e003Assembly_4_S264,217,1211125,e003-inoculumn-fecal-AF,100022
11,D_F5_e003Assembly_S353,6917,1019814,e003-inoculumn-fecal-AF,100022
12,D_F9_e003Assembly_S357,10902,1553764,e003-inoculumn-fecal-AF,100022
13,D_F10_e003Assembly_S358,8944,1485078,e003-inoculumn-fecal-AF,100022
0,e003-inoculumn-fecal-AC,7752,2124376,e003-inoculumn-fecal-inoculumn,100022
1,e003-inoculumn-fecal-AE,16508,2182866,e003-inoculumn-fecal-inoculumn,100022
2,e003-inoculumn-fecal-AF,8105,2140350,e003-inoculumn-fecal-inoculumn,100022
3,e003-inoculumn-fecal-inoculumn,0,2010572,e003-inoculumn-fecal-inoculumn,100022
4,C_B1_e003Assembly_6_S205,1335,1937557,e003-inoculumn-fecal-inoculumn,100022
5,C_B5_e003Assembly_6_S209,58,1958816,e003-inoculumn-fecal-inoculumn,100022
6,C_B9_e003Assembly_4_S213,1395,1951328,e003-inoculumn-fecal-inoculumn,100022
7,C_F5_e003Assembly_6_S257,92,1929026,e003-inoculumn-fecal-inoculumn,100022
8,C_F8_e003Assembly_6_S260,9710,1882157,e003-inoculumn-fecal-inoculumn,100022
9,C_F9_e003Assembly_4_S261,149,1906662,e003-inoculumn-fecal-inoculumn,100022
10,C_F12_e003Assembly_4_S264,6154,1211125,e003-inoculumn-fecal-inoculumn,100022
11,D_F5_e003Assembly_S353,602,1019814,e003-inoculumn-fecal-inoculumn,100022
12,D_F9_e003Assembly_S357,980,1553764,e003-inoculumn-fecal-inoculumn,100022
13,D_F10_e003Assembly_S358,6417,1485078,e003-inoculumn-fecal-inoculumn,100022
0,e003-inoculumn-fecal-AC,13863,2124376,C_B1_e003Assembly_6_S205,100022
1,e003-inoculumn-fecal-AE,25243,2182866,C_B1_e003Assembly_6_S205,100022
2,e003-inoculumn-fecal-AF,14735,2140350,C_B1_e003Assembly_6_S205,100022
3,e003-inoculumn-fecal-inoculumn,1335,2010572,C_B1_e003Assembly_6_S205,100022
4,C_B1_e003Assembly_6_S205,0,1937557,C_B1_e003Assembly_6_S205,100022
5,C_B5_e003Assembly_6_S209,31,1958816,C_B1_e003Assembly_6_S205,100022
6,C_B9_e003Assembly_4_S213,4,1951328,C_B1_e003Assembly_6_S205,100022
7,C_F5_e003Assembly_6_S257,26,1929026,C_B1_e003Assembly_6_S205,100022
8,C_F8_e003Assembly_6_S260,16417,1882157,C_B1_e003Assembly_6_S205,100022
9,C_F9_e003Assembly_4_S261,39,1906662,C_B1_e003Assembly_6_S205,100022
10,C_F12_e003Assembly_4_S264,10533,1211125,C_B1_e003Assembly_6_S205,100022
11,D_F5_e003Assembly_S353,50,1019814,C_B1_e003Assembly_6_S205,100022
12,D_F9_e003Assembly_S357,39,1553764,C_B1_e003Assembly_6_S205,100022
13,D_F10_e003Assembly_S358,9601,1485078,C_B1_e003Assembly_6_S205,100022
0,e003-inoculumn-fecal-AC,6996,2124376,C_B5_e003Assembly_6_S209,100022
1,e003-inoculumn-fecal-AE,15603,2182866,C_B5_e003Assembly_6_S209,100022
2,e003-inoculumn-fecal-AF,7376,2140350,C_B5_e003Assembly_6_S209,100022
3,e003-inoculumn-fecal-inoculumn,58,2010572,C_B5_e003Assembly_6_S209,100022
4,C_B1_e003Assembly_6_S205,31,1937557,C_B5_e003Assembly_6_S209,100022
5,C_B5_e003Assembly_6_S209,0,1958816,C_B5_e003Assembly_6_S209,100022
6,C_B9_e003Assembly_4_S213,44,1951328,C_B5_e003Assembly_6_S209,100022
7,C_F5_e003Assembly_6_S257,2,1929026,C_B5_e003Assembly_6_S209,100022
8,C_F8_e003Assembly_6_S260,9066,1882157,C_B5_e003Assembly_6_S209,100022
