,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
C9-e003Coalescence-mGAM-p3,0.0005420422535211267,0.9944586993373401
C9-e003Coalescence-mGAM-p7,0.0005661971830985916,0.9974892125134844
B2-e003Coalescence-mBHI-p3,0.9895992253521128,0.008880721220527054
A4-e003Coalescence-mBHI-p7,0.999150352112676,0.00095361380798274
B4-e003Coalescence-mBHI-p5,0.0038833098591549296,0.9853628448143011
B9-e003Coalescence-mGAM-p5,0.0005622535211267605,0.99798628448143
A4-e003Coalescence-mBHI-inoculumn-redo,0.997104718309859,0.0009311141932501156
B3-e003Coalescence-mBHI-p3,0.8527195774647888,0.08784512251502544
D4-e003Coalescence-mBHI-p5,0.0006161971830985916,0.9913381106487902
C2-e003Coalescence-mBHI-p5,0.997495704225352,0.0010476190476190477
D4-e003Coalescence-mBHI-p3,0.000625492957746479,0.9985339035290491
B2-e003Assembly-mBHI-p5,0.9956435211267606,0.0009480659577746957
B2-e003Coalescence-mBHI-p5,0.9984485211267606,0.000979889042995839
B12-e003Coalescence-mBHI-p3,0.0005751408450704225,0.9968439667128989
D4-e004Assembly-mGAM-p5,0.21196845070422538,0.21384065341346897
D3-e003Coalescence-Inoculumn-mBHI,0.0006209859154929577,0.9984122360918478
C3-e003Coalescence-mBHI-p7,0.0005915492957746477,0.9987976575743567
B8-e003Coalescence-mBHI-p5,0.008463450704225352,0.988489674834335
C2-e003Coalescence-mGAM-p7,0.9991376056338028,0.0009507628294036061
D3-e003Coalescence-mBHI-p5,0.009746830985915493,0.9884698720912313
B11-e003Coalescence-mGAM-p3,0.0006158450704225352,0.9982373247033441
B5-e003Assembly-mBHI-p5,0.000532112676056338,0.9957857142857144
D2-e003Coalescence-mBHI-p5,0.9786276760563379,0.019006549545384513
D5-e003Coalescence-mGAM-p5,0.0004890140845070423,0.9918688549853598
B5-e003Coalescence-mBHI-p5,0.00873894366197183,0.9827040376020958
D5-e003Coalescence-mBHI-p7,0.0005647887323943662,0.9916857759284943
C9-e003Coalescence-mBHI-p5,0.0006688732394366197,0.9992051163507475
A5-e003Coalescence-mGAM-p3,0.8775504225352113,0.10043604561565725
C2-e003Coalescence-mBHI-p3,0.9969915492957746,0.002444675604869781
C4-e004Assembly-mBHI-p5,0.22049577464788733,0.2240571736785329
D9-e003Coalescence-mGAM-p7,0.0005709859154929578,0.9976779164740329
D4-e003Coalescence-mBHI-p7,0.0005830985915492958,0.9918357219910617
E4-e004Assembly-mGAM-p7,0.18482281690140845,0.1860019263368778
B10-e003Coalescence-mGAM-p3,0.000497112676056338,0.9960905378332562
A9-e003Coalescence-mGAM-p7,0.0005161971830985916,0.9930448451225151
B5-e003Coalescence-Inoculumn-mGAM,0.0005630281690140846,0.9870466944059177
D5-e003Coalescence-mBHI-p3,0.0006308450704225352,0.9976051009400524
C5-e003Coalescence-mBHI-p3,0.0005709154929577464,0.9976681306826938
D9-e003Coalescence-mGAM-p5,0.0005648591549295775,0.9984098474341194
C9-e003Coalescence-mBHI-p3,0.0005763380281690141,0.9983989058406534
B4-e003Coalescence-mGAM-p5,0.0029669718309859156,0.9889653259361998
D4-e003Coalescence-mGAM-p5,0.000592112676056338,0.9981805362921867
B5-e003Coalescence-mGAM-p5,0.00063,0.9915714285714287
B5-e003Coalescence-Inoculumn-mBHI,0.0006190140845070422,0.9970291262135922
C2-e003Coalescence-mGAM-p3,0.9897022535211268,0.0009577746956387733
B5-e003Coalescence-mGAM-p7,0.00046746478873239435,0.989355216520265
B10-e003Coalescence-mBHI-p5,0.0006504225352112677,0.9987450300508552
B5-e003Coalescence-mBHI-p3,0.0006466901408450704,0.9988945137925721
C5-e003Coalescence-mGAM-p7,0.0005111971830985915,0.9964270303590691
C5-e003Coalescence-mBHI-inoculumn-redo,0.0005426056338028169,0.998285560178764
A2-e003Coalescence-mBHI-p7,0.9978903521126762,0.0009785020804438278
D2-e003Coalescence-mBHI-p7,0.948718661971831,0.0314638619201726
A4-e003Coalescence-mGAM-p5,0.0006861267605633802,0.9926187394051472
D5-e003Coalescence-mBHI-p5,0.9975437323943661,0.0010843735552473416
D4-e003Coalescence-mGAM-p7,0.0005654225352112676,0.9942118970565573
B9-e003GlycerolRevival-mGAM-p2,0.0004188028169014084,0.9735047002619819
B2-e003Coalescence-Inoculumn-mGAM,0.0005077464788732395,0.9821127292340884
D5-e003Coalescence-mGAM-p7,0.0005828169014084507,0.944449684080752
C5-e003Coalescence-mBHI-p5,0.0006567605633802817,0.9927505008475883
C5-e003Coalescence-mGAM-p3,0.0005549295774647887,0.9943694714131607
A3-e003Coalescence-mBHI-inoculumn-redo,0.9672424647887324,0.0009001386962552012
B12-e003Coalescence-mGAM-p3,0.0005540140845070422,0.988888195407613
A3-e003Coalescence-Inoculumn-mGAM,0.0006322535211267605,0.9685140237324703
A9-e003Coalescence-mBHI-p3,0.0005666197183098592,0.9993777161349977
A2-e003Coalescence-Inoculumn-mBHI,0.9997437323943661,0.0010268916628139928
D3-e003Coalescence-mBHI-p7,0.0005868309859154929,0.9958059022961935
C3-e003Coalescence-mBHI-p5,0.02660267605633803,0.9695293573740176
D2-e003Assembly-mBHI-p3,0.9953091549295774,0.0009586222838650023
A9-e003Coalescence-mBHI-p5,0.000925281690140845,0.9974615503159193
D5-e003Coalescence-Inoculumn-mBHI,0.0006227464788732394,0.9994843581445524
B2-e003Coalescence-mGAM-p3,0.9960188732394367,0.000990137155185699
A8-e003Coalescence-mBHI-p5,0.46822387323943665,0.00953297888734782
C2-e003Assembly-mBHI-p5,0.9960487323943662,0.0010072430266605025
D9-e003Coalescence-mBHI-p3,0.0005547887323943663,0.9874726460163353
D5-e003Assembly-mBHI-p5,0.0005923239436619718,0.9960762829403608
A5-e003Coalescence-mBHI-p7,0.9664640845070421,0.02962166743720144
D2-e003Coalescence-mGAM-p5,0.9624950704225352,0.033115194945292054
B9-e003Assembly-mGAM-p5,0.00024598591549295775,0.48340784404376635
D3-e003Coalescence-mGAM-p3,0.0006104225352112676,0.996155185698875
D9-e003Coalescence-mGAM-p3,0.0005572535211267605,0.9959833564493759
D3-e003Coalescence-mGAM-p5,0.026374507042253522,0.9686916319926029
A5-e003Coalescence-mBHI-inoculumn-redo,0.21227140845070422,0.7703777931884728
D2-e003Assembly-mBHI-p5,0.9965121126760563,0.0010215749730312837
B9-e003Coalescence-mGAM-p7,0.0005835211267605633,0.9960591000154106
B11-e003Coalescence-mGAM-p7,0.0006197887323943662,0.9917808599167822
C3-e003Coalescence-Inoculumn-mGAM,0.0006851408450704225,0.9863217753120666
B5-e003Coalescence-mBHI-p7,0.000549225352112676,0.9917479580829096
A3-e003Coalescence-mGAM-p7,0.9964416197183098,0.000991832331638157
D4-e003Coalescence-Inoculumn-mBHI,0.000608943661971831,0.9985711203575282
A4-e003Coalescence-mBHI-p5,0.998697323943662,0.0011077978116813068
C2-e004Assembly-mBHI-p7,0.2632758450704225,0.3615638002773925
B9-e003Coalescence-mBHI-p5,0.0006722535211267605,0.9993412698412699
B10-e003Coalescence-mBHI-p3,0.0006052112676056338,0.997633841886269
A2-e003Coalescence-mGAM-p7,0.9900168309859156,0.0008528278625366004
C5-e003Assembly-mBHI-p3,0.0005857042253521127,0.9958864231776854
B10-e003Coalescence-mGAM-p7,0.0004491549295774648,0.9729136230543998
C4-e004Assembly-mBHI-p3,0.21849309859154928,0.2206868546771459
A9-e003Coalescence-mBHI-p7,0.0005659154929577464,0.9985804438280166
B3-e003Coalescence-Inoculumn-mGAM,0.0005799295774647888,0.9947960394513793
D5-e003Coalescence-mGAM-p3,0.0005659154929577464,0.9963810294344274
