,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
C5-e003Coalescence-mBHI-inoculumn-redo,14195,12960
A2-e003Coalescence-mBHI-p7,14174,12964
D2-e003Coalescence-mBHI-p7,13983,12849
A4-e003Coalescence-mGAM-p5,14115,12894
D5-e003Coalescence-mBHI-p5,14172,12970
D4-e003Coalescence-mGAM-p7,14170,12907
B9-e003GlycerolRevival-mGAM-p2,14036,12636
B2-e003Coalescence-Inoculumn-mGAM,14097,12748
D5-e003Coalescence-mGAM-p7,13694,12260
C5-e003Coalescence-mBHI-p5,14121,12894
C5-e003Coalescence-mGAM-p3,14174,12909
A3-e003Coalescence-mBHI-inoculumn-redo,13737,12739
B12-e003Coalescence-mGAM-p3,14127,12835
A3-e003Coalescence-Inoculumn-mGAM,13896,12571
A9-e003Coalescence-mBHI-p3,14199,12974
A2-e003Coalescence-Inoculumn-mBHI,14200,12978
D3-e003Coalescence-mBHI-p7,14148,12931
C3-e003Coalescence-mBHI-p5,14200,12968
D2-e003Assembly-mBHI-p3,14144,12959
A9-e003Coalescence-mBHI-p5,14195,12958
D5-e003Coalescence-Inoculumn-mBHI,14200,12978
B2-e003Coalescence-mGAM-p3,14150,12965
A8-e003Coalescence-mBHI-p5,6776,6570
C2-e003Assembly-mBHI-p5,14154,12961
D9-e003Coalescence-mBHI-p3,14135,12817
D5-e003Assembly-mBHI-p5,14181,12932
A5-e003Coalescence-mBHI-p7,14196,12975
D2-e003Coalescence-mGAM-p5,14183,12972
B9-e003Assembly-mGAM-p5,7424,6274
D3-e003Coalescence-mGAM-p3,14180,12932
D9-e003Coalescence-mGAM-p3,14173,12929
D3-e003Coalescence-mGAM-p5,14197,12967
A5-e003Coalescence-mBHI-inoculumn-redo,14197,12973
D2-e003Assembly-mBHI-p5,14159,12968
B9-e003Coalescence-mGAM-p7,14193,12930
B11-e003Coalescence-mGAM-p7,14159,12874
C3-e003Coalescence-Inoculumn-mGAM,14118,12803
B5-e003Coalescence-mBHI-p7,14103,12877
A3-e003Coalescence-mGAM-p7,14154,12967
D4-e003Coalescence-Inoculumn-mBHI,14198,12966
A4-e003Coalescence-mBHI-p5,14192,12975
C2-e004Assembly-mBHI-p7,13073,12037
B9-e003Coalescence-mBHI-p5,14197,12978
B10-e003Coalescence-mBHI-p3,14192,12952
A2-e003Coalescence-mGAM-p7,14062,12898
C5-e003Assembly-mBHI-p3,14181,12929
B10-e003Coalescence-mGAM-p7,13992,12628
C4-e004Assembly-mBHI-p3,9611,8782
A9-e003Coalescence-mBHI-p7,14196,12963
B3-e003Coalescence-Inoculumn-mGAM,14178,12915
D5-e003Coalescence-mGAM-p3,14173,12934
E4-e004Assembly-mGAM-p5,8631,7847
D2-e003Coalescence-Inoculumn-mBHI,14200,12977
B4-e003Coalescence-Inoculumn-mGAM,14173,12899
B2-e003Assembly-mBHI-p3,14062,12910
D9-e003Coalescence-mBHI-p5,14187,12945
D4-e003Coalescence-mGAM-p3,14195,12947
B9-e003Coalescence-mBHI-p7,14194,12961
A2-e003Coalescence-mGAM-p5,14096,12940
D11-e003Assembly-mGAM-p5,13335,11761
D9-e003Coalescence-mBHI-p7,14190,12948
C5-e003Coalescence-mBHI-p7,14096,12879
D4-e004Assembly-mGAM-p7,9892,8977
C9-e003Coalescence-mBHI-p7,14192,12958
A2-e003Coalescence-mBHI-p3,14183,12971
B8-e003Coalescence-mGAM-p5,14175,12930
C11-e003Assembly-mGAM-p5,13724,12359
B3-e003Coalescence-mBHI-p5,12570,11817
C2-e003Coalescence-mBHI-inoculumn-redo,14149,12951
C11-e003GlycerolRevival-mGAM-p2,14035,12671
B2-e003Coalescence-Inoculumn-mBHI,14033,12912
A3-e003Coalescence-mBHI-p3,14181,12974
A2-e003Coalescence-mBHI-p5,14183,12970
C5-e003Assembly-mBHI-p5,14131,12850
B9-e003Coalescence-mBHI-p3,14191,12968
B5-e003Coalescence-mGAM-p3,14081,12767
A5-e003Coalescence-mBHI-p3,14167,12960
C4-e004Assembly-mBHI-p7,9688,8868
A4-e003Coalescence-mBHI-p3,14181,12970
C9-e003Coalescence-mGAM-p5,14184,12938
A2-e003Coalescence-mBHI-inoculumn-redo,14143,12954
C2-e003Coalescence-mGAM-p5,14153,12954
B8-e003Coalescence-mGAM-p7,14178,12913
B8-e003Coalescence-mBHI-p7,14189,12961
D3-e003Coalescence-Inoculumn-mGAM,14133,12819
B11-e003Coalescence-mBHI-p3,14191,12968
C4-e003Coalescence-mBHI-p5,12949,11633
B4-e004Assembly-mBHI-p7,9701,8939
B2-e003Coalescence-mBHI-p7,14041,12928
B4-e003Coalescence-mBHI-p3,14195,12969
A5-e003Coalescence-Inoculumn-mBHI,14095,12808
C2-e003Coalescence-mBHI-p7,13631,12629
A9-e003Coalescence-mGAM-p5,14183,12934
D2-e003Coalescence-mBHI-p3,14195,12976
C5-e003GlycerolRevival-mBHI-p2,14184,12931
H5-e003Coalescence-mBHI-p5_S40,14147,12759
E2-e003Coalescence-mGAM-p7_S145,13874,12882
G5-e003Coalescence-mBHI-p7_S124,14166,12802
H4-e003Coalescence-mGAM-p7_S183,14148,12787
F5-e003Coalescence-mGAM-p5_S64,14117,12623
F5-e003Coalescence-mGAM-p7_S160,14034,12632
F8-e003Coalescence-mBHI-p3_S117,14129,12710
H3-e003Coalescence-mBHI-p3_S46,14144,12741
H2-e003Coalescence-mBHI-p7_S133,14143,12968
E5-e003Coalescence-mBHI-p3_S12,14156,12966
F100-e003Coalescence-mGAM-p7_S163,14129,12720
F9-e003Coalescence-mBHI-p5_S18,14150,12717
H3-e003Coalescence-mBHI-p7_S134,14045,12652
E3-e003Coalescence-mGAM-p3_S58,13935,12903
G2-e003Coalescence-mBHI-p3_S33,14025,12945
E9-e003Coalescence-mBHI-p5_S6,14111,12631
F111-e003Coalescence-mGAM-p5_S68,14067,12535
G5-e003Coalescence-mBHI-p3_S36,14144,12757
H2-e003Coalescence-mGAM-p7_S181,14134,12961
H9-e003Coalescence-mGAM-p3_S190,14018,12474
F2-e003Coalescence-mBHI-p7_S109,11715,11396
E3-e003Coalescence-mBHI-p3_S10,13929,12917
H2-e003Coalescence-mGAM-p5_S85,13173,12505
F2-e003Coalescence-mGAM-p7_S157,13964,12928
H3-e003Coalescence-mGAM-p3_S94,14082,12601
H4-e003Coalescence-mGAM-p3_S95,14007,12524
E5-e003Coalescence-mBHI-p7_S100,13984,12921
F9-e003Coalescence-mGAM-p5_S66,14104,12653
E3-e003Coalescence-mGAM-p5_S50,14060,12946
F5-e003Coalescence-mGAM-p3_S72,13851,12364
E9-e003Coalescence-mBHI-p7_S102,14149,12764
E5-e003Coalescence-mBHI-p5_S4,14059,12945
F111-e003Coalescence-mGAM-p7_S164,14045,12491
F2-e003Coalescence-mGAM-p5_S61,14018,12948
F5-e003Coalescence-mBHI-p5_S16,14061,12643
F8-e003Coalescence-mGAM-p5_S65,14057,12599
G9-e003Coalescence-mGAM-p5_S78,14088,12621
E2-e003Coalescence-mBHI-p5_S1,14004,12932
E2-e003Coalescence-mBHI-p3_S9,14032,12943
F9-e003Coalescence-mBHI-p3_S118,13708,11825
G5-e003Coalescence-mBHI-p5_S28,14150,12743
H9-e003Coalescence-mGAM-p5_S90,14109,12600
H2-e003Coalescence-mBHI-p3_S45,14173,12973
E8-e003Coalescence-mBHI-p7_S101,14181,12961
E4-e003Coalescence-mBHI-p5_S3,14022,12950
H2-e003Coalescence-mGAM-p3_S93,14087,12939
E4-e003Coalescence-mGAM-p5_S51,13926,12905
G9-e003Coalescence-mGAM-p7_S174,14131,12703
F9-e003Coalescence-mBHI-p7_S114,10293,8808
F2-e003Coalescence-mBHI-p3_S21,14022,12949
G5-e003Coalescence-mGAM-p3_S84,14063,12561
F9-e003Coalescence-mGAM-p7_S162,14076,12639
E2-e003Coalescence-mBHI-p7_S97,13764,12845
F8-e003Coalescence-mGAM-p7_S161,14053,12564
G5-e003Coalescence-mGAM-p5_S76,14124,12678
G5-e003Coalescence-mGAM-p7_S172,14133,12723
E5-e003Coalescence-mGAM-p3_S60,13443,12538
G2-e003Coalescence-mGAM-p5_S73,13994,12939
E5-e003Coalescence-mGAM-p7_S148,14096,12954
H9-e003Coalescence-mGAM-p7_S186,14136,12761
H5-e003Coalescence-mGAM-p3_S96,14084,12598
F4-e003Coalescence-mBHI-p7_S111,14153,12741
H3-e003Coalescence-mGAM-p7_S182,14116,12698
H5-e003Coalescence-mGAM-p5_S88,14118,12612
F100-e003Coalescence-mBHI-p7_S115,14148,12819
E3-e003Coalescence-mGAM-p7_S146,13981,12921
F100-e003Coalescence-mGAM-p3_S167,13747,12016
E9-e003Coalescence-mGAM-p3_S154,14080,12588
H4-e003Coalescence-mBHI-p7_S135,14146,12756
E3-e003Coalescence-mBHI-p5_S2,14005,12935
H3-e003Coalescence-mBHI-p5_S38,14052,12657
F111-e003Coalescence-mGAM-p3_S168,13880,12242
F8-e003Coalescence-mBHI-p7_S113,14081,12564
G2-e003Coalescence-mBHI-p7_S121,13774,12842
H4-e003Coalescence-mBHI-p3_S47,14141,12740
F100-e003Coalescence-mGAM-p5_S67,14065,12619
F4-e003Coalescence-mBHI-p5_S15,14141,12720
E111-e003Coalescence-mBHI-p7_S104,13934,12502
E2-e003Coalescence-mGAM-p3_S57,12634,12094
F2-e003Coalescence-mBHI-p5_S13,13966,12940
F4-e003Coalescence-mBHI-p3_S23,14142,12732
F2-e003Coalescence-mGAM-p3_S69,13903,12902
E9-e003Coalescence-mGAM-p5_S54,14085,12573
G9-e003Coalescence-mBHI-p3_S130,14021,12488
E4-e003Coalescence-mGAM-p7_S147,14012,12924
E4-e003Coalescence-mGAM-p3_S59,13965,12904
H4-e003Coalescence-mBHI-p5_S39,14143,12777
G2-e003Coalescence-mBHI-p5_S25,13996,12943
E4-e003Coalescence-mBHI-p3_S11,14069,12945
E2-e003Coalescence-mGAM-p5_S49,13894,12874
H9-e003Coalescence-mBHI-p5_S42,14151,12742
F5-e003Coalescence-mBHI-p3_S24,14147,12758
H5-e003Coalescence-mBHI-p7_S136,14071,12592
G9-e003Coalescence-mBHI-p5_S30,14156,12798
F111-e003Coalescence-mBHI-p7_S116,14125,12688
F5-e003Coalescence-mBHI-p7_S112,14041,12673
F111-e003Coalescence-mBHI-p3_S120,14106,12607
H3-e003Coalescence-mGAM-p5_S86,14119,12656
E4-e003Coalescence-mBHI-p7_S99,14046,12950
H4-e003Coalescence-mGAM-p5_S87,14123,12668
G9-e003Coalescence-mGAM-p3_S178,14147,12765
H9-e003Coalescence-mBHI-p7_S138,14160,12855
G2-e003Coalescence-mGAM-p3_S81,13981,12918
F111-e003Coalescence-mBHI-p5_S20,14147,12752
F8-e003Coalescence-mBHI-p5_S17,14158,12724
E5-e003Coalescence-mGAM-p5_S52,14032,12931
