,0
C9-e003Coalescence-mGAM-p3,5.0
D2-e004Assembly-mGAM-p7,8.0
D11-e003Coalescence-mBHI-p5,5.0
C9-e003Coalescence-mGAM-p7,5.0
F3-e004Assembly-epsilon-p3,5.0
B2-e003Coalescence-mBHI-p3,8.0
A3-e003Coalescence-mBHI-p7,986.0
B9-e003Coalescence-mGAM-p5,7.0
B3-e003Coalescence-mBHI-p3,63.0
B3-e004Assembly-mBHI-p7,10.0
C4-e003GlycerolRevival-mBHI-p2,5.0
C3-e004Assembly-mBHI-p5,11.0
B2-e003Coalescence-mBHI-p5,5.0
F4-e004Assembly-epsilon-p5,11.0
B12-e003Coalescence-mBHI-p3,4.0
C3-e003Coalescence-mGAM-p3,19.0
D4-e004Assembly-mGAM-p5,22.0
D3-e003Coalescence-Inoculumn-mBHI,35.0
C3-e003Coalescence-mBHI-p7,14.0
D11-e003Coalescence-mGAM-p5,5.0
A11-e003Coalescence-mGAM-p7,4.0
B8-e003Coalescence-mBHI-p5,9.0
D3-e003Coalescence-mBHI-p5,5.0
B11-e003Coalescence-mGAM-p3,10.0
D5-e003Coalescence-mGAM-p5,4.0
B5-e003Coalescence-mBHI-p5,5.0
C9-e003Coalescence-mBHI-p5,7.0
A5-e003Coalescence-mGAM-p3,4.0
D8-e003Coalescence-mGAM-p5,5.0
A12-e003Coalescence-mGAM-p3,4.0
C4-e004Assembly-mBHI-p5,8.0
D9-e003Coalescence-mGAM-p7,6.0
E4-e004Assembly-mGAM-p7,15.0
D2-e004Assembly-mGAM-p3,6.0
B10-e003Coalescence-mGAM-p3,5.0
A9-e003Coalescence-mGAM-p7,4.0
B5-e003Coalescence-Inoculumn-mGAM,4.0
D10-e003Coalescence-mBHI-p5,4.0
D9-e003Coalescence-mGAM-p5,10.0
C9-e003Coalescence-mBHI-p3,11.0
D10-e003Coalescence-mGAM-p5,5.0
B11-e003Assembly-mGAM-p5,3.0
G3-e004Assembly-epsilon-p7,8.0
B4-e003Coalescence-mGAM-p5,7.0
D4-e003Coalescence-mGAM-p5,7.0
C3-e004Assembly-mBHI-p7,41.0
B5-e003Coalescence-mGAM-p5,5.0
B5-e003Coalescence-Inoculumn-mBHI,13.0
