,sample,boot_med,boot_low,boot_high,actual_med
0,A5-e003Coalescence-Inoculumn-mBHI,0.5,0.5,0.5,0.5
1,A5-e003Coalescence-mBHI-inoculumn-redo,0.526,0.519,0.533,0.526
2,A5-e003Coalescence-mBHI-p7,3.6346455699804776e-05,-0.0,9.091076411832144e-05,0.0009713077510944262
3,A5-e003Coalescence-mGAM-p3,0.6,0.596,0.605,0.6
4,D2-e003Coalescence-Inoculumn-mBHI,0.533,0.5,0.545,0.533
5,D2-e003Coalescence-mBHI-p3,0.00023813789886821437,8.922862575563158e-05,0.0004178983395042084,0.004322572123678076
6,D2-e003Coalescence-mBHI-p5,0.00021829307396252983,8.179290694266228e-05,0.00040976971600304026,0.003933784718440511
7,D2-e003Coalescence-mGAM-p5,0.7625,0.7585,0.767,0.7625
8,E5-e003Coalescence-mBHI-p3_S12,0.0018686892778309525,0.001315804850702522,0.002350091278825993,0.019837267150024405
9,E5-e003Coalescence-mBHI-p5_S4,6.54236202596486e-05,-0.0,0.0001636393754129786,0.009100292260674454
10,E5-e003Coalescence-mBHI-p7_S100,0.0007364930322600347,0.0005319098985061906,0.0009296052798031308,0.0012267842946639808
11,E5-e003Coalescence-mGAM-p3_S60,0.312,0.308,0.319,0.312
12,E5-e003Coalescence-mGAM-p5_S52,0.286,0.28,0.2925,0.286
13,E5-e003Coalescence-mGAM-p7_S148,0.24,0.2379875,0.242,0.24
14,H2-e003Coalescence-mBHI-p3_S45,7.855976338639775e-05,2.616944810385944e-05,0.00014414430013194178,0.00047368974625290795
15,H2-e003Coalescence-mBHI-p7_S133,0.0029080711967572454,0.002423150315779662,0.0034208062646010643,0.005838121002170147
16,H2-e003Coalescence-mGAM-p3_S93,0.746,0.741,0.75,0.746
17,H2-e003Coalescence-mGAM-p5_S85,0.5,0.5,0.5,0.5
18,H2-e003Coalescence-mGAM-p7_S181,0.894,0.891,0.8965125,0.894
