,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B10-e003Coalescence-mGAM-p3,906,11485
B4-e003Coalescence-Inoculumn-mGAM,897,11200
C3-e003Coalescence-Inoculumn-mGAM,778,9975
C9-e003Coalescence-mGAM-p3,922,11500
C9-e003Coalescence-mGAM-p5,911,11398
C9-e003Coalescence-mGAM-p7,906,11512
F100-e003Coalescence-mGAM-p3_S167,882,11023
G9-e003Coalescence-mGAM-p3_S178,935,11648
G9-e003Coalescence-mGAM-p5_S78,719,9302
G9-e003Coalescence-mGAM-p7_S174,924,11590
