,sample,boot_med,boot_low,boot_high,actual_med
0,B5-e003Coalescence-Inoculumn-mBHI,0.52,0.513975,0.526,0.52
1,B5-e003Coalescence-mBHI-p3,0.051921836736666165,0.04785569287589061,0.05524963098022397,0.2576751652208483
2,B5-e003Coalescence-mGAM-p3,0.84,0.833,0.846,0.84
3,B5-e003Coalescence-mGAM-p5,0.5,0.5,0.524,0.5
4,B5-e003Coalescence-mGAM-p7,0.611,0.607,0.621,0.611
5,D3-e003Coalescence-Inoculumn-mBHI,0.508,0.5,0.512,0.508
6,D3-e003Coalescence-mGAM-p3,0.188,0.179,0.2,0.188
7,D3-e003Coalescence-mGAM-p5,0.265,0.259,0.27,0.265
8,F5-e003Coalescence-mGAM-p3_S72,0.658,0.654,0.667,0.658
9,F5-e003Coalescence-mGAM-p5_S64,0.757,0.75,0.767,0.7585
10,F5-e003Coalescence-mGAM-p7_S160,0.643,0.636,0.649,0.643
11,H3-e003Coalescence-mBHI-p3_S46,0.08537526830957683,0.08077194020406986,0.09020114368491496,0.299560903267666
12,H3-e003Coalescence-mGAM-p3_S94,0.9602019708914704,0.958056093781372,0.9623185507791091,0.9571878147033672
13,H3-e003Coalescence-mGAM-p5_S86,0.556,0.545,0.565,0.556
14,H3-e003Coalescence-mGAM-p7_S182,0.414,0.406975,0.421,0.414
