,sample,boot_med,boot_low,boot_high,actual_med
0,A3-e003Coalescence-Inoculumn-mGAM,0.03589197627922749,0.0333580589874468,0.086,0.036338208040186615
1,A9-e003Coalescence-mBHI-p3,0.5,0.462,0.5,0.5
2,A9-e003Coalescence-mBHI-p7,0.5,0.5,0.538,0.5
3,A9-e003Coalescence-mGAM-p5,0.9997846798400296,0.9995687552718001,0.9999462264382694,0.9982603227006946
4,A9-e003Coalescence-mGAM-p7,1.0,1.0,1.0,0.8960596703018009
5,B2-e003Coalescence-Inoculumn-mGAM,0.133,0.13,0.138,0.134
6,B8-e003Coalescence-mGAM-p5,0.9984250990798527,0.9977638651206374,0.998917320945874,0.9965928496716921
7,B8-e003Coalescence-mGAM-p7,1.0,1.0,1.0,0.9991968593229205
8,E9-e003Coalescence-mGAM-p3_S154,0.211,0.2,0.222,0.2095
9,E9-e003Coalescence-mGAM-p5_S54,0.9995334729867309,0.9990656364222336,0.9998834906162504,0.8827192190228782
10,F8-e003Coalescence-mGAM-p5_S65,1.0,1.0,1.0,0.8960596703018009
11,F8-e003Coalescence-mGAM-p7_S161,0.9984789879226037,0.9976512413473914,0.9991827187359117,0.8927679240655648
