,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mGAM
D11-e003Coalescence-mBHI-p5,0.3333333333333333,
C8-e003Coalescence-mGAM-p7,0.5,
D10-e003Coalescence-mBHI-p3,0.5,
A8-e003Coalescence-mBHI-p3,0.16666666666666666,
B9-e003Coalescence-mGAM-p5,0.3333333333333333,
C5-e004Assembly-mBHI-p3,0.16666666666666666,
B8-e003Assembly-mGAM-p5,0.8333333333333334,
e004-inoculumn-fecal-AK,0.3333333333333333,
D3-e004Assembly-mGAM-p7,0.16666666666666666,
C8-e003Assembly-mGAM-p3,0.5,
D4-e004Assembly-mGAM-p5,0.16666666666666666,
A11-e003Coalescence-mGAM-p7,0.5,
B8-e003Coalescence-mBHI-p5,0.16666666666666666,
C2-e003Coalescence-mGAM-p7,0.16666666666666666,
B11-e003Coalescence-mGAM-p3,0.3333333333333333,
D8-e003Assembly-mGAM-p5,0.16666666666666666,
A5-e003Coalescence-mGAM-p3,0.6666666666666666,
A2-e003Coalescence-Inoculumn-mGAM,0.3333333333333333,
E5-e004Assembly-mGAM-p5,0.6666666666666666,
D8-e003Coalescence-mGAM-p5,0.8333333333333334,
A12-e003Coalescence-mGAM-p3,0.3333333333333333,
D9-e003Coalescence-mGAM-p7,0.5,
D8-e003Assembly-mGAM-p3,0.5,
A9-e003Coalescence-mGAM-p7,0.5,
B5-e003Coalescence-Inoculumn-mGAM,0.3333333333333333,
D9-e003Coalescence-mGAM-p5,0.3333333333333333,
C8-e003Coalescence-mBHI-p7,0.5,
B4-e003Coalescence-mGAM-p5,0.5,
BB-Fecal,0.8333333333333334,
C2-e003Coalescence-mGAM-p3,0.3333333333333333,
D8-e003Coalescence-mBHI-p5,0.8333333333333334,
E5-e004Assembly-mGAM-p7,0.6666666666666666,
D5-e003Coalescence-Inoculumn-mGAM,0.8333333333333334,
A10-e003Coalescence-mBHI-p5,0.6666666666666666,
BF-Fecal,0.16666666666666666,
B8-e003Assembly-mGAM-p3,0.5,
D5-e003Coalescence-mBHI-p5,0.16666666666666666,
e003-inoculumn-fecal-inoculumn,0.5,
A8-e003Coalescence-mBHI-p7,0.16666666666666666,
e003-inoculumn-fecal-AC,0.16666666666666666,
B9-e003GlycerolRevival-mGAM-p2,0.0,
B2-e003Coalescence-Inoculumn-mGAM,0.0,
A3-e003Coalescence-Inoculumn-mGAM,0.6666666666666666,
C10-e003GlycerolRevival-mGAM-p2,0.3333333333333333,
A10-e003Coalescence-mGAM-p3,0.5,
A9-e003Coalescence-mBHI-p3,0.16666666666666666,
A2-e003Coalescence-Inoculumn-mBHI,0.0,
A9-e003Coalescence-mBHI-p5,0.6666666666666666,
B2-e003Coalescence-mGAM-p3,0.3333333333333333,
G4-e004Assembly-epsilon-p3,0.3333333333333333,
A8-e003Coalescence-mBHI-p5,0.16666666666666666,
D2-e003Coalescence-mGAM-p5,0.8333333333333334,
D3-e003Coalescence-mGAM-p5,0.8333333333333334,
B9-e003Coalescence-mGAM-p7,0.5,
C3-e003Coalescence-Inoculumn-mGAM,0.16666666666666666,
A3-e003Coalescence-mGAM-p7,0.16666666666666666,
D10-e003Coalescence-mGAM-p7,0.3333333333333333,
C11-e003Coalescence-mGAM-p3,0.3333333333333333,
A10-e003Coalescence-mBHI-p7,0.5,
C11-e003Coalescence-mBHI-p5,0.3333333333333333,
A2-e003Coalescence-mGAM-p7,0.5,
F5-e004Assembly-epsilon-p3,1.0,
A9-e003Coalescence-mBHI-p7,0.16666666666666666,
C2-e003Coalescence-Inoculumn-mGAM,0.5,
B3-e003Coalescence-Inoculumn-mGAM,0.3333333333333333,
D11-e003Coalescence-mGAM-p7,0.16666666666666666,
D5-e003Coalescence-mGAM-p3,1.0,
E4-e004Assembly-mGAM-p5,0.16666666666666666,
B4-e003Coalescence-Inoculumn-mGAM,0.16666666666666666,
A10-e003Coalescence-mGAM-p7,0.3333333333333333,
B2-e003Assembly-mBHI-p3,0.3333333333333333,
A2-e003Coalescence-mGAM-p5,0.5,
D3-e004Assembly-mGAM-p5,0.0,
D4-e004Assembly-mGAM-p7,0.16666666666666666,
B8-e003Coalescence-mGAM-p5,0.16666666666666666,
A8-e003Coalescence-mGAM-p7,1.0,
A11-e003Coalescence-mBHI-p5,0.16666666666666666,
C9-e003Assembly-mGAM-p5,0.8333333333333334,
A5-e003Coalescence-Inoculumn-mGAM,0.5,
e004-inoculumn-fecal-AR,0.3333333333333333,
B5-e003Coalescence-mGAM-p3,0.5,
A2-e003Coalescence-mBHI-inoculumn-redo,0.16666666666666666,
C2-e003Coalescence-mGAM-p5,0.5,
B8-e003GlycerolRevival-mGAM-p2,0.6666666666666666,
C8-e003Coalescence-mBHI-p5,0.0,
B8-e003Coalescence-mGAM-p7,0.6666666666666666,
D2-e003Coalescence-Inoculumn-mGAM,0.6666666666666666,
B8-e003Coalescence-mBHI-p7,0.6666666666666666,
D3-e003Coalescence-Inoculumn-mGAM,0.16666666666666666,
BC-Fecal,0.0,
A11-e003Coalescence-mBHI-p3,0.8333333333333334,
A4-e003Coalescence-Inoculumn-mGAM,0.3333333333333333,
A9-e003Coalescence-mGAM-p5,0.5,
A11-e003Coalescence-mGAM-p3,0.8333333333333334,
E2-e003Coalescence-mGAM-p7_S145,0.16666666666666666,
H111-e003Coalescence-mGAM-p7_S188,0.6666666666666666,
F5-e003Coalescence-mGAM-p5_S64,0.3333333333333333,
F5-e003Coalescence-mGAM-p7_S160,0.5,
F8-e003Coalescence-mBHI-p3_S117,0.3333333333333333,
E3-e003Coalescence-mGAM-p3_S58,0.5,
E8-e003Coalescence-mBHI-p5_S5,0.16666666666666666,
E9-e003Coalescence-mBHI-p5_S6,0.5,
H111-e003Coalescence-mBHI-p3_S144,0.8333333333333334,
H2-e003Coalescence-mGAM-p7_S181,0.8333333333333334,
H2-e003Coalescence-mGAM-p5_S85,0.3333333333333333,
G8-e003Coalescence-mGAM-p3_S177,0.8333333333333334,
F2-e003Coalescence-mGAM-p7_S157,0.0,
H3-e003Coalescence-mGAM-p3_S94,0.5,
E100-e003Coalescence-mBHI-p7_S103,0.3333333333333333,
F9-e003Coalescence-mGAM-p5_S66,0.16666666666666666,
E100-e003Coalescence-mGAM-p3_S155,0.6666666666666666,
E3-e003Coalescence-mGAM-p5_S50,0.3333333333333333,
E9-e003Coalescence-mBHI-p7_S102,0.5,
E111-e003Coalescence-mBHI-p5_S8,0.8333333333333334,
F2-e003Coalescence-mGAM-p5_S61,0.3333333333333333,
F8-e003Coalescence-mGAM-p5_S65,1.0,
H8-e003Coalescence-mBHI-p7_S137,0.6666666666666666,
G8-e003Coalescence-mGAM-p5_S77,0.6666666666666666,
E111-e003Coalescence-mBHI-p3_S108,1.0,
H111-e003Coalescence-mGAM-p5_S92,0.6666666666666666,
H9-e003Coalescence-mGAM-p5_S90,0.3333333333333333,
E8-e003Coalescence-mBHI-p7_S101,0.16666666666666666,
H2-e003Coalescence-mGAM-p3_S93,0.5,
E4-e003Coalescence-mGAM-p5_S51,0.8333333333333334,
G9-e003Coalescence-mGAM-p7_S174,0.16666666666666666,
H8-e003Coalescence-mBHI-p5_S41,0.8333333333333334,
E100-e003Coalescence-mBHI-p5_S7,0.5,
F9-e003Coalescence-mGAM-p7_S162,0.3333333333333333,
F8-e003Coalescence-mGAM-p7_S161,0.8333333333333334,
G8-e003Coalescence-mBHI-p3_S129,0.16666666666666666,
E5-e003Coalescence-mGAM-p3_S60,0.16666666666666666,
G2-e003Coalescence-mGAM-p5_S73,0.3333333333333333,
E5-e003Coalescence-mGAM-p7_S148,0.8333333333333334,
H9-e003Coalescence-mGAM-p7_S186,0.6666666666666666,
E100-e003Coalescence-mGAM-p5_S55,0.6666666666666666,
E8-e003Coalescence-mGAM-p5_S53,0.8333333333333334,
H8-e003Coalescence-mGAM-p5_S89,1.0,
E3-e003Coalescence-mGAM-p7_S146,0.6666666666666666,
F100-e003Coalescence-mGAM-p3_S167,0.3333333333333333,
G100-e003Coalescence-mBHI-p3_S131,0.5,
E9-e003Coalescence-mGAM-p3_S154,0.16666666666666666,
F111-e003Coalescence-mGAM-p3_S168,0.3333333333333333,
F8-e003Coalescence-mBHI-p7_S113,0.16666666666666666,
G8-e003Coalescence-mBHI-p7_S125,0.16666666666666666,
H111-e003Coalescence-mBHI-p5_S44,0.8333333333333334,
E111-e003Coalescence-mBHI-p7_S104,0.8333333333333334,
E2-e003Coalescence-mGAM-p3_S57,0.16666666666666666,
