,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mGAM
D11-e003Coalescence-mBHI-p5,0.0,
C8-e003Coalescence-mGAM-p7,0.163,
D10-e003Coalescence-mBHI-p3,0.3333333333333333,
A8-e003Coalescence-mBHI-p3,0.2131666666666667,
B9-e003Coalescence-mGAM-p5,0.30533333333333335,
C5-e004Assembly-mBHI-p3,0.0,
B8-e003Assembly-mGAM-p5,0.0,
e004-inoculumn-fecal-AK,0.4126666666666667,
D3-e004Assembly-mGAM-p7,0.18366666666666667,
C8-e003Assembly-mGAM-p3,0.0,
D4-e004Assembly-mGAM-p5,0.3333333333333333,
A11-e003Coalescence-mGAM-p7,0.11666666666666665,
B8-e003Coalescence-mBHI-p5,0.22216666666666665,
C2-e003Coalescence-mGAM-p7,0.259,
B11-e003Coalescence-mGAM-p3,0.16666666666666666,
D8-e003Assembly-mGAM-p5,0.09266666666666667,
A5-e003Coalescence-mGAM-p3,0.0,
A2-e003Coalescence-Inoculumn-mGAM,0.0855,
E5-e004Assembly-mGAM-p5,0.08566666666666667,
D8-e003Coalescence-mGAM-p5,0.05883333333333333,
A12-e003Coalescence-mGAM-p3,0.074,
D9-e003Coalescence-mGAM-p7,0.2861666666666667,
D8-e003Assembly-mGAM-p3,0.20550000000000002,
A9-e003Coalescence-mGAM-p7,0.16933333333333334,
B5-e003Coalescence-Inoculumn-mGAM,0.264,
D9-e003Coalescence-mGAM-p5,0.12066666666666666,
C8-e003Coalescence-mBHI-p7,0.03333333333333333,
B4-e003Coalescence-mGAM-p5,0.0625,
BB-Fecal,0.0,
C2-e003Coalescence-mGAM-p3,0.106,
D8-e003Coalescence-mBHI-p5,0.041666666666666664,
E5-e004Assembly-mGAM-p7,0.10716666666666667,
D5-e003Coalescence-Inoculumn-mGAM,0.0,
A10-e003Coalescence-mBHI-p5,0.131,
BF-Fecal,0.0,
B8-e003Assembly-mGAM-p3,0.0555,
D5-e003Coalescence-mBHI-p5,0.27166666666666667,
e003-inoculumn-fecal-inoculumn,0.09549999999999999,
A8-e003Coalescence-mBHI-p7,0.39399999999999996,
e003-inoculumn-fecal-AC,0.0,
B9-e003GlycerolRevival-mGAM-p2,0.1805,
B2-e003Coalescence-Inoculumn-mGAM,0.18866666666666668,
A3-e003Coalescence-Inoculumn-mGAM,0.07633333333333332,
C10-e003GlycerolRevival-mGAM-p2,0.20366666666666666,
A10-e003Coalescence-mGAM-p3,0.1915,
A9-e003Coalescence-mBHI-p3,0.24366666666666667,
A2-e003Coalescence-Inoculumn-mBHI,1.0,
A9-e003Coalescence-mBHI-p5,0.075,
B2-e003Coalescence-mGAM-p3,0.21316666666666664,
G4-e004Assembly-epsilon-p3,0.09516666666666666,
A8-e003Coalescence-mBHI-p5,0.2625,
D2-e003Coalescence-mGAM-p5,0.0705,
D3-e003Coalescence-mGAM-p5,0.16666666666666666,
B9-e003Coalescence-mGAM-p7,0.0,
C3-e003Coalescence-Inoculumn-mGAM,0.0,
A3-e003Coalescence-mGAM-p7,0.11066666666666665,
D10-e003Coalescence-mGAM-p7,0.0,
C11-e003Coalescence-mGAM-p3,0.11666666666666665,
A10-e003Coalescence-mBHI-p7,0.20983333333333332,
C11-e003Coalescence-mBHI-p5,0.16666666666666666,
A2-e003Coalescence-mGAM-p7,0.10333333333333333,
F5-e004Assembly-epsilon-p3,0.0,
A9-e003Coalescence-mBHI-p7,0.26099999999999995,
C2-e003Coalescence-Inoculumn-mGAM,0.17333333333333334,
B3-e003Coalescence-Inoculumn-mGAM,0.22483333333333333,
D11-e003Coalescence-mGAM-p7,0.0,
D5-e003Coalescence-mGAM-p3,0.0,
E4-e004Assembly-mGAM-p5,0.16666666666666666,
B4-e003Coalescence-Inoculumn-mGAM,0.0,
A10-e003Coalescence-mGAM-p7,0.19083333333333333,
B2-e003Assembly-mBHI-p3,0.23466666666666666,
A2-e003Coalescence-mGAM-p5,0.11233333333333333,
D3-e004Assembly-mGAM-p5,0.41100000000000003,
D4-e004Assembly-mGAM-p7,0.24550000000000002,
B8-e003Coalescence-mGAM-p5,0.13249999999999998,
A8-e003Coalescence-mGAM-p7,0.0,
A11-e003Coalescence-mBHI-p5,0.077,
C9-e003Assembly-mGAM-p5,0.0,
A5-e003Coalescence-Inoculumn-mGAM,0.05683333333333334,
e004-inoculumn-fecal-AR,0.0,
B5-e003Coalescence-mGAM-p3,0.2778333333333333,
A2-e003Coalescence-mBHI-inoculumn-redo,0.42250000000000004,
C2-e003Coalescence-mGAM-p5,0.3333333333333333,
B8-e003GlycerolRevival-mGAM-p2,0.051,
C8-e003Coalescence-mBHI-p5,0.26749999999999996,
B8-e003Coalescence-mGAM-p7,0.0685,
D2-e003Coalescence-Inoculumn-mGAM,0.07416666666666666,
B8-e003Coalescence-mBHI-p7,0.10149999999999999,
D3-e003Coalescence-Inoculumn-mGAM,0.25266666666666665,
BC-Fecal,0.0,
A11-e003Coalescence-mBHI-p3,0.043000000000000003,
A4-e003Coalescence-Inoculumn-mGAM,0.157,
A9-e003Coalescence-mGAM-p5,0.21033333333333334,
A11-e003Coalescence-mGAM-p3,0.049166666666666664,
E2-e003Coalescence-mGAM-p7_S145,0.276,
H111-e003Coalescence-mGAM-p7_S188,0.0,
F5-e003Coalescence-mGAM-p5_S64,0.0,
F5-e003Coalescence-mGAM-p7_S160,0.0,
F8-e003Coalescence-mBHI-p3_S117,0.20266666666666666,
E3-e003Coalescence-mGAM-p3_S58,0.21516666666666664,
E8-e003Coalescence-mBHI-p5_S5,0.26533333333333337,
E9-e003Coalescence-mBHI-p5_S6,0.21666666666666667,
H111-e003Coalescence-mBHI-p3_S144,0.0,
H2-e003Coalescence-mGAM-p7_S181,0.021333333333333333,
H2-e003Coalescence-mGAM-p5_S85,0.0,
G8-e003Coalescence-mGAM-p3_S177,0.0,
F2-e003Coalescence-mGAM-p7_S157,0.5971666666666667,
H3-e003Coalescence-mGAM-p3_S94,0.16666666666666666,
E100-e003Coalescence-mBHI-p7_S103,0.10216666666666667,
F9-e003Coalescence-mGAM-p5_S66,0.12116666666666666,
E100-e003Coalescence-mGAM-p3_S155,0.08066666666666666,
E3-e003Coalescence-mGAM-p5_S50,0.20933333333333334,
E9-e003Coalescence-mBHI-p7_S102,0.3541666666666667,
E111-e003Coalescence-mBHI-p5_S8,0.052,
F2-e003Coalescence-mGAM-p5_S61,0.2568333333333333,
F8-e003Coalescence-mGAM-p5_S65,0.0,
H8-e003Coalescence-mBHI-p7_S137,0.041666666666666664,
G8-e003Coalescence-mGAM-p5_S77,0.09949999999999999,
E111-e003Coalescence-mBHI-p3_S108,0.0,
H111-e003Coalescence-mGAM-p5_S92,0.0,
H9-e003Coalescence-mGAM-p5_S90,0.238,
E8-e003Coalescence-mBHI-p7_S101,0.12666666666666668,
H2-e003Coalescence-mGAM-p3_S93,0.035166666666666666,
E4-e003Coalescence-mGAM-p5_S51,0.043833333333333335,
G9-e003Coalescence-mGAM-p7_S174,0.0,
H8-e003Coalescence-mBHI-p5_S41,0.0,
E100-e003Coalescence-mBHI-p5_S7,0.22399999999999998,
F9-e003Coalescence-mGAM-p7_S162,0.0,
F8-e003Coalescence-mGAM-p7_S161,0.0,
G8-e003Coalescence-mBHI-p3_S129,0.16833333333333333,
E5-e003Coalescence-mGAM-p3_S60,0.0,
