,index,fixed_diffs,num_int_sites,sample1,species_id
0,e003-inoculumn-fecal-AA,0,793113,e003-inoculumn-fecal-AA,102298
1,Coalescence-H12-AA-fecal-0_S715,330,2191169,e003-inoculumn-fecal-AA,102298
2,BF-Fecal,5769,1924544,e003-inoculumn-fecal-AA,102298
3,AM-Fecal,6561,2150324,e003-inoculumn-fecal-AA,102298
4,e003-inoculumn-fecal-inoculumn,197,1427868,e003-inoculumn-fecal-AA,102298
5,e003-inoculumn-fecal-AE,8632,2962732,e003-inoculumn-fecal-AA,102298
6,BC-Fecal,7160,2391597,e003-inoculumn-fecal-AA,102298
7,e004-inoculumn-fecal-BE,8535,2939380,e003-inoculumn-fecal-AA,102298
8,e003-inoculumn-fecal-AF,3847,1229319,e003-inoculumn-fecal-AA,102298
0,e003-inoculumn-fecal-AA,75,793113,Coalescence-H12-AA-fecal-0_S715,102298
1,Coalescence-H12-AA-fecal-0_S715,0,2191169,Coalescence-H12-AA-fecal-0_S715,102298
2,BF-Fecal,16604,1924544,Coalescence-H12-AA-fecal-0_S715,102298
3,AM-Fecal,18723,2150324,Coalescence-H12-AA-fecal-0_S715,102298
4,e003-inoculumn-fecal-inoculumn,176,1427868,Coalescence-H12-AA-fecal-0_S715,102298
5,e003-inoculumn-fecal-AE,26191,2962732,Coalescence-H12-AA-fecal-0_S715,102298
6,BC-Fecal,20881,2391597,Coalescence-H12-AA-fecal-0_S715,102298
7,e004-inoculumn-fecal-BE,25792,2939380,Coalescence-H12-AA-fecal-0_S715,102298
8,e003-inoculumn-fecal-AF,11007,1229319,Coalescence-H12-AA-fecal-0_S715,102298
0,e003-inoculumn-fecal-AA,5711,793113,BF-Fecal,102298
1,Coalescence-H12-AA-fecal-0_S715,16462,2191169,BF-Fecal,102298
2,BF-Fecal,0,1924544,BF-Fecal,102298
3,AM-Fecal,3374,2150324,BF-Fecal,102298
4,e003-inoculumn-fecal-inoculumn,11009,1427868,BF-Fecal,102298
5,e003-inoculumn-fecal-AE,4158,2962732,BF-Fecal,102298
6,BC-Fecal,2306,2391597,BF-Fecal,102298
7,e004-inoculumn-fecal-BE,4045,2939380,BF-Fecal,102298
8,e003-inoculumn-fecal-AF,1916,1229319,BF-Fecal,102298
0,e003-inoculumn-fecal-AA,6555,793113,AM-Fecal,102298
1,Coalescence-H12-AA-fecal-0_S715,18879,2191169,AM-Fecal,102298
2,BF-Fecal,3632,1924544,AM-Fecal,102298
3,AM-Fecal,0,2150324,AM-Fecal,102298
4,e003-inoculumn-fecal-inoculumn,12692,1427868,AM-Fecal,102298
5,e003-inoculumn-fecal-AE,6737,2962732,AM-Fecal,102298
6,BC-Fecal,5182,2391597,AM-Fecal,102298
7,e004-inoculumn-fecal-BE,5744,2939380,AM-Fecal,102298
8,e003-inoculumn-fecal-AF,1636,1229319,AM-Fecal,102298
0,e003-inoculumn-fecal-AA,109,793113,e003-inoculumn-fecal-inoculumn,102298
1,Coalescence-H12-AA-fecal-0_S715,522,2191169,e003-inoculumn-fecal-inoculumn,102298
2,BF-Fecal,11158,1924544,e003-inoculumn-fecal-inoculumn,102298
3,AM-Fecal,12675,2150324,e003-inoculumn-fecal-inoculumn,102298
4,e003-inoculumn-fecal-inoculumn,0,1427868,e003-inoculumn-fecal-inoculumn,102298
5,e003-inoculumn-fecal-AE,17084,2962732,e003-inoculumn-fecal-inoculumn,102298
6,BC-Fecal,13972,2391597,e003-inoculumn-fecal-inoculumn,102298
7,e004-inoculumn-fecal-BE,16903,2939380,e003-inoculumn-fecal-inoculumn,102298
8,e003-inoculumn-fecal-AF,7501,1229319,e003-inoculumn-fecal-inoculumn,102298
0,e003-inoculumn-fecal-AA,8614,793113,e003-inoculumn-fecal-AE,102298
1,Coalescence-H12-AA-fecal-0_S715,26259,2191169,e003-inoculumn-fecal-AE,102298
2,BF-Fecal,4507,1924544,e003-inoculumn-fecal-AE,102298
3,AM-Fecal,6750,2150324,e003-inoculumn-fecal-AE,102298
4,e003-inoculumn-fecal-inoculumn,17069,1427868,e003-inoculumn-fecal-AE,102298
5,e003-inoculumn-fecal-AE,0,2962732,e003-inoculumn-fecal-AE,102298
6,BC-Fecal,6064,2391597,e003-inoculumn-fecal-AE,102298
7,e004-inoculumn-fecal-BE,6816,2939380,e003-inoculumn-fecal-AE,102298
8,e003-inoculumn-fecal-AF,3924,1229319,e003-inoculumn-fecal-AE,102298
0,e003-inoculumn-fecal-AA,7130,793113,BC-Fecal,102298
1,Coalescence-H12-AA-fecal-0_S715,20899,2191169,BC-Fecal,102298
2,BF-Fecal,2653,1924544,BC-Fecal,102298
3,AM-Fecal,5127,2150324,BC-Fecal,102298
4,e003-inoculumn-fecal-inoculumn,13956,1427868,BC-Fecal,102298
5,e003-inoculumn-fecal-AE,6006,2962732,BC-Fecal,102298
6,BC-Fecal,0,2391597,BC-Fecal,102298
7,e004-inoculumn-fecal-BE,5598,2939380,BC-Fecal,102298
8,e003-inoculumn-fecal-AF,3020,1229319,BC-Fecal,102298
0,e003-inoculumn-fecal-AA,8559,793113,e004-inoculumn-fecal-BE,102298
1,Coalescence-H12-AA-fecal-0_S715,26055,2191169,e004-inoculumn-fecal-BE,102298
2,BF-Fecal,4509,1924544,e004-inoculumn-fecal-BE,102298
3,AM-Fecal,5899,2150324,e004-inoculumn-fecal-BE,102298
4,e003-inoculumn-fecal-inoculumn,17019,1427868,e004-inoculumn-fecal-BE,102298
5,e003-inoculumn-fecal-AE,6986,2962732,e004-inoculumn-fecal-BE,102298
6,BC-Fecal,5792,2391597,e004-inoculumn-fecal-BE,102298
7,e004-inoculumn-fecal-BE,0,2939380,e004-inoculumn-fecal-BE,102298
8,e003-inoculumn-fecal-AF,3388,1229319,e004-inoculumn-fecal-BE,102298
0,e003-inoculumn-fecal-AA,3859,793113,e003-inoculumn-fecal-AF,102298
1,Coalescence-H12-AA-fecal-0_S715,11071,2191169,e003-inoculumn-fecal-AF,102298
2,BF-Fecal,2089,1924544,e003-inoculumn-fecal-AF,102298
3,AM-Fecal,1694,2150324,e003-inoculumn-fecal-AF,102298
4,e003-inoculumn-fecal-inoculumn,7528,1427868,e003-inoculumn-fecal-AF,102298
5,e003-inoculumn-fecal-AE,3956,2962732,e003-inoculumn-fecal-AF,102298
6,BC-Fecal,3082,2391597,e003-inoculumn-fecal-AF,102298
7,e004-inoculumn-fecal-BE,3354,2939380,e003-inoculumn-fecal-AF,102298
8,e003-inoculumn-fecal-AF,0,1229319,e003-inoculumn-fecal-AF,102298
