,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
B5-e003Coalescence-Inoculumn-mBHI,0.5980122181762818,0.35148211698263254
B5-e003Coalescence-mBHI-p3,0.03776892889574912,0.9539945074136006
B5-e003Coalescence-mBHI-p5,0.035316673564224146,0.9624271062497002
B5-e003Coalescence-mBHI-p7,0.02754513831676462,0.9777154721855625
B5-e003Coalescence-mGAM-p3,0.12435935491146949,0.8538042376633813
B5-e003Coalescence-mGAM-p5,0.06654364615024573,0.9285690184049079
B5-e003Coalescence-mGAM-p7,0.017692488425126114,0.9936307586747697
D3-e003Coalescence-Inoculumn-mBHI,0.5887744689950294,0.36230586472154097
D3-e003Coalescence-mBHI-p5,0.04898130211379025,0.935947936621457
D3-e003Coalescence-mBHI-p7,0.017334148727984344,0.9940735382760699
D3-e003Coalescence-mGAM-p3,0.1543014553148252,0.8164207739901406
D3-e003Coalescence-mGAM-p5,0.09972663990393892,0.8894478745731074
F5-e003Coalescence-mBHI-p3_S24,0.03155405654792994,0.9572875895263471
F5-e003Coalescence-mBHI-p5_S16,0.019520525227450066,0.9726270744141718
F5-e003Coalescence-mBHI-p7_S112,0.014387570476678628,0.9880096240142069
F5-e003Coalescence-mGAM-p5_S64,0.111695966418848,0.8552803436551175
F5-e003Coalescence-mGAM-p7_S160,0.04475897641424364,0.939890306933374
H3-e003Coalescence-mBHI-p3_S46,0.03525072306579899,0.9555896410880335
H3-e003Coalescence-mBHI-p5_S38,0.03385819178101804,0.9552813303178068
H3-e003Coalescence-mBHI-p7_S134,0.013777980070957057,0.9886298246492149
H3-e003Coalescence-mGAM-p3_S94,0.126932041021993,0.8445313963588058
H3-e003Coalescence-mGAM-p5_S86,0.08957621782510271,0.8818064539565297
H3-e003Coalescence-mGAM-p7_S182,0.09282232389797519,0.891013376026948
