,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
B5-e003Coalescence-Inoculumn-mBHI,0.5966775843307944,0.3419379579872985
B5-e003Coalescence-mBHI-p3,0.030498803046789993,0.950696140693698
B5-e003Coalescence-mBHI-p5,0.029523612622415676,0.9572962872496336
B5-e003Coalescence-mBHI-p7,0.02112165397170838,0.9738574743527112
B5-e003Coalescence-mGAM-p3,0.11866289445048965,0.8265843917928677
B5-e003Coalescence-mGAM-p5,0.02300968443960827,0.40767110405471424
B5-e003Coalescence-mGAM-p7,0.0053937976060935795,0.6212648998534441
D3-e003Coalescence-Inoculumn-mBHI,0.5882590859630032,0.35200305324865655
D3-e003Coalescence-mBHI-p5,0.04066169749727966,0.9309510258915487
D3-e003Coalescence-mBHI-p7,0.003419586507072905,0.5816290913532
D3-e003Coalescence-mGAM-p3,0.15431360174102285,0.8035699804592086
D3-e003Coalescence-mGAM-p5,0.09618052230685527,0.8827695407914021
F5-e003Coalescence-mBHI-p3_S24,0.02442687704026116,0.9528117977528089
F5-e003Coalescence-mBHI-p5_S16,0.011835473340587599,0.9673001954079139
F5-e003Coalescence-mBHI-p7_S112,0.006475408052230685,0.9682063996091841
F5-e003Coalescence-mGAM-p5_S64,0.10976746463547334,0.8455400586223742
F5-e003Coalescence-mGAM-p7_S160,0.03694798694232862,0.926272349780166
H3-e003Coalescence-mBHI-p3_S46,0.015664200217627856,0.710050195407914
H3-e003Coalescence-mBHI-p5_S38,0.02704874863982591,0.9500837811431363
H3-e003Coalescence-mBHI-p7_S134,0.0051525571273122964,0.9868462383976551
H3-e003Coalescence-mGAM-p3_S94,0.12467170837867246,0.8299109672691745
H3-e003Coalescence-mGAM-p5_S86,0.08649173014145813,0.8742226428920371
H3-e003Coalescence-mGAM-p7_S182,0.08868618063112078,0.8842280166096727
