,0.025,0.025
B5-e003Coalescence-Inoculumn-mBHI,0.40372500000000006,0.214
B5-e003Coalescence-mBHI-p3,0.0,0.894
B5-e003Coalescence-mBHI-p5,0.0,0.907
B5-e003Coalescence-mBHI-p7,0.0,0.949
B5-e003Coalescence-mGAM-p3,0.0,0.625
B5-e003Coalescence-mGAM-p5,0.0,0.444
B5-e003Coalescence-mGAM-p7,0.0,1.0
D3-e003Coalescence-Inoculumn-mBHI,0.403,0.235
D3-e003Coalescence-mBHI-p5,0.0,0.854
D3-e003Coalescence-mBHI-p7,0.0,1.0
D3-e003Coalescence-mGAM-p3,0.042,0.646
D3-e003Coalescence-mGAM-p5,0.038,0.796
F5-e003Coalescence-mBHI-p3_S24,0.0,0.898
F5-e003Coalescence-mBHI-p5_S16,0.0,0.919
F5-e003Coalescence-mBHI-p7_S112,0.0,0.882
F5-e003Coalescence-mGAM-p5_S64,0.029,0.72
F5-e003Coalescence-mGAM-p7_S160,0.0,0.845
H3-e003Coalescence-mBHI-p3_S46,0.0,0.571
H3-e003Coalescence-mBHI-p5_S38,0.0,0.894
H3-e003Coalescence-mBHI-p7_S134,0.0,0.94055
H3-e003Coalescence-mGAM-p3_S94,0.0,0.6631
H3-e003Coalescence-mGAM-p5_S86,0.0,0.75
H3-e003Coalescence-mGAM-p7_S182,0.016,0.779
