,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
A3-e003Coalescence-mBHI-inoculumn-redo,58364.0,45798.0
A3-e003Coalescence-mBHI-p3,342944.0,292746.0
A3-e003Coalescence-mBHI-p7,411299.0,316876.0
A3-e003Coalescence-mGAM-p7,9164.0,7238.0
B2-e003Coalescence-Inoculumn-mBHI,19767.0,15831.0
B2-e003Coalescence-mBHI-p3,363383.0,309516.0
B2-e003Coalescence-mBHI-p5,218521.0,186688.0
B2-e003Coalescence-mBHI-p7,60953.0,52014.0
B2-e003Coalescence-mGAM-p3,190746.0,149393.0
E3-e003Coalescence-mBHI-p3_S10,313227.0,273710.0
E3-e003Coalescence-mBHI-p5_S2,276446.0,244920.0
E3-e003Coalescence-mGAM-p3_S58,170281.0,132603.0
E3-e003Coalescence-mGAM-p5_S50,172886.0,132933.0
E3-e003Coalescence-mGAM-p7_S146,262046.0,196337.0
F2-e003Coalescence-mBHI-p3_S21,92904.0,81219.0
F2-e003Coalescence-mBHI-p5_S13,642916.0,570147.0
F2-e003Coalescence-mGAM-p5_S61,17194.0,13179.0
F2-e003Coalescence-mGAM-p7_S157,203919.0,153726.0
