,index,fixed_diffs,num_int_sites,sample1,species_id
0,C12-e003Coalescence-mBHI-p3,0,1897416,C12-e003Coalescence-mBHI-p3,101493
1,D2-e004Assembly-mGAM-p7,47,2177803,C12-e003Coalescence-mBHI-p3,101493
2,C11-e003Coalescence-mBHI-p3,52,3189323,C12-e003Coalescence-mBHI-p3,101493
3,D11-e003Coalescence-mBHI-p5,50,4359242,C12-e003Coalescence-mBHI-p3,101493
4,D10-e003Coalescence-mBHI-p3,71,4132300,C12-e003Coalescence-mBHI-p3,101493
5,F3-e004Assembly-epsilon-p3,4579,4446830,C12-e003Coalescence-mBHI-p3,101493
6,D4-e003Coalescence-mBHI-p5,56,2848663,C12-e003Coalescence-mBHI-p3,101493
7,B3-e004Assembly-mBHI-p7,4563,4514679,C12-e003Coalescence-mBHI-p3,101493
8,D4-e003Coalescence-mBHI-p3,41,2383175,C12-e003Coalescence-mBHI-p3,101493
9,C3-e004Assembly-mBHI-p5,3835,3694459,C12-e003Coalescence-mBHI-p3,101493
10,B12-e003Coalescence-mBHI-p3,19,1436437,C12-e003Coalescence-mBHI-p3,101493
11,D3-e004Assembly-mGAM-p7,1536,1521417,C12-e003Coalescence-mBHI-p3,101493
12,D11-e003Coalescence-mGAM-p5,64,4137293,C12-e003Coalescence-mBHI-p3,101493
13,A11-e003Coalescence-mGAM-p7,31,1734177,C12-e003Coalescence-mBHI-p3,101493
14,D3-e003Coalescence-mBHI-p5,48,2743089,C12-e003Coalescence-mBHI-p3,101493
15,B11-e003Coalescence-mGAM-p3,65,4474094,C12-e003Coalescence-mBHI-p3,101493
16,B5-e003Assembly-mBHI-p5,50,1706490,C12-e003Coalescence-mBHI-p3,101493
17,D5-e003Coalescence-mGAM-p5,43,3839564,C12-e003Coalescence-mBHI-p3,101493
18,B5-e003Coalescence-mBHI-p5,51,3259414,C12-e003Coalescence-mBHI-p3,101493
19,D5-e003Coalescence-mBHI-p7,66,3872283,C12-e003Coalescence-mBHI-p3,101493
20,A5-e003Coalescence-mGAM-p3,16,2088567,C12-e003Coalescence-mBHI-p3,101493
21,D8-e003Coalescence-mGAM-p5,46,4206851,C12-e003Coalescence-mBHI-p3,101493
22,A12-e003Coalescence-mGAM-p3,28,1959474,C12-e003Coalescence-mBHI-p3,101493
23,D9-e003Coalescence-mGAM-p7,56,2966774,C12-e003Coalescence-mBHI-p3,101493
24,D4-e003Coalescence-mBHI-p7,51,4400802,C12-e003Coalescence-mBHI-p3,101493
25,B5-e003Coalescence-Inoculumn-mGAM,34,1691252,C12-e003Coalescence-mBHI-p3,101493
26,D10-e003Coalescence-mBHI-p5,72,2848650,C12-e003Coalescence-mBHI-p3,101493
27,D5-e003Coalescence-mBHI-p3,65,3674126,C12-e003Coalescence-mBHI-p3,101493
28,D9-e003Coalescence-mGAM-p5,54,4506342,C12-e003Coalescence-mBHI-p3,101493
29,D10-e003Coalescence-mGAM-p5,70,4489096,C12-e003Coalescence-mBHI-p3,101493
30,D4-e003Coalescence-mGAM-p5,50,4465089,C12-e003Coalescence-mBHI-p3,101493
31,C3-e004Assembly-mBHI-p7,4653,4575694,C12-e003Coalescence-mBHI-p3,101493
32,B5-e003Coalescence-mGAM-p5,53,4388499,C12-e003Coalescence-mBHI-p3,101493
33,G3-e004Assembly-epsilon-p3,4654,4635347,C12-e003Coalescence-mBHI-p3,101493
34,B5-e003Coalescence-mGAM-p7,19,1934239,C12-e003Coalescence-mBHI-p3,101493
35,D8-e003Coalescence-mBHI-p5,67,3584092,C12-e003Coalescence-mBHI-p3,101493
36,D5-e003Coalescence-Inoculumn-mGAM,56,4226933,C12-e003Coalescence-mBHI-p3,101493
37,B3-e004Assembly-mBHI-p5,2951,2879033,C12-e003Coalescence-mBHI-p3,101493
38,B5-e003Coalescence-mBHI-p3,64,3574915,C12-e003Coalescence-mBHI-p3,101493
39,C5-e003Coalescence-mGAM-p7,46,3789070,C12-e003Coalescence-mBHI-p3,101493
40,A4-e003Coalescence-mGAM-p5,69,4445064,C12-e003Coalescence-mBHI-p3,101493
41,D4-e003Coalescence-mGAM-p7,63,4413920,C12-e003Coalescence-mBHI-p3,101493
42,C5-e003Coalescence-mBHI-p5,66,4364363,C12-e003Coalescence-mBHI-p3,101493
43,C5-e003Coalescence-mGAM-p3,50,4446923,C12-e003Coalescence-mBHI-p3,101493
44,D3-e003Coalescence-mBHI-p7,66,4468112,C12-e003Coalescence-mBHI-p3,101493
45,D5-e003Coalescence-Inoculumn-mBHI,61,2203591,C12-e003Coalescence-mBHI-p3,101493
46,C11-e003Coalescence-mGAM-p5,58,4170995,C12-e003Coalescence-mBHI-p3,101493
47,A5-e003Coalescence-mBHI-p7,41,3163049,C12-e003Coalescence-mBHI-p3,101493
48,D2-e003Coalescence-mGAM-p5,46,4006246,C12-e003Coalescence-mBHI-p3,101493
49,D3-e003Coalescence-mGAM-p3,37,3700207,C12-e003Coalescence-mBHI-p3,101493
50,D9-e003Coalescence-mGAM-p3,60,4244501,C12-e003Coalescence-mBHI-p3,101493
51,D3-e003Coalescence-mGAM-p5,46,4518806,C12-e003Coalescence-mBHI-p3,101493
52,B11-e003Coalescence-mGAM-p7,28,2080826,C12-e003Coalescence-mBHI-p3,101493
53,B5-e003Coalescence-mBHI-p7,63,3631178,C12-e003Coalescence-mBHI-p3,101493
54,D4-e003Coalescence-Inoculumn-mBHI,76,1529640,C12-e003Coalescence-mBHI-p3,101493
55,C2-e004Assembly-mBHI-p7,2729,2052640,C12-e003Coalescence-mBHI-p3,101493
56,D10-e003Coalescence-mGAM-p7,66,4563825,C12-e003Coalescence-mBHI-p3,101493
57,C12-e003Coalescence-mGAM-p3,25,2523130,C12-e003Coalescence-mBHI-p3,101493
58,C11-e003Coalescence-mGAM-p3,67,4546476,C12-e003Coalescence-mBHI-p3,101493
59,C11-e003Coalescence-mBHI-p5,55,4563908,C12-e003Coalescence-mBHI-p3,101493
60,D10-e003Coalescence-mGAM-p3,56,4435810,C12-e003Coalescence-mBHI-p3,101493
61,D11-e003Coalescence-mGAM-p7,63,3579568,C12-e003Coalescence-mBHI-p3,101493
62,D5-e003Coalescence-mGAM-p3,45,4411087,C12-e003Coalescence-mBHI-p3,101493
63,F4-e004Assembly-epsilon-p7,2269,2671423,C12-e003Coalescence-mBHI-p3,101493
64,D9-e003Coalescence-mBHI-p5,38,2039026,C12-e003Coalescence-mBHI-p3,101493
65,D4-e003Coalescence-mGAM-p3,60,4496255,C12-e003Coalescence-mBHI-p3,101493
66,D9-e003Coalescence-mBHI-p7,51,1994945,C12-e003Coalescence-mBHI-p3,101493
67,C5-e003Coalescence-mBHI-p7,52,2909757,C12-e003Coalescence-mBHI-p3,101493
68,C11-e003Coalescence-mGAM-p7,62,4374620,C12-e003Coalescence-mBHI-p3,101493
69,D10-e003Coalescence-mBHI-p7,55,4224535,C12-e003Coalescence-mBHI-p3,101493
70,C3-e004Assembly-mBHI-p3,4638,4522243,C12-e003Coalescence-mBHI-p3,101493
71,A11-e003Coalescence-mBHI-p5,54,1490766,C12-e003Coalescence-mBHI-p3,101493
72,A5-e003Coalescence-Inoculumn-mGAM,43,1792965,C12-e003Coalescence-mBHI-p3,101493
73,AG-Fecal,13124,4584140,C12-e003Coalescence-mBHI-p3,101493
74,B5-e003Coalescence-mGAM-p3,53,4199760,C12-e003Coalescence-mBHI-p3,101493
75,F3-e004Assembly-epsilon-p5,3698,3366707,C12-e003Coalescence-mBHI-p3,101493
76,D2-e003Coalescence-Inoculumn-mGAM,34,2028002,C12-e003Coalescence-mBHI-p3,101493
77,B3-e004Assembly-mBHI-p3,3972,3863318,C12-e003Coalescence-mBHI-p3,101493
78,D3-e003Coalescence-Inoculumn-mGAM,66,4102257,C12-e003Coalescence-mBHI-p3,101493
79,B11-e003Coalescence-mBHI-p3,66,3823375,C12-e003Coalescence-mBHI-p3,101493
80,C5-e003Coalescence-Inoculumn-mGAM,34,3203693,C12-e003Coalescence-mBHI-p3,101493
81,B2-e004Assembly-mBHI-p3,7217,2076438,C12-e003Coalescence-mBHI-p3,101493
82,G3-e004Assembly-epsilon-p5,3919,3897587,C12-e003Coalescence-mBHI-p3,101493
83,A11-e003Coalescence-mBHI-p3,69,4565131,C12-e003Coalescence-mBHI-p3,101493
84,B2-e004Assembly-mBHI-p5,3621,1947946,C12-e003Coalescence-mBHI-p3,101493
85,F3-e004Assembly-epsilon-p7,4176,4021476,C12-e003Coalescence-mBHI-p3,101493
86,A11-e003Coalescence-mGAM-p3,56,4392166,C12-e003Coalescence-mBHI-p3,101493
87,H5-e003Coalescence-mBHI-p5_S40,81,4467896,C12-e003Coalescence-mBHI-p3,101493
88,G5-e003Coalescence-mBHI-p7_S124,84,4543767,C12-e003Coalescence-mBHI-p3,101493
89,H111-e003Coalescence-mGAM-p7_S188,78,4390081,C12-e003Coalescence-mBHI-p3,101493
90,H4-e003Coalescence-mGAM-p7_S183,59,4457165,C12-e003Coalescence-mBHI-p3,101493
91,F5-e003Coalescence-mGAM-p5_S64,49,4417196,C12-e003Coalescence-mBHI-p3,101493
