,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
E3-e004Assembly-mGAM-p7,2779,1979
C4-e003Coalescence-mGAM-p3,3344,2398
B2-e003Coalescence-Inoculumn-mGAM,2474,1998
D5-e003Coalescence-mGAM-p7,2246,1566
C5-e003Coalescence-mGAM-p3,3342,2403
A3-e003Coalescence-Inoculumn-mGAM,1240,1069
D10-e003Assembly-mGAM-p3,1177,682
C3-e003Coalescence-mGAM-p5,3008,2079
C10-e003GlycerolRevival-mGAM-p2,2586,1778
A10-e003Coalescence-mGAM-p3,3350,2409
D11-e003Assembly-mGAM-p3,1581,1190
D5-e003Coalescence-Inoculumn-mBHI,3203,2314
B2-e003Coalescence-mGAM-p3,3231,2298
B4-e003Assembly-mBHI-p3,1105,630
C11-e003Coalescence-mGAM-p5,3332,2392
D5-e004Assembly-mGAM-p7,3207,2271
D2-e003Coalescence-mGAM-p5,3345,2406
D3-e003Coalescence-mGAM-p3,3283,2355
D3-e003Coalescence-mGAM-p5,3353,2412
C10-e003Coalescence-mGAM-p3,3344,2399
A5-e003Coalescence-mBHI-inoculumn-redo,1126,807
B11-e003Assembly-mGAM-p3,2636,1875
C3-e003Coalescence-Inoculumn-mGAM,2977,2052
A3-e003Coalescence-mGAM-p7,2962,2126
D4-e003Coalescence-Inoculumn-mBHI,3350,2395
D10-e003Coalescence-mGAM-p7,3354,2408
C12-e003Coalescence-mGAM-p3,3144,2163
C11-e003Coalescence-mGAM-p3,3355,2413
D5-e004Assembly-mGAM-p3,3198,2275
C10-e003Coalescence-mBHI-p7,2942,2054
C11-e003Coalescence-mBHI-p5,3133,2209
E3-e004Assembly-mGAM-p5,3155,2277
D10-e003Coalescence-mGAM-p3,3325,2382
C4-e004Assembly-mBHI-p3,1026,748
C2-e003Coalescence-Inoculumn-mGAM,3204,2313
D11-e003Coalescence-mGAM-p7,3349,2407
D5-e003Coalescence-mGAM-p3,3351,2410
E4-e004Assembly-mGAM-p5,1751,1171
E5-e004Assembly-mGAM-p3,2898,2043
B4-e003Coalescence-Inoculumn-mGAM,3205,2324
A10-e003Coalescence-mGAM-p7,3273,2306
C4-e003Coalescence-Inoculumn-mGAM,3355,2413
D4-e003Coalescence-mGAM-p3,3352,2413
D11-e003Assembly-mGAM-p5,1957,1478
C3-e003Coalescence-mGAM-p7,3308,2359
B11-e003GlycerolRevival-mGAM-p2,2850,2013
B3-e003Coalescence-mGAM-p5,3061,2198
D3-e004Assembly-mGAM-p5,3125,2247
D4-e004Assembly-mGAM-p7,3175,2287
C11-e003Coalescence-mGAM-p7,3350,2403
C11-e003Assembly-mGAM-p3,2947,2132
D10-e003Coalescence-mBHI-p7,1430,953
C11-e003Assembly-mGAM-p5,3210,2331
B10-e003GlycerolRevival-mGAM-p2,1289,829
C2-e003Coalescence-mBHI-inoculumn-redo,2525,1743
A8-e003Coalescence-mGAM-p7,2015,1642
C11-e003GlycerolRevival-mGAM-p2,3100,2215
C10-e003Coalescence-mGAM-p5,3352,2411
A5-e003Coalescence-Inoculumn-mGAM,3302,2397
D4-e003Coalescence-Inoculumn-mGAM,1749,1137
C10-e003Coalescence-mBHI-p5,2980,2084
C3-e003Coalescence-mBHI-inoculumn-redo,3318,2357
e004-inoculumn-fecal-AR,2580,1863
B5-e003Coalescence-mGAM-p3,3143,2227
C2-e003Coalescence-mGAM-p5,3303,2348
B8-e003GlycerolRevival-mGAM-p2,1266,1058
C8-e003Coalescence-mBHI-p5,2558,1794
B4-e003Coalescence-Inoculumn-mBHI,3302,2368
D2-e003Coalescence-Inoculumn-mGAM,3237,2378
D3-e003Coalescence-Inoculumn-mGAM,3320,2390
C5-e003Coalescence-Inoculumn-mGAM,3350,2405
C4-e003Coalescence-mBHI-p5,3346,2398
BC-Fecal,972,730
e004-inoculumn-fecal-BE,1166,776
A11-e003Coalescence-mBHI-p3,2854,2235
A4-e003Coalescence-Inoculumn-mGAM,3345,2409
C10-e003Coalescence-mGAM-p7,3353,2413
A11-e003Coalescence-mGAM-p3,3344,2404
C10-e003Coalescence-mBHI-p3,3240,2300
H111-e003Coalescence-mGAM-p7_S188,3342,2413
H4-e003Coalescence-mGAM-p7_S183,3336,2407
F5-e003Coalescence-mGAM-p5_S64,3328,2397
F5-e003Coalescence-mGAM-p7_S160,3260,2374
E3-e003Coalescence-mGAM-p3_S58,3248,2289
G4-e003Coalescence-mBHI-p5_S27,3350,2363
H111-e003Coalescence-mBHI-p3_S144,3306,2377
G111-e003Coalescence-mGAM-p5_S80,3321,2369
G100-e003Coalescence-mGAM-p3_S179,3129,2123
G111-e003Coalescence-mBHI-p5_S32,3231,2256
H2-e003Coalescence-mGAM-p7_S181,3346,2410
H2-e003Coalescence-mGAM-p5_S85,1349,1001
G8-e003Coalescence-mGAM-p3_S177,3341,2363
F2-e003Coalescence-mGAM-p7_S157,3106,2173
H3-e003Coalescence-mGAM-p3_S94,3155,2267
H4-e003Coalescence-mGAM-p3_S95,2399,1544
F3-e003Coalescence-mGAM-p3_S70,1474,981
H100-e003Coalescence-mGAM-p7_S187,1530,900
E100-e003Coalescence-mGAM-p3_S155,3329,2370
E3-e003Coalescence-mGAM-p5_S50,3347,2397
F5-e003Coalescence-mGAM-p3_S72,2086,1445
H100-e003Coalescence-mBHI-p5_S43,2911,2011
F2-e003Coalescence-mGAM-p5_S61,3325,2349
H8-e003Coalescence-mBHI-p7_S137,2669,2147
G8-e003Coalescence-mGAM-p5_S77,3337,2377
G100-e003Coalescence-mBHI-p5_S31,2849,1930
H111-e003Coalescence-mGAM-p5_S92,3328,2409
G4-e003Coalescence-mBHI-p3_S35,3349,2357
E8-e003Coalescence-mBHI-p7_S101,2898,2252
H2-e003Coalescence-mGAM-p3_S93,3249,2350
E4-e003Coalescence-mGAM-p5_S51,1485,997
E8-e003Coalescence-mGAM-p3_S153,3341,2380
G111-e003Coalescence-mGAM-p3_S180,3305,2355
G5-e003Coalescence-mGAM-p3_S84,3248,2342
H8-e003Coalescence-mBHI-p5_S41,2506,2014
G100-e003Coalescence-mGAM-p7_S175,2517,1768
G5-e003Coalescence-mGAM-p5_S76,3330,2393
G5-e003Coalescence-mGAM-p7_S172,3337,2407
G4-e003Coalescence-mGAM-p5_S75,3349,2390
E5-e003Coalescence-mGAM-p3_S60,3208,2306
G2-e003Coalescence-mGAM-p5_S73,3335,2353
E5-e003Coalescence-mGAM-p7_S148,3332,2410
E100-e003Coalescence-mGAM-p5_S55,3219,2226
E8-e003Coalescence-mGAM-p5_S53,2989,2311
H5-e003Coalescence-mGAM-p3_S96,3302,2390
G4-e003Coalescence-mGAM-p3_S83,3322,2336
H3-e003Coalescence-mGAM-p7_S182,3282,2371
H5-e003Coalescence-mGAM-p5_S88,3321,2393
F4-e003Coalescence-mGAM-p5_S63,1553,1015
G4-e003Coalescence-mGAM-p7_S171,3315,2344
H8-e003Coalescence-mGAM-p5_S89,3274,2376
E3-e003Coalescence-mGAM-p7_S146,3287,2316
G100-e003Coalescence-mBHI-p3_S131,2987,2348
G4-e003Coalescence-mBHI-p7_S123,3324,2355
F3-e003Coalescence-mGAM-p5_S62,3118,2167
G111-e003Coalescence-mBHI-p7_S128,1844,1226
G3-e003Coalescence-mGAM-p3_S82,3283,2331
F111-e003Coalescence-mGAM-p3_S168,1344,1034
F3-e003Coalescence-mGAM-p7_S158,2872,1967
H111-e003Coalescence-mBHI-p5_S44,3058,2181
E111-e003Coalescence-mBHI-p7_S104,2982,2335
F2-e003Coalescence-mGAM-p3_S69,3266,2321
G3-e003Coalescence-mGAM-p5_S74,3244,2272
E111-e003Coalescence-mGAM-p5_S56,3282,2363
G100-e003Coalescence-mGAM-p5_S79,3326,2356
H100-e003Coalescence-mGAM-p5_S91,1551,925
E4-e003Coalescence-mGAM-p7_S147,1553,963
E4-e003Coalescence-mGAM-p3_S59,3220,2250
F4-e003Coalescence-mGAM-p3_S71,3304,2324
H100-e003Coalescence-mBHI-p7_S139,3263,2315
G8-e003Coalescence-mGAM-p7_S173,3355,2402
H111-e003Coalescence-mGAM-p3_S192,3339,2406
E8-e003Coalescence-mBHI-p3_S105,1016,836
E8-e003Coalescence-mGAM-p7_S149,3076,2369
F4-e003Coalescence-mGAM-p7_S159,3312,2325
H3-e003Coalescence-mGAM-p5_S86,3142,2281
H4-e003Coalescence-mGAM-p5_S87,3207,2289
E100-e003Coalescence-mGAM-p7_S151,3197,2215
H8-e003Coalescence-mGAM-p7_S185,3336,2413
G2-e003Coalescence-mGAM-p3_S81,3328,2352
G100-e003Coalescence-mBHI-p7_S127,2531,1752
E5-e003Coalescence-mGAM-p5_S52,3297,2378
