,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
D11-e003Coalescence-mBHI-p5,0.006722779121162045,0.9903021784794755
C8-e003Coalescence-mGAM-p7,0.006590638882397266,0.00726516921251308
D10-e003Coalescence-mBHI-p3,0.056285156943872414,0.06356453884735383
A8-e003Coalescence-mBHI-p3,0.9792711421974423,0.01680344108043595
A4-e003Coalescence-mBHI-inoculumn-redo,0.026920891815745657,0.02894516230394419
D10-e003Assembly-mGAM-p5,0.09385349273803142,0.0924707169874966
C4-e003Coalescence-mGAM-p7,0.014553010671360733,0.016104675787081867
D3-e004Assembly-mGAM-p7,0.020743879613475284,0.02563098763045894
C3-e003Coalescence-mGAM-p3,0.01128538750545382,0.012476253357647607
B4-e003Assembly-mBHI-p5,0.029544289661352596,0.031819876566497214
D4-e004Assembly-mGAM-p5,0.05912618832856692,0.08228336447671562
D3-e003Coalescence-Inoculumn-mBHI,0.013011552698761636,0.9517759031197074
D11-e003Coalescence-mGAM-p5,5.690226184645966e-05,0.9998066636116489
A11-e003Coalescence-mGAM-p7,0.02885919906219319,0.9710548376960558
B10-e003Assembly-mGAM-p5,0.17516536190567225,0.17435947985006361
C2-e003Coalescence-mGAM-p7,0.0030857089103026236,0.003363258016005026
B11-e003Coalescence-mGAM-p3,0.04231508975596069,0.9573889577489886
C4-e003Coalescence-mBHI-inoculumn-redo,0.09670123772386248,0.09562293313746119
D8-e003Assembly-mGAM-p5,0.79363271441297,0.18047094712291148
D5-e003Coalescence-mGAM-p5,0.00020516372555282652,0.9995404134915366
A5-e003Coalescence-mGAM-p3,0.001597669032295588,0.998607615681642
A2-e003Coalescence-Inoculumn-mGAM,1.0,0.00022000486435589436
E5-e004Assembly-mGAM-p5,0.011992485497846657,0.012668016435552721
D8-e003Coalescence-mGAM-p5,0.026569504169547727,0.909
A12-e003Coalescence-mGAM-p3,0.01224836981301529,0.9831052502731302
E4-e004Assembly-mGAM-p7,0.22262528157386877,0.23344619759888294
E3-e004Assembly-mGAM-p3,0.02504140776068753,0.030293139678237626
D5-e004Assembly-mGAM-p5,0.13246639698659024,0.12482237393949801
B5-e003Coalescence-Inoculumn-mGAM,0.0031871734243604077,0.996039494255632
D10-e003Coalescence-mBHI-p5,0.1465632417327987,0.14328119272235604
D10-e003Coalescence-mGAM-p5,0.005916015307862607,0.194
B11-e003Assembly-mGAM-p5,0.01403846645600551,0.983038243369943
B4-e003Coalescence-mGAM-p5,0.028631874572391684,0.031595786836868464
D4-e003Coalescence-mGAM-p5,0.004581537754471331,0.882
B5-e003Coalescence-mGAM-p5,0.001318741007245427,0.9975747014994356
B5-e003Coalescence-Inoculumn-mBHI,0.1531135058691234,0.785323615419142
C2-e003Coalescence-mGAM-p3,0.09273010181514363,0.0983813224776656
B5-e003Coalescence-mGAM-p7,0.013139123202119431,0.9848194120063197
E5-e004Assembly-mGAM-p7,0.021196561285076455,0.024463215673460725
D5-e003Coalescence-Inoculumn-mGAM,1.0033008695577441e-05,0.999867703963504
C4-e003Coalescence-mGAM-p5,0.010823549298300636,0.011792735030714303
C5-e003Coalescence-mGAM-p7,0.001073045434962719,0.9980479825021937
