,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
D11-e003Coalescence-mBHI-p5,0.9287175989085948,0.0
C8-e003Coalescence-mGAM-p7,0.820600272851296,0.8041615667074663
D10-e003Coalescence-mBHI-p3,0.6374488403819918,0.6013871889024888
A8-e003Coalescence-mBHI-p3,0.0,0.8596491228070176
A4-e003Coalescence-mBHI-inoculumn-redo,0.7639836289222374,0.7486740106079152
D10-e003Assembly-mGAM-p5,0.5184174624829468,0.5234598123215014
C4-e003Coalescence-mGAM-p7,0.8038881309686221,0.7853937168502652
D3-e004Assembly-mGAM-p7,0.7479536152796725,0.6984904120767034
C3-e003Coalescence-mGAM-p3,0.8161664392905866,0.7988576091391268
B4-e003Assembly-mBHI-p5,0.7442019099590723,0.7274581803345573
D4-e004Assembly-mGAM-p5,0.6231241473396999,0.5177478580171359
D3-e003Coalescence-Inoculumn-mBHI,0.866643929058663,0.005303957568339453
D11-e003Coalescence-mGAM-p5,0.9979536152796725,0.0
A11-e003Coalescence-mGAM-p7,0.7493178717598908,0.0012239902080783353
B10-e003Assembly-mGAM-p5,0.3495907230559345,0.35128518971848227
C2-e003Coalescence-mGAM-p7,0.8233287858117326,0.8090575275397797
B11-e003Coalescence-mGAM-p3,0.7128240109140518,0.0
C4-e003Coalescence-mBHI-inoculumn-redo,0.5081855388813097,0.5120359037127703
D8-e003Assembly-mGAM-p5,0.0,0.33863729090167277
D5-e003Coalescence-mGAM-p5,0.9948840381991815,0.0
A5-e003Coalescence-mGAM-p3,0.9747612551159618,0.0
A2-e003Coalescence-Inoculumn-mGAM,0.0,0.9971440228478172
E5-e004Assembly-mGAM-p5,0.7233969986357435,0.7103223174214607
D8-e003Coalescence-mGAM-p5,0.5146657571623465,0.0
A12-e003Coalescence-mGAM-p3,0.8847203274215553,0.0
E4-e004Assembly-mGAM-p7,0.2629604365620737,0.24643002855977153
E3-e004Assembly-mGAM-p3,0.740450204638472,0.6952264381884945
D5-e004Assembly-mGAM-p5,0.3956343792633015,0.4173806609547124
B5-e003Coalescence-Inoculumn-mGAM,0.9594133697135061,0.0
D10-e003Coalescence-mBHI-p5,0.35845839017735337,0.3667890656874745
D10-e003Coalescence-mGAM-p5,0.8226466575716235,0.1415748674010608
B11-e003Assembly-mGAM-p5,0.8813096862210096,0.0
B4-e003Coalescence-mGAM-p5,0.7510231923601637,0.7290901672786617
D4-e003Coalescence-mGAM-p5,0.8796043656207367,0.0
B5-e003Coalescence-mGAM-p5,0.977830832196453,0.0
B5-e003Coalescence-Inoculumn-mBHI,0.3990450204638472,0.008159934720522236
C2-e003Coalescence-mGAM-p3,0.5225102319236017,0.5022439820481436
B5-e003Coalescence-mGAM-p7,0.8884720327421555,0.0
E5-e004Assembly-mGAM-p7,0.6828103683492497,0.6438188494492044
D5-e003Coalescence-Inoculumn-mGAM,0.9996589358799455,0.0
C4-e003Coalescence-mGAM-p5,0.8141200545702592,0.799265605875153
C5-e003Coalescence-mGAM-p7,0.9819236016371078,0.0
C5-e003Coalescence-mBHI-inoculumn-redo,0.8148021828103683,0.10648714810281518
D5-e003Coalescence-mBHI-p5,0.8165075034106412,0.8017135862913096
D4-e003Coalescence-mGAM-p7,0.9907912687585266,0.0
E3-e004Assembly-mGAM-p7,0.684856753069577,0.6238270093839249
C4-e003Coalescence-mGAM-p3,0.8195770804911323,0.806609547123623
B2-e003Coalescence-Inoculumn-mGAM,0.002728512960436562,0.7348021215830274
D5-e003Coalescence-mGAM-p7,0.6869031377899045,0.0
C5-e003Coalescence-mGAM-p3,0.866643929058663,0.0
A3-e003Coalescence-Inoculumn-mGAM,0.0020463847203274215,0.41003671970624234
D10-e003Assembly-mGAM-p3,0.2858117326057299,0.25418196654426767
C3-e003Coalescence-mGAM-p5,0.7384038199181446,0.7303141574867401
C10-e003GlycerolRevival-mGAM-p2,0.6418826739427013,0.6034271725826194
A10-e003Coalescence-mGAM-p3,0.8202592087312415,0.8074255405956753
D11-e003Assembly-mGAM-p3,0.48362892223738063,0.0
D5-e003Coalescence-Inoculumn-mBHI,0.9607776261937244,0.0
B2-e003Coalescence-mGAM-p3,0.7895634379263301,0.7829457364341085
B4-e003Assembly-mBHI-p3,0.2684174624829468,0.262749898000816
C11-e003Coalescence-mGAM-p5,0.8202592087312415,0.10077519379844961
D5-e004Assembly-mGAM-p7,0.6654160982264665,0.6621787025703795
D2-e003Coalescence-mGAM-p5,0.9965893587994543,0.0
D3-e003Coalescence-mGAM-p3,0.8383356070941337,0.0028559771521827824
D3-e003Coalescence-mGAM-p5,0.8772169167803547,0.0
C10-e003Coalescence-mGAM-p3,0.8209413369713506,0.8053855569155447
A5-e003Coalescence-mBHI-inoculumn-redo,0.33901773533424284,0.0
B11-e003Assembly-mGAM-p3,0.7919508867667121,0.0
C3-e003Coalescence-Inoculumn-mGAM,0.7424965893587995,0.6160750713994289
A3-e003Coalescence-mGAM-p7,0.7305593451568895,0.7311301509587923
D4-e003Coalescence-Inoculumn-mBHI,0.8216234652114598,0.026519787841697267
D10-e003Coalescence-mGAM-p7,0.8233287858117326,0.0795593635250918
C12-e003Coalescence-mGAM-p3,0.781718963165075,0.36556507547939615
C11-e003Coalescence-mGAM-p3,0.8219645293315143,0.0008159934720522236
D5-e004Assembly-mGAM-p3,0.7274897680763983,0.704610363117095
C10-e003Coalescence-mBHI-p7,0.7227148703956344,0.7017543859649122
C11-e003Coalescence-mBHI-p5,0.7680763983628922,0.7270501835985312
E3-e004Assembly-mGAM-p5,0.7612551159618008,0.7090983272133823
D10-e003Coalescence-mGAM-p3,0.8171896316507503,0.03916768665850673
C4-e004Assembly-mBHI-p3,0.2806957708049113,0.24316605467156263
C2-e003Coalescence-Inoculumn-mGAM,0.07094133697135062,0.7947776417788658
D11-e003Coalescence-mGAM-p7,0.997612551159618,0.0
D5-e003Coalescence-mGAM-p3,0.9982946793997272,0.0
E4-e004Assembly-mGAM-p5,0.44236016371077763,0.35862913096695226
E5-e004Assembly-mGAM-p3,0.6930422919508867,0.6723786209710322
B4-e003Coalescence-Inoculumn-mGAM,0.7803547066848567,0.631578947368421
A10-e003Coalescence-mGAM-p7,0.8025238744884038,0.7862097103223175
C4-e003Coalescence-Inoculumn-mGAM,0.7957025920873124,0.7837617299061608
D4-e003Coalescence-mGAM-p3,0.8233287858117326,0.0
D11-e003Assembly-mGAM-p5,0.602319236016371,0.0
C3-e003Coalescence-mGAM-p7,0.8124147339699863,0.7988576091391268
B11-e003GlycerolRevival-mGAM-p2,0.8509549795361528,0.0
B3-e003Coalescence-mGAM-p5,0.7534106412005457,0.7450020399836801
D3-e004Assembly-mGAM-p5,0.7544338335607094,0.689514483884129
D4-e004Assembly-mGAM-p7,0.7922919508867667,0.6833945328437373
C11-e003Coalescence-mGAM-p7,0.8216234652114598,0.12362301101591187
C11-e003Assembly-mGAM-p3,0.8864256480218281,0.0
D10-e003Coalescence-mBHI-p7,0.3587994542974079,0.35169318645450837
C11-e003Assembly-mGAM-p5,0.9600954979536153,0.0
B10-e003GlycerolRevival-mGAM-p2,0.3202592087312415,0.3080375356997144
C2-e003Coalescence-mBHI-inoculumn-redo,0.6098226466575716,0.6103631170950632
A8-e003Coalescence-mGAM-p7,0.0,0.66421868625051
C11-e003GlycerolRevival-mGAM-p2,0.9256480218281037,0.0
C10-e003Coalescence-mGAM-p5,0.822987721691678,0.8037535699714402
A5-e003Coalescence-Inoculumn-mGAM,0.061391541609822645,0.0016319869441044472
D4-e003Coalescence-Inoculumn-mGAM,0.4849931787175989,0.07874337005303958
C10-e003Coalescence-mBHI-p5,0.7336289222373806,0.7103223174214607
C3-e003Coalescence-mBHI-inoculumn-redo,0.8141200545702592,0.7976336189310486
e004-inoculumn-fecal-AR,0.6149386084583902,0.5732354141166871
B5-e003Coalescence-mGAM-p3,0.8765347885402456,0.0
C2-e003Coalescence-mGAM-p5,0.8110504774897681,0.7964096287229702
B8-e003GlycerolRevival-mGAM-p2,0.0,0.43410852713178294
C8-e003Coalescence-mBHI-p5,0.21759890859481582,0.6944104447164423
B4-e003Coalescence-Inoculumn-mBHI,0.8113915416098226,0.7976336189310486
D2-e003Coalescence-Inoculumn-mGAM,0.10129604365620737,0.0012239902080783353
D3-e003Coalescence-Inoculumn-mGAM,0.9894270122783083,0.0
C5-e003Coalescence-Inoculumn-mGAM,0.8216234652114598,0.0
C4-e003Coalescence-mBHI-p5,0.8212824010914052,0.8062015503875969
BC-Fecal,0.10709413369713507,0.23419012647898818
e004-inoculumn-fecal-BE,0.27455661664392905,0.26356589147286824
A11-e003Coalescence-mBHI-p3,0.004092769440654843,0.5846593227254182
A4-e003Coalescence-Inoculumn-mGAM,0.0030695770804911324,0.806609547123623
C10-e003Coalescence-mGAM-p7,0.8226466575716235,0.8074255405956753
A11-e003Coalescence-mGAM-p3,0.7680763983628922,0.0
C10-e003Coalescence-mBHI-p3,0.7933151432469304,0.7780497756017952
H111-e003Coalescence-mGAM-p7_S188,0.9982946793997272,0.0
H4-e003Coalescence-mGAM-p7_S183,0.9942019099590723,0.0
F5-e003Coalescence-mGAM-p5_S64,0.9914733969986358,0.0
F5-e003Coalescence-mGAM-p7_S160,0.9798772169167803,0.0
E3-e003Coalescence-mGAM-p3_S58,0.800818553888131,0.7829457364341085
G4-e003Coalescence-mBHI-p5_S27,0.8219645293315143,0.806609547123623
H111-e003Coalescence-mBHI-p3_S144,0.990450204638472,0.0
G111-e003Coalescence-mGAM-p5_S80,0.8168485675306958,0.18155854753161974
G100-e003Coalescence-mGAM-p3_S179,0.7718281036834925,0.7474500203998368
G111-e003Coalescence-mBHI-p5_S32,0.7926330150068213,0.7731538147694819
H2-e003Coalescence-mGAM-p7_S181,0.9986357435197817,0.0
H2-e003Coalescence-mGAM-p5_S85,0.4171214188267394,0.0
G8-e003Coalescence-mGAM-p3_S177,0.8209413369713506,0.8041615667074663
F2-e003Coalescence-mGAM-p7_S157,0.764324693042292,0.7388820889432884
H3-e003Coalescence-mGAM-p3_S94,0.9092769440654843,0.0016319869441044472
H4-e003Coalescence-mGAM-p3_S95,0.6797407912687585,0.046511627906976744
F3-e003Coalescence-mGAM-p3_S70,0.3635743519781719,0.3618931048551612
H100-e003Coalescence-mGAM-p7_S187,0.39836289222373805,0.23011015911872704
E100-e003Coalescence-mGAM-p3_S155,0.8154843110504775,0.7996736026111791
E3-e003Coalescence-mGAM-p5_S50,0.8216234652114598,0.8053855569155447
F5-e003Coalescence-mGAM-p3_S72,0.6347203274215553,0.0024479804161566705
H100-e003Coalescence-mBHI-p5_S43,0.7145293315143247,0.6748266013871889
F2-e003Coalescence-mGAM-p5_S61,0.8171896316507503,0.8070175438596491
H8-e003Coalescence-mBHI-p7_S137,0.0006821282401091405,0.8894328845369237
G8-e003Coalescence-mGAM-p5_S77,0.8188949522510232,0.8057935536515708
G100-e003Coalescence-mBHI-p5_S31,0.7002046384720327,0.6903304773561811
H111-e003Coalescence-mGAM-p5_S92,0.9982946793997272,0.0
G4-e003Coalescence-mBHI-p3_S35,0.822987721691678,0.8057935536515708
E8-e003Coalescence-mBHI-p7_S101,0.001364256480218281,0.9281925744594043
H2-e003Coalescence-mGAM-p3_S93,0.9761255115961801,0.0
E4-e003Coalescence-mGAM-p5_S51,0.3734652114597544,0.36801305589555283
E8-e003Coalescence-mGAM-p3_S153,0.8192360163710778,0.8057935536515708
G111-e003Coalescence-mGAM-p3_S180,0.8158253751705321,0.16360669114647083
G5-e003Coalescence-mGAM-p3_S84,0.8915416098226466,0.0
H8-e003Coalescence-mBHI-p5_S41,0.0006821282401091405,0.8094655242758058
G100-e003Coalescence-mGAM-p7_S175,0.6200545702592087,0.6328029375764994
G5-e003Coalescence-mGAM-p5_S76,0.939631650750341,0.0
G5-e003Coalescence-mGAM-p7_S172,0.9945429740791268,0.0
G4-e003Coalescence-mGAM-p5_S75,0.822305593451569,0.8062015503875969
E5-e003Coalescence-mGAM-p3_S60,0.9628240109140518,0.0
G2-e003Coalescence-mGAM-p5_S73,0.8188949522510232,0.8000815993472052
E5-e003Coalescence-mGAM-p7_S148,0.9969304229195088,0.0
E100-e003Coalescence-mGAM-p5_S55,0.7881991814461119,0.7727458180334558
E8-e003Coalescence-mGAM-p5_S53,0.0017053206002728514,0.9587923296613627
H5-e003Coalescence-mGAM-p3_S96,0.9890859481582538,0.0
G4-e003Coalescence-mGAM-p3_S83,0.8144611186903138,0.8045695634434924
H3-e003Coalescence-mGAM-p7_S182,0.9822646657571623,0.0
H5-e003Coalescence-mGAM-p5_S88,0.9938608458390177,0.0
F4-e003Coalescence-mGAM-p5_S63,0.38233287858117326,0.3700530395756834
G4-e003Coalescence-mGAM-p7_S171,0.8144611186903138,0.7951856385148919
H8-e003Coalescence-mGAM-p5_S89,0.5426330150068213,0.0
E3-e003Coalescence-mGAM-p7_S146,0.810368349249659,0.7943696450428397
G100-e003Coalescence-mBHI-p3_S131,0.0,0.9632802937576499
G4-e003Coalescence-mBHI-p7_S123,0.8165075034106412,0.8037535699714402
F3-e003Coalescence-mGAM-p5_S62,0.7680763983628922,0.7584659322725418
G111-e003Coalescence-mBHI-p7_S128,0.4607776261937244,0.4357405140758874
G3-e003Coalescence-mGAM-p3_S82,0.8059345156889495,0.7931456548347613
F111-e003Coalescence-mGAM-p3_S168,0.4147339699863574,0.0
F3-e003Coalescence-mGAM-p7_S158,0.7032742155525239,0.6980824153406773
H111-e003Coalescence-mBHI-p5_S44,0.927012278308322,0.0
