,C4-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
D11-e003Coalescence-mBHI-p5,0.004311384615384615,0.9191249341064839
C8-e003Coalescence-mGAM-p7,0.9898098461538462,0.0007691091196626252
D10-e003Coalescence-mBHI-p3,0.7235095384615384,0.006937269372693725
A8-e003Coalescence-mBHI-p3,0.16584615384615384,0.24610859251449657
A4-e003Coalescence-mBHI-inoculumn-redo,0.9318030769230768,0.0007322087506589352
D10-e003Assembly-mGAM-p5,0.6446590769230769,0.0005271481286241434
C4-e003Coalescence-mGAM-p7,0.9626713846153846,0.0008044280442804429
D3-e004Assembly-mGAM-p7,0.281128,0.2083695308381655
C3-e003Coalescence-mGAM-p3,0.9737587692307692,0.0009288350026357406
B4-e003Assembly-mBHI-p5,0.8952646153846153,0.0007770163415919873
D4-e004Assembly-mGAM-p5,0.19853723076923077,0.18052820242488138
D3-e003Coalescence-Inoculumn-mBHI,0.13131507692307692,0.7574232999472851
D11-e003Coalescence-mGAM-p5,0.0,0.9948692672641011
A11-e003Coalescence-mGAM-p7,0.0075144615384615384,0.8477554032683184
B10-e003Assembly-mGAM-p5,0.4225052307692308,0.0005271481286241434
C2-e003Coalescence-mGAM-p7,0.9982356923076924,0.0008191881918819189
B11-e003Coalescence-mGAM-p3,0.0,0.7163943068002109
C4-e003Coalescence-mBHI-inoculumn-redo,1.0,0.0005455983131259885
D8-e003Assembly-mGAM-p5,0.05292307692307692,0.10664206642066422
D5-e003Coalescence-mGAM-p5,0.0,0.9916805482340537
A5-e003Coalescence-mGAM-p3,0.0,0.9812551396942542
A2-e003Coalescence-Inoculumn-mGAM,0.1861772307692308,0.2687511860832894
E5-e004Assembly-mGAM-p5,0.30147015384615383,0.21318081180811807
D8-e003Coalescence-mGAM-p5,0.018279384615384617,0.9270115972588296
A12-e003Coalescence-mGAM-p3,0.001068923076923077,0.8953811280969952
E4-e004Assembly-mGAM-p7,0.088,0.08118081180811808
E3-e004Assembly-mGAM-p3,0.2824615384615385,0.20434422772799155
D5-e004Assembly-mGAM-p5,0.12979446153846153,0.11376331049024775
B5-e003Coalescence-Inoculumn-mGAM,0.0006818461538461539,0.9529088033737481
D10-e003Coalescence-mBHI-p5,0.4568153846153846,0.0004317343173431734
D10-e003Coalescence-mGAM-p5,0.8173409230769231,0.15903110173958884
B11-e003Assembly-mGAM-p5,0.0,0.8487084870848709
B4-e003Coalescence-mGAM-p5,0.9181298461538461,0.0008835002635740643
D4-e003Coalescence-mGAM-p5,0.1282603076923077,0.8548824459673168
B5-e003Coalescence-mGAM-p5,0.003216,0.977591987348445
B5-e003Coalescence-Inoculumn-mBHI,0.03753046153846153,0.2638798102266737
C2-e003Coalescence-mGAM-p3,0.6231206153846154,0.0
B5-e003Coalescence-mGAM-p7,0.0,0.885826041117554
E5-e004Assembly-mGAM-p7,0.2794381538461538,0.207091196626252
D5-e003Coalescence-Inoculumn-mGAM,0.0,0.9807095413811281
C4-e003Coalescence-mGAM-p5,0.977336,0.0007427517132314181
C5-e003Coalescence-mGAM-p7,0.001614769230769231,0.9835608856088561
C5-e003Coalescence-mBHI-inoculumn-redo,0.6561175384615385,0.3056473379019505
D5-e003Coalescence-mBHI-p5,0.979860923076923,0.0008502899314707433
D4-e003Coalescence-mGAM-p7,0.005764307692307692,0.9848497627833421
E3-e004Assembly-mGAM-p7,0.2356923076923077,0.18028465998945703
C4-e003Coalescence-mGAM-p3,0.9930055384615385,0.0008434370057986294
B2-e003Coalescence-Inoculumn-mGAM,0.15660184615384615,0.2507142857142857
D5-e003Coalescence-mGAM-p7,0.0,0.6632741170268845
C5-e003Coalescence-mGAM-p3,0.14505907692307693,0.8358576700052714
A3-e003Coalescence-Inoculumn-mGAM,0.0796566153846154,0.1298624143384291
D10-e003Assembly-mGAM-p3,0.29696676923076926,0.0
C3-e003Coalescence-mGAM-p5,0.8558043076923078,0.00038639957828149707
C10-e003GlycerolRevival-mGAM-p2,0.7478793846153847,0.0002635740643120717
A10-e003Coalescence-mGAM-p3,0.9983563076923078,0.0007775434897206114
D11-e003Assembly-mGAM-p3,0.0,0.4721270426989984
D5-e003Coalescence-Inoculumn-mBHI,0.0,0.9998328940432262
B2-e003Coalescence-mGAM-p3,0.9570153846153847,0.0005271481286241434
B4-e003Assembly-mBHI-p3,0.28123076923076923,0.0
C11-e003Coalescence-mGAM-p5,0.7296695384615385,0.25107959936742225
D5-e004Assembly-mGAM-p7,0.2953113846153846,0.21771323141802848
D2-e003Coalescence-mGAM-p5,5.415384615384615e-05,0.9970374275171324
D3-e003Coalescence-mGAM-p3,0.28673723076923074,0.6699414865577227
D3-e003Coalescence-mGAM-p5,0.06924492307692308,0.9266394306800211
C10-e003Coalescence-mGAM-p3,0.9914781538461539,0.001261465471797575
A5-e003Coalescence-mBHI-inoculumn-redo,0.0,0.33842909857670006
B11-e003Assembly-mGAM-p3,0.0,0.7873484449130205
C3-e003Coalescence-Inoculumn-mGAM,0.8119212307692307,0.03416657880864523
A3-e003Coalescence-mGAM-p7,0.8949809230769231,0.0006821296784396416
D4-e003Coalescence-Inoculumn-mBHI,0.6488793846153846,0.3430411175540327
D10-e003Coalescence-mGAM-p7,0.8289261538461539,0.15305640484976277
C12-e003Coalescence-mGAM-p3,0.6999679999999999,0.1765129151291513
C11-e003Coalescence-mGAM-p3,0.7275507692307692,0.2544538745387454
D5-e004Assembly-mGAM-p3,0.30488,0.216004217185029
C10-e003Coalescence-mBHI-p7,0.8560572307692307,0.00036900369003690036
C11-e003Coalescence-mBHI-p5,0.9083427692307694,0.00963995782814971
E3-e004Assembly-mGAM-p5,0.2873846153846154,0.209239852398524
D10-e003Coalescence-mGAM-p3,0.5868024615384616,0.37779810226673693
C4-e004Assembly-mBHI-p3,0.08861538461538461,0.0680021085925145
C2-e003Coalescence-Inoculumn-mGAM,0.6343095384615386,0.11586610437532947
D11-e003Coalescence-mGAM-p7,4.6153846153846124e-05,0.9960094886663152
D5-e003Coalescence-mGAM-p3,4.1846153846153846e-05,0.997490774907749
E4-e004Assembly-mGAM-p5,0.1396923076923077,0.11439114391143912
E5-e004Assembly-mGAM-p3,0.2705046153846154,0.20364259356879283
B4-e003Coalescence-Inoculumn-mGAM,0.8871704615384616,0.04432366895097522
A10-e003Coalescence-mGAM-p7,0.9627304615384614,0.0009372693726937269
C4-e003Coalescence-Inoculumn-mGAM,0.9638203076923078,0.0007754348972061149
D4-e003Coalescence-mGAM-p3,0.3638966153846154,0.6208850817079599
D11-e003Assembly-mGAM-p5,0.0,0.5577227200843436
C3-e003Coalescence-mGAM-p7,0.9791575384615384,0.0009193463363205061
B11-e003GlycerolRevival-mGAM-p2,0.0,0.8336462836056933
B3-e003Coalescence-mGAM-p5,0.9118996923076923,0.0008787559304164471
D3-e004Assembly-mGAM-p5,0.2836923076923077,0.21042013705851345
D4-e004Assembly-mGAM-p7,0.2798350769230769,0.2255656299420137
C11-e003Coalescence-mGAM-p7,0.7954824615384616,0.18167422245651027
C11-e003Assembly-mGAM-p3,0.0,0.8560695835529784
D10-e003Coalescence-mBHI-p7,0.41415384615384615,0.0016536636794939378
C11-e003Assembly-mGAM-p5,0.0,0.9490985767000527
