,C4-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
D11-e003Coalescence-mBHI-p5,0.00739790278969755,0.9907778299293374
C8-e003Coalescence-mGAM-p7,0.999587198026676,0.00017618081888213323
D10-e003Coalescence-mBHI-p3,0.9579717358667567,0.034975743596931064
A8-e003Coalescence-mBHI-p3,0.05109334100368033,0.06238472339206527
A4-e003Coalescence-mBHI-inoculumn-redo,0.9927263867508902,0.006929414436713943
D10-e003Assembly-mGAM-p5,0.9372030165866713,0.061894217366935865
C4-e003Coalescence-mGAM-p7,0.9973212550501063,0.0022879814730206163
D3-e004Assembly-mGAM-p7,0.030854789203833638,0.022779649438693737
C3-e003Coalescence-mGAM-p3,0.998439835069843,0.0006480573072501685
B4-e003Assembly-mBHI-p5,0.988674515812035,0.010553624714057363
D4-e004Assembly-mGAM-p5,0.08233392934886123,0.07768149208903619
D3-e003Coalescence-Inoculumn-mBHI,0.05774259912146428,0.9412462033383237
D11-e003Coalescence-mGAM-p5,-0.0,0.9997351674855125
A11-e003Coalescence-mGAM-p7,0.01194767769189434,0.9772497992337725
B10-e003Assembly-mGAM-p5,0.8562690888270079,0.12877714649977046
C2-e003Coalescence-mGAM-p7,0.9999216629335439,1.6743689182341023e-05
B11-e003Coalescence-mGAM-p3,0.038002492467040454,0.9583094305270162
C4-e003Coalescence-mBHI-inoculumn-redo,1.0,0.0001506932026410692
D8-e003Assembly-mGAM-p5,0.23115165586035089,0.24506445443099664
D5-e003Coalescence-mGAM-p5,0.0002469143642832387,0.9996399234355592
A5-e003Coalescence-mGAM-p3,0.0009299613604451975,0.9987689247982645
A2-e003Coalescence-Inoculumn-mGAM,0.02760578191141037,0.035291216531346155
E5-e004Assembly-mGAM-p5,0.019301296052772296,0.012243908823647466
D8-e003Coalescence-mGAM-p5,0.004282855202458231,0.9819476963423899
A12-e003Coalescence-mGAM-p3,0.007538689613734243,0.9860501596959612
E4-e004Assembly-mGAM-p7,0.25352421754807036,0.23469073628479317
E3-e004Assembly-mGAM-p3,0.037190591885701625,0.02760995693546305
D5-e004Assembly-mGAM-p5,0.1547635452196173,0.12992302582407053
