,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
G4-e003Coalescence-mBHI-p7_S123,2901,2437
F3-e003Coalescence-mGAM-p5_S62,2724,2275
G111-e003Coalescence-mBHI-p7_S128,1628,1324
G3-e003Coalescence-mGAM-p3_S82,2869,2396
F111-e003Coalescence-mGAM-p3_S168,1219,944
F3-e003Coalescence-mGAM-p7_S158,2476,2091
H111-e003Coalescence-mBHI-p5_S44,2719,2128
E111-e003Coalescence-mBHI-p7_S104,2729,2375
F2-e003Coalescence-mGAM-p3_S69,2854,2395
G3-e003Coalescence-mGAM-p5_S74,2817,2366
E111-e003Coalescence-mGAM-p5_S56,2889,2358
G100-e003Coalescence-mGAM-p5_S79,2909,2416
H100-e003Coalescence-mGAM-p5_S91,1379,978
E4-e003Coalescence-mGAM-p7_S147,1325,1120
E4-e003Coalescence-mGAM-p3_S59,2804,2361
F4-e003Coalescence-mGAM-p3_S71,2883,2415
H100-e003Coalescence-mBHI-p7_S139,2862,2390
G8-e003Coalescence-mGAM-p7_S173,2932,2450
H111-e003Coalescence-mGAM-p3_S192,2928,2415
E8-e003Coalescence-mBHI-p3_S105,951,907
E8-e003Coalescence-mGAM-p7_S149,2779,2407
F4-e003Coalescence-mGAM-p7_S159,2891,2411
H3-e003Coalescence-mGAM-p5_S86,2785,2288
H4-e003Coalescence-mGAM-p5_S87,2816,2259
E100-e003Coalescence-mGAM-p7_S151,2802,2344
H8-e003Coalescence-mGAM-p7_S185,2931,2445
G2-e003Coalescence-mGAM-p3_S81,2902,2431
G100-e003Coalescence-mBHI-p7_S127,2214,1875
E5-e003Coalescence-mGAM-p5_S52,2904,2383
