,index,fixed_diffs,num_int_sites,sample1,species_id
0,e004-inoculumn-fecal-AK,0,2080154,e004-inoculumn-fecal-AK,100078
1,BF-Fecal,6331,2475888,e004-inoculumn-fecal-AK,100078
2,AM-Fecal,6135,2420437,e004-inoculumn-fecal-AK,100078
3,e003-inoculumn-fecal-AC,6494,2444465,e004-inoculumn-fecal-AK,100078
4,BK-Fecal,4739,1964416,e004-inoculumn-fecal-AK,100078
5,e004-inoculumn-fecal-BE,6159,2389235,e004-inoculumn-fecal-AK,100078
6,BA-Fecal,7305,2499963,e004-inoculumn-fecal-AK,100078
0,e004-inoculumn-fecal-AK,6320,2080154,BF-Fecal,100078
1,BF-Fecal,0,2475888,BF-Fecal,100078
2,AM-Fecal,7390,2420437,BF-Fecal,100078
3,e003-inoculumn-fecal-AC,7869,2444465,BF-Fecal,100078
4,BK-Fecal,5922,1964416,BF-Fecal,100078
5,e004-inoculumn-fecal-BE,7429,2389235,BF-Fecal,100078
6,BA-Fecal,8853,2499963,BF-Fecal,100078
0,e004-inoculumn-fecal-AK,6178,2080154,AM-Fecal,100078
1,BF-Fecal,7458,2475888,AM-Fecal,100078
2,AM-Fecal,0,2420437,AM-Fecal,100078
3,e003-inoculumn-fecal-AC,7652,2444465,AM-Fecal,100078
4,BK-Fecal,6035,1964416,AM-Fecal,100078
5,e004-inoculumn-fecal-BE,7722,2389235,AM-Fecal,100078
6,BA-Fecal,8579,2499963,AM-Fecal,100078
0,e004-inoculumn-fecal-AK,6508,2080154,e003-inoculumn-fecal-AC,100078
1,BF-Fecal,7826,2475888,e003-inoculumn-fecal-AC,100078
2,AM-Fecal,7572,2420437,e003-inoculumn-fecal-AC,100078
3,e003-inoculumn-fecal-AC,0,2444465,e003-inoculumn-fecal-AC,100078
4,BK-Fecal,6046,1964416,e003-inoculumn-fecal-AC,100078
5,e004-inoculumn-fecal-BE,7418,2389235,e003-inoculumn-fecal-AC,100078
6,BA-Fecal,8018,2499963,e003-inoculumn-fecal-AC,100078
0,e004-inoculumn-fecal-AK,4770,2080154,BK-Fecal,100078
1,BF-Fecal,5960,2475888,BK-Fecal,100078
2,AM-Fecal,6025,2420437,BK-Fecal,100078
3,e003-inoculumn-fecal-AC,6083,2444465,BK-Fecal,100078
4,BK-Fecal,0,1964416,BK-Fecal,100078
5,e004-inoculumn-fecal-BE,6168,2389235,BK-Fecal,100078
6,BA-Fecal,6505,2499963,BK-Fecal,100078
0,e004-inoculumn-fecal-AK,6170,2080154,e004-inoculumn-fecal-BE,100078
1,BF-Fecal,7477,2475888,e004-inoculumn-fecal-BE,100078
2,AM-Fecal,7689,2420437,e004-inoculumn-fecal-BE,100078
3,e003-inoculumn-fecal-AC,7432,2444465,e004-inoculumn-fecal-BE,100078
4,BK-Fecal,6159,1964416,e004-inoculumn-fecal-BE,100078
5,e004-inoculumn-fecal-BE,0,2389235,e004-inoculumn-fecal-BE,100078
6,BA-Fecal,8379,2499963,e004-inoculumn-fecal-BE,100078
0,e004-inoculumn-fecal-AK,7318,2080154,BA-Fecal,100078
1,BF-Fecal,8894,2475888,BA-Fecal,100078
2,AM-Fecal,8552,2420437,BA-Fecal,100078
3,e003-inoculumn-fecal-AC,8081,2444465,BA-Fecal,100078
4,BK-Fecal,6506,1964416,BA-Fecal,100078
5,e004-inoculumn-fecal-BE,8416,2389235,BA-Fecal,100078
6,BA-Fecal,0,2499963,BA-Fecal,100078
