,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,0.0,0.9965360634285274
D5-e003Coalescence-Inoculumn-mBHI,0.9870075145726526,0.0
A5-e003Coalescence-Inoculumn-mBHI,0.048247770208582064,0.0
A5-e003Coalescence-mBHI-inoculumn-redo,0.0011236744153381559,0.0
A5-e003Coalescence-mBHI-p3,0.0,0.5746285890231699
A5-e003Coalescence-mBHI-p7,0.0,0.01154645523824186
A5-e003Coalescence-mGAM-p3,0.0,0.28281117696867064
D2-e003Coalescence-Inoculumn-mBHI,0.0,0.0
D2-e003Coalescence-mBHI-p3,0.0,0.00046185820952967437
D2-e003Coalescence-mBHI-p5,0.0,0.2905088137941652
D2-e003Coalescence-mBHI-p7,0.0,0.7594488492032946
D2-e003Coalescence-mGAM-p5,0.0,0.17365868678315757
E5-e003Coalescence-mBHI-p3_S12,0.0,0.018551304749441923
E5-e003Coalescence-mBHI-p5_S4,0.0,0.15102763451620352
E5-e003Coalescence-mBHI-p7_S100,0.0,0.3236856285120468
E5-e003Coalescence-mGAM-p3_S60,0.00028091860383453897,0.5194365329843738
E5-e003Coalescence-mGAM-p5_S52,0.0,0.25425294434608575
E5-e003Coalescence-mGAM-p7_S148,0.0,0.499345700869833
H2-e003Coalescence-mBHI-p3_S45,0.0,0.0017704564698637518
H2-e003Coalescence-mBHI-p7_S133,0.0,0.020706643060580402
H2-e003Coalescence-mGAM-p3_S93,0.0,0.07281964436917866
H2-e003Coalescence-mGAM-p5_S85,0.0,0.9115541528750674
H2-e003Coalescence-mGAM-p7_S181,0.0,0.9562004464629359
