,index,fixed_diffs,num_int_sites,sample1,species_id
0,e004-inoculumn-fecal-BD,0,2232736,e004-inoculumn-fecal-BD,102321
1,e004-inoculumn-fecal-AK,19468,2233897,e004-inoculumn-fecal-BD,102321
2,BB-Fecal,20556,2141159,e004-inoculumn-fecal-BD,102321
3,Coalescence-H12-AA-fecal-0_S715,25576,2181690,e004-inoculumn-fecal-BD,102321
4,BF-Fecal,21990,2282846,e004-inoculumn-fecal-BD,102321
5,AM-Fecal,21058,2153809,e004-inoculumn-fecal-BD,102321
6,e003-inoculumn-fecal-inoculumn,12311,1044689,e004-inoculumn-fecal-BD,102321
7,BK-Fecal,22531,2244441,e004-inoculumn-fecal-BD,102321
8,e003-inoculumn-fecal-AE,20368,2163397,e004-inoculumn-fecal-BD,102321
9,BC-Fecal,9079,946454,e004-inoculumn-fecal-BD,102321
10,e004-inoculumn-fecal-BE,21925,2218996,e004-inoculumn-fecal-BD,102321
11,BA-Fecal,22349,2340335,e004-inoculumn-fecal-BD,102321
12,e003-inoculumn-fecal-AF,20752,2221148,e004-inoculumn-fecal-BD,102321
0,e004-inoculumn-fecal-BD,19441,2232736,e004-inoculumn-fecal-AK,102321
1,e004-inoculumn-fecal-AK,0,2233897,e004-inoculumn-fecal-AK,102321
2,BB-Fecal,19847,2141159,e004-inoculumn-fecal-AK,102321
3,Coalescence-H12-AA-fecal-0_S715,25324,2181690,e004-inoculumn-fecal-AK,102321
4,BF-Fecal,22001,2282846,e004-inoculumn-fecal-AK,102321
5,AM-Fecal,20482,2153809,e004-inoculumn-fecal-AK,102321
6,e003-inoculumn-fecal-inoculumn,12225,1044689,e004-inoculumn-fecal-AK,102321
7,BK-Fecal,22069,2244441,e004-inoculumn-fecal-AK,102321
8,e003-inoculumn-fecal-AE,19876,2163397,e004-inoculumn-fecal-AK,102321
9,BC-Fecal,9057,946454,e004-inoculumn-fecal-AK,102321
10,e004-inoculumn-fecal-BE,21341,2218996,e004-inoculumn-fecal-AK,102321
11,BA-Fecal,22306,2340335,e004-inoculumn-fecal-AK,102321
12,e003-inoculumn-fecal-AF,21316,2221148,e004-inoculumn-fecal-AK,102321
0,e004-inoculumn-fecal-BD,20550,2232736,BB-Fecal,102321
1,e004-inoculumn-fecal-AK,19836,2233897,BB-Fecal,102321
2,BB-Fecal,0,2141159,BB-Fecal,102321
3,Coalescence-H12-AA-fecal-0_S715,23979,2181690,BB-Fecal,102321
4,BF-Fecal,21804,2282846,BB-Fecal,102321
5,AM-Fecal,21114,2153809,BB-Fecal,102321
6,e003-inoculumn-fecal-inoculumn,11603,1044689,BB-Fecal,102321
7,BK-Fecal,21464,2244441,BB-Fecal,102321
8,e003-inoculumn-fecal-AE,19105,2163397,BB-Fecal,102321
9,BC-Fecal,8185,946454,BB-Fecal,102321
10,e004-inoculumn-fecal-BE,20668,2218996,BB-Fecal,102321
11,BA-Fecal,22794,2340335,BB-Fecal,102321
12,e003-inoculumn-fecal-AF,21270,2221148,BB-Fecal,102321
0,e004-inoculumn-fecal-BD,25565,2232736,Coalescence-H12-AA-fecal-0_S715,102321
1,e004-inoculumn-fecal-AK,25319,2233897,Coalescence-H12-AA-fecal-0_S715,102321
2,BB-Fecal,23967,2141159,Coalescence-H12-AA-fecal-0_S715,102321
3,Coalescence-H12-AA-fecal-0_S715,0,2181690,Coalescence-H12-AA-fecal-0_S715,102321
4,BF-Fecal,26087,2282846,Coalescence-H12-AA-fecal-0_S715,102321
5,AM-Fecal,25553,2153809,Coalescence-H12-AA-fecal-0_S715,102321
6,e003-inoculumn-fecal-inoculumn,29,1044689,Coalescence-H12-AA-fecal-0_S715,102321
7,BK-Fecal,20894,2244441,Coalescence-H12-AA-fecal-0_S715,102321
8,e003-inoculumn-fecal-AE,24089,2163397,Coalescence-H12-AA-fecal-0_S715,102321
9,BC-Fecal,10568,946454,Coalescence-H12-AA-fecal-0_S715,102321
10,e004-inoculumn-fecal-BE,24676,2218996,Coalescence-H12-AA-fecal-0_S715,102321
11,BA-Fecal,26389,2340335,Coalescence-H12-AA-fecal-0_S715,102321
12,e003-inoculumn-fecal-AF,24599,2221148,Coalescence-H12-AA-fecal-0_S715,102321
0,e004-inoculumn-fecal-BD,21983,2232736,BF-Fecal,102321
1,e004-inoculumn-fecal-AK,22005,2233897,BF-Fecal,102321
2,BB-Fecal,21806,2141159,BF-Fecal,102321
3,Coalescence-H12-AA-fecal-0_S715,26083,2181690,BF-Fecal,102321
4,BF-Fecal,0,2282846,BF-Fecal,102321
5,AM-Fecal,21076,2153809,BF-Fecal,102321
6,e003-inoculumn-fecal-inoculumn,12524,1044689,BF-Fecal,102321
7,BK-Fecal,22911,2244441,BF-Fecal,102321
8,e003-inoculumn-fecal-AE,21505,2163397,BF-Fecal,102321
9,BC-Fecal,9388,946454,BF-Fecal,102321
10,e004-inoculumn-fecal-BE,21194,2218996,BF-Fecal,102321
11,BA-Fecal,18678,2340335,BF-Fecal,102321
12,e003-inoculumn-fecal-AF,20521,2221148,BF-Fecal,102321
0,e004-inoculumn-fecal-BD,21056,2232736,AM-Fecal,102321
1,e004-inoculumn-fecal-AK,20466,2233897,AM-Fecal,102321
2,BB-Fecal,21120,2141159,AM-Fecal,102321
3,Coalescence-H12-AA-fecal-0_S715,25556,2181690,AM-Fecal,102321
4,BF-Fecal,21074,2282846,AM-Fecal,102321
5,AM-Fecal,0,2153809,AM-Fecal,102321
6,e003-inoculumn-fecal-inoculumn,12338,1044689,AM-Fecal,102321
7,BK-Fecal,22289,2244441,AM-Fecal,102321
8,e003-inoculumn-fecal-AE,21073,2163397,AM-Fecal,102321
9,BC-Fecal,9027,946454,AM-Fecal,102321
10,e004-inoculumn-fecal-BE,20475,2218996,AM-Fecal,102321
11,BA-Fecal,21146,2340335,AM-Fecal,102321
12,e003-inoculumn-fecal-AF,20473,2221148,AM-Fecal,102321
0,e004-inoculumn-fecal-BD,12307,2232736,e003-inoculumn-fecal-inoculumn,102321
1,e004-inoculumn-fecal-AK,12223,2233897,e003-inoculumn-fecal-inoculumn,102321
2,BB-Fecal,11607,2141159,e003-inoculumn-fecal-inoculumn,102321
3,Coalescence-H12-AA-fecal-0_S715,41,2181690,e003-inoculumn-fecal-inoculumn,102321
4,BF-Fecal,12530,2282846,e003-inoculumn-fecal-inoculumn,102321
5,AM-Fecal,12337,2153809,e003-inoculumn-fecal-inoculumn,102321
6,e003-inoculumn-fecal-inoculumn,0,1044689,e003-inoculumn-fecal-inoculumn,102321
7,BK-Fecal,10227,2244441,e003-inoculumn-fecal-inoculumn,102321
8,e003-inoculumn-fecal-AE,11692,2163397,e003-inoculumn-fecal-inoculumn,102321
9,BC-Fecal,5265,946454,e003-inoculumn-fecal-inoculumn,102321
10,e004-inoculumn-fecal-BE,11880,2218996,e003-inoculumn-fecal-inoculumn,102321
11,BA-Fecal,12741,2340335,e003-inoculumn-fecal-inoculumn,102321
12,e003-inoculumn-fecal-AF,11974,2221148,e003-inoculumn-fecal-inoculumn,102321
0,e004-inoculumn-fecal-BD,22511,2232736,BK-Fecal,102321
1,e004-inoculumn-fecal-AK,22078,2233897,BK-Fecal,102321
2,BB-Fecal,21485,2141159,BK-Fecal,102321
3,Coalescence-H12-AA-fecal-0_S715,20918,2181690,BK-Fecal,102321
