,0
D11-e003Coalescence-mGAM-p1_S779,48.0
H9-e003Coalescence-mGAM-p1_S827,10.0
B5-e003Coalescence-Inoculumn-mGAM,17.0
B11-e003Assembly-mGAM-p5,18.0
D5-e003Coalescence-Inoculumn-mGAM,49.0
BF-Fecal,4.0
H11-e003Coalescence-mGAM-p1_S843,23.0
B11-e003Assembly-mGAM-p3,12.0
D10-e003Coalescence-mGAM-p1_S771,23.0
G11-e003Coalescence-mGAM-p1_S842,25.0
H10-e003Coalescence-mGAM-p1_S835,35.0
A5-e003Coalescence-Inoculumn-mGAM,20.0
D2-e003Coalescence-Inoculumn-mGAM,20.0
D3-e003Coalescence-Inoculumn-mGAM,33.0
C5-e003Coalescence-Inoculumn-mGAM,29.0
