,index,fixed_diffs,num_int_sites,sample1,species_id
0,B3-e004Assembly-mBHI-p7,0,1236263,B3-e004Assembly-mBHI-p7,103740
1,C3-e004Assembly-mBHI-p5,6,1233577,B3-e004Assembly-mBHI-p7,103740
2,C3-e004Assembly-mBHI-p7,7,1234080,B3-e004Assembly-mBHI-p7,103740
3,B3-e004Assembly-mBHI-p5,3,1223330,B3-e004Assembly-mBHI-p7,103740
4,C3-e004Assembly-mBHI-p3,11,1172345,B3-e004Assembly-mBHI-p7,103740
5,B3-e004Assembly-mBHI-p3,1,1225530,B3-e004Assembly-mBHI-p7,103740
0,B3-e004Assembly-mBHI-p7,10,1236263,C3-e004Assembly-mBHI-p5,103740
1,C3-e004Assembly-mBHI-p5,0,1233577,C3-e004Assembly-mBHI-p5,103740
2,C3-e004Assembly-mBHI-p7,3,1234080,C3-e004Assembly-mBHI-p5,103740
3,B3-e004Assembly-mBHI-p5,10,1223330,C3-e004Assembly-mBHI-p5,103740
4,C3-e004Assembly-mBHI-p3,10,1172345,C3-e004Assembly-mBHI-p5,103740
5,B3-e004Assembly-mBHI-p3,6,1225530,C3-e004Assembly-mBHI-p5,103740
0,B3-e004Assembly-mBHI-p7,8,1236263,C3-e004Assembly-mBHI-p7,103740
1,C3-e004Assembly-mBHI-p5,0,1233577,C3-e004Assembly-mBHI-p7,103740
2,C3-e004Assembly-mBHI-p7,0,1234080,C3-e004Assembly-mBHI-p7,103740
3,B3-e004Assembly-mBHI-p5,9,1223330,C3-e004Assembly-mBHI-p7,103740
4,C3-e004Assembly-mBHI-p3,7,1172345,C3-e004Assembly-mBHI-p7,103740
5,B3-e004Assembly-mBHI-p3,5,1225530,C3-e004Assembly-mBHI-p7,103740
0,B3-e004Assembly-mBHI-p7,1,1236263,B3-e004Assembly-mBHI-p5,103740
1,C3-e004Assembly-mBHI-p5,5,1233577,B3-e004Assembly-mBHI-p5,103740
2,C3-e004Assembly-mBHI-p7,7,1234080,B3-e004Assembly-mBHI-p5,103740
3,B3-e004Assembly-mBHI-p5,0,1223330,B3-e004Assembly-mBHI-p5,103740
4,C3-e004Assembly-mBHI-p3,9,1172345,B3-e004Assembly-mBHI-p5,103740
5,B3-e004Assembly-mBHI-p3,2,1225530,B3-e004Assembly-mBHI-p5,103740
0,B3-e004Assembly-mBHI-p7,5,1236263,C3-e004Assembly-mBHI-p3,103740
1,C3-e004Assembly-mBHI-p5,2,1233577,C3-e004Assembly-mBHI-p3,103740
2,C3-e004Assembly-mBHI-p7,1,1234080,C3-e004Assembly-mBHI-p3,103740
3,B3-e004Assembly-mBHI-p5,4,1223330,C3-e004Assembly-mBHI-p3,103740
4,C3-e004Assembly-mBHI-p3,0,1172345,C3-e004Assembly-mBHI-p3,103740
5,B3-e004Assembly-mBHI-p3,5,1225530,C3-e004Assembly-mBHI-p3,103740
0,B3-e004Assembly-mBHI-p7,4,1236263,B3-e004Assembly-mBHI-p3,103740
1,C3-e004Assembly-mBHI-p5,5,1233577,B3-e004Assembly-mBHI-p3,103740
2,C3-e004Assembly-mBHI-p7,7,1234080,B3-e004Assembly-mBHI-p3,103740
3,B3-e004Assembly-mBHI-p5,6,1223330,B3-e004Assembly-mBHI-p3,103740
4,C3-e004Assembly-mBHI-p3,13,1172345,B3-e004Assembly-mBHI-p3,103740
5,B3-e004Assembly-mBHI-p3,0,1225530,B3-e004Assembly-mBHI-p3,103740
