,sample,boot_med,boot_low,boot_high,actual_med
0,B11-e003Coalescence-mBHI-p1_S773,0.42900000000000005,0.429,0.44399999999999995,0.42900000000000005
1,B11-e003Coalescence-mBHI-p3,0.409,0.4,0.417,0.409
2,B11-e003Coalescence-mGAM-p3,0.063,0.062000000000000055,0.064,0.063
3,B11-e003Coalescence-mGAM-p7,0.0,0.0,0.0,0.0
4,B5-e003Coalescence-Inoculumn-mGAM,0.28500000000000003,0.28300000000000003,0.287,0.28500000000000003
5,B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,0.438,0.42900000000000005,0.44399999999999995,0.44399999999999995
6,B_H10_D9_ACPP_AF_mGAM_mGAM_4_S190,0.0,0.0,0.0,0.0
7,B_H6_H9_ACPP_AF_mGAM_mGAM_2_S186,0.0,0.0,0.0,0.0
8,Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5_S654,0.42900000000000005,0.42500000000000004,0.432,0.42900000000000005
9,Coalescence-C12-B11-ACPP-AF-mGAM-mGAM-5_S655,0.047,0.046,0.048,0.047
10,D3-e003Coalescence-Inoculumn-mGAM,0.28900000000000003,0.288,0.291,0.28900000000000003
11,D9-e003Coalescence-mBHI-p1_S759,0.429,0.41700000000000004,0.42900000000000005,0.429
12,D9-e003Coalescence-mBHI-p5,0.0,0.0,0.0,0.0
13,D9-e003Coalescence-mBHI-p7,0.273,0.273,0.286,0.273
14,D9-e003Coalescence-mGAM-p1_S763,0.34299999999999997,0.339,0.347,0.34299999999999997
15,D9-e003Coalescence-mGAM-p3,0.065,0.06399999999999995,0.06699999999999995,0.065
16,D9-e003Coalescence-mGAM-p5,0.148,0.14500000000000002,0.14901250000000002,0.148
17,D9-e003Coalescence-mGAM-p7,0.0,0.0,0.0,0.0
18,F11-e003Coalescence-mBHI-p1_S837,0.44399999999999995,0.42900000000000005,0.444,0.44399999999999995
19,F11-e003Coalescence-mGAM-p1_S841,0.28600000000000003,0.286,0.29200000000000004,0.28600000000000003
20,F111-e003Coalescence-mBHI-p3_S120,0.364,0.333,0.375,0.364
21,F111-e003Coalescence-mBHI-p5_S20,0.0,0.0,0.0,0.0
22,F111-e003Coalescence-mBHI-p7_S116,0.412,0.4,0.41700000000000004,0.412
23,F111-e003Coalescence-mGAM-p3_S168,0.0,0.0,0.0,0.0
24,F111-e003Coalescence-mGAM-p5_S68,0.0,0.0,0.0,0.0
25,F111-e003Coalescence-mGAM-p7_S164,0.0,0.0,0.0,0.0
26,H9-e003Coalescence-mBHI-p1_S823,0.42900000000000005,0.429,0.43799999999999994,0.42900000000000005
27,H9-e003Coalescence-mBHI-p5_S42,0.28600000000000003,0.278,0.29400000000000004,0.28600000000000003
28,H9-e003Coalescence-mBHI-p7_S138,0.0,0.0,0.0,0.0
29,H9-e003Coalescence-mGAM-p1_S827,0.303,0.29900000000000004,0.30600000000000005,0.30300000000000005
30,H9-e003Coalescence-mGAM-p3_S190,0.0,0.0,0.0,0.0
31,H9-e003Coalescence-mGAM-p5_S90,0.0,0.0,0.0,0.0
32,H9-e003Coalescence-mGAM-p7_S186,0.0,0.0,0.0,0.0
