,sample,boot_med,boot_low,boot_high,actual_med
0,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,0.924,0.923,0.925,0.924
1,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,0.926,0.925,0.927,0.926
2,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,0.55,0.545,0.5529999999999999,0.55
3,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,0.346,0.344,0.349,0.346
4,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,0.648,0.646,0.65,0.648
5,B_G12_C11_AF_AE_mGAM_mGAM_4_S180,0.9842916145070973,0.9834768023333398,0.9851086872698336,0.9842880658436214
6,B_G8_G11_AF_AE_mGAM_mGAM_2_S176,0.951,0.949,0.952,0.951
7,B_H11_D10_AE_AF_mGAM_mGAM_4_S191,0.9855612682090831,0.9847492328653309,0.9864319401988442,0.9855613376556902
8,B_H7_H10_AE_AF_mGAM_mGAM_2_S187,0.885,0.884,0.887,0.885
9,C11-e003Coalescence-mBHI-p1_S774,0.882,0.875,0.889,0.882
10,C11-e003Coalescence-mBHI-p3,0.8,0.8,0.8,0.8
11,C11-e003Coalescence-mBHI-p5,0.516,0.513,0.5185124999999999,0.516
12,C11-e003Coalescence-mGAM-p1_S778,0.92,0.917,0.923,0.92
13,C11-e003Coalescence-mGAM-p3,0.96,0.96,0.96,0.96
14,C11-e003Coalescence-mGAM-p5,0.958,0.958,0.959,0.958
15,C11-e003Coalescence-mGAM-p7,0.964,0.964,0.965,0.964
16,C5-e003Coalescence-Inoculumn-mGAM,0.648,0.647,0.65,0.648
17,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,0.27,0.268,0.273,0.27
18,C_D7_D10_AE_AF_mGAM_mBHI_6_S235,0.30600000000000005,0.305,0.309,0.30600000000000005
19,C_G8_C11_AF_AE_mGAM_mGAM_6_S272,0.955,0.954,0.955,0.955
20,C_H7_D10_AE_AF_mGAM_mGAM_6_S283,0.977,0.976,0.977,0.977
21,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,0.228,0.226,0.23099999999999998,0.228
22,Coalescence-F8-H10-AE-AF-mGAM-mGAM-3_S687,0.545,0.5,0.556,0.545
23,D10-e003Coalescence-mBHI-p3,0.625,0.625,0.632,0.625
24,D10-e003Coalescence-mBHI-p5,0.364,0.357,0.364,0.364
25,D10-e003Coalescence-mBHI-p7,0.487,0.484,0.5,0.488
26,D10-e003Coalescence-mGAM-p1_S771,0.89,0.889,0.891,0.89
27,D10-e003Coalescence-mGAM-p3,0.945,0.944,0.946,0.945
28,D10-e003Coalescence-mGAM-p5,0.974,0.974,0.975,0.974
29,D10-e003Coalescence-mGAM-p7,0.997,0.997,0.997,0.997
30,D4-e003Coalescence-Inoculumn-mGAM,0.645,0.64,0.649,0.645
31,D_C12_G11_AF_AE_mGAM_mBHI_4_S324,0.357,0.356,0.359,0.357
32,D_C8_C11_AF_AE_mGAM_mBHI_6_S320,0.296,0.293,0.298,0.296
33,D_D11_H10_AE_AF_mGAM_mBHI_4_S335,0.362,0.359,0.364,0.362
34,D_D6_D9_ACPP_AF_mGAM_mBHI_6_S330,0.724,0.72,0.727,0.724
35,D_D7_D10_AE_AF_mGAM_mBHI_6_S331,0.488,0.485,0.49,0.488
36,D_G12_G11_AF_AE_mGAM_mGAM_4_S372,0.983,0.983,0.984,0.983
37,D_G8_C11_AF_AE_mGAM_mGAM_6_S368,0.976,0.975,0.976,0.976
38,D_H11_H10_AE_AF_mGAM_mGAM_4_S383,0.667,0.667,0.667,0.667
39,D_H7_D10_AE_AF_mGAM_mGAM_6_S379,0.167,0.167,0.167,0.167
40,G11-e003Coalescence-mBHI-p1_S838,0.871,0.867,0.875,0.871
41,G11-e003Coalescence-mGAM-p1_S842,0.915,0.914,0.916,0.915
42,G111-e003Coalescence-mBHI-p5_S32,0.34199999999999997,0.34,0.344,0.34199999999999997
43,G111-e003Coalescence-mBHI-p7_S128,0.24,0.238,0.25,0.24
44,G111-e003Coalescence-mGAM-p3_S180,0.938,0.937,0.939,0.938
45,G111-e003Coalescence-mGAM-p5_S80,0.958,0.957,0.959,0.958
46,G111-e003Coalescence-mGAM-p7_S176,0.9941708924747377,0.9934856760158921,0.9948062248858085,0.9941775108441775
47,H10-e003Coalescence-mBHI-p1_S831,0.86,0.857,0.862,0.86
48,H10-e003Coalescence-mGAM-p1_S835,0.916,0.915,0.917,0.916
49,H100-e003Coalescence-mBHI-p5_S43,0.41925,0.417,0.423,0.4195
50,H100-e003Coalescence-mBHI-p7_S139,0.696,0.694,0.7,0.696
51,H100-e003Coalescence-mGAM-p5_S91,0.018842491631675208,0.017445014146121374,0.020281925657055572,0.018834941894819775
52,H100-e003Coalescence-mGAM-p7_S187,0.348,0.333,0.353,0.348
