,sample,boot_med,boot_low,boot_high,actual_med
0,A3-e003Coalescence-mBHI-inoculumn-redo,0.0,0.0,0.0,0.0
1,A3-e003Coalescence-mBHI-p1_S724,0.5,0.5,0.5,0.5
2,A3-e003Coalescence-mBHI-p3,1.0,1.0,1.0,1.0
3,A3-e003Coalescence-mGAM-p1_S728,1.0,1.0,1.0,1.0
4,A3-e003Coalescence-mGAM-p7,1.0,1.0,1.0,1.0
5,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,1.0,1.0,1.0,1.0
6,A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,1.0,1.0,1.0,1.0
7,A_E2_A3_ACPP_AA_mBHI_mGAM_2_S50,1.0,1.0,1.0,1.0
8,B2-e003Coalescence-Inoculumn-mBHI,0.23099999999999998,0.23099999999999998,0.235,0.23099999999999998
9,B2-e003Coalescence-mBHI-p1_S717,0.5,0.5,0.5,0.5
10,B2-e003Coalescence-mBHI-p3,1.0,1.0,1.0,1.0
11,B2-e003Coalescence-mBHI-p5,1.0,1.0,1.0,1.0
12,B2-e003Coalescence-mGAM-p3,1.0,1.0,1.0,1.0
13,B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,1.0,1.0,1.0,1.0
14,B_E2_E3_ACPP_AA_mBHI_mGAM_2_S146,0.984,0.983,0.984,0.984
15,Coalescence-A6-B2-AA-ACPP-mBHI-mGAM-7_S625,1.0,1.0,1.0,1.0
16,Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638,1.0,1.0,1.0,1.0
17,Coalescence-C5-A3-AA-ACPP-mBHI-mGAM-5_S648,0.972,0.972,0.973,0.972
18,Coalescence-D1-B2-AA-ACPP-mBHI-mGAM-5_S656,0.988,0.988,0.988,0.988
19,Coalescence-D7-A3-AA-ACPP-mBHI-mGAM-3_S662,1.0,1.0,1.0,1.0
20,E3-e003Coalescence-mBHI-p1_S788,0.5,0.5,0.5,0.5
21,E3-e003Coalescence-mBHI-p3_S10,1.0,1.0,1.0,1.0
22,E3-e003Coalescence-mBHI-p5_S2,1.0,1.0,1.0,1.0
23,E3-e003Coalescence-mGAM-p1_S792,1.0,1.0,1.0,1.0
24,E3-e003Coalescence-mGAM-p3_S58,1.0,1.0,1.0,1.0
25,E3-e003Coalescence-mGAM-p5_S50,1.0,1.0,1.0,1.0
26,E3-e003Coalescence-mGAM-p7_S146,1.0,1.0,1.0,1.0
27,F2-e003Coalescence-mBHI-p1_S781,0.5,0.5,0.5,0.5
28,F2-e003Coalescence-mBHI-p3_S21,1.0,1.0,1.0,1.0
29,F2-e003Coalescence-mBHI-p5_S13,1.0,1.0,1.0,1.0
30,F2-e003Coalescence-mGAM-p1_S785,1.0,1.0,1.0,1.0
31,F2-e003Coalescence-mGAM-p3_S69,1.0,1.0,1.0,1.0
32,F2-e003Coalescence-mGAM-p5_S61,1.0,1.0,1.0,1.0
33,F2-e003Coalescence-mGAM-p7_S157,1.0,1.0,1.0,1.0
