,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C10-e003Coalescence-mGAM-p7,12119,27926
C2-e003Coalescence-Inoculumn-mGAM,12117,27922
C8-e003Coalescence-mBHI-p1_S750,11307,25597
C8-e003Coalescence-mBHI-p5,12063,27631
C8-e003Coalescence-mBHI-p7,9518,21531
C8-e003Coalescence-mGAM-p1_S754,12094,27759
C8-e003Coalescence-mGAM-p7,12118,27921
C_A5_A8_AA_AA_mGAM_mBHI_6_S197,10132,24996
C_A7_A10_AE_AA_mGAM_mBHI_6_S199,10258,22620
C_C5_C8_AA_AE_mGAM_mBHI_6_S221,12077,27677
C_C7_C10_AE_AE_mGAM_mBHI_6_S223,12075,27606
C_E5_A8_AA_AA_mGAM_mGAM_6_S245,11812,27885
C_E7_A10_AE_AA_mGAM_mGAM_6_S247,12117,27911
C_G5_C8_AA_AE_mGAM_mGAM_6_S269,12101,27730
C_G7_C10_AE_AE_mGAM_mGAM_6_S271,12112,27823
Coalescence-C2-A10-AA-AE-mGAM-mGAM-5_S645,12116,27887
Coalescence-C9-A8-AA-AA-mGAM-mGAM-5_S652,11768,27893
Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658,12110,27864
Coalescence-E12-C8-AA-AE-mGAM-mBHI-3_S679,12108,27814
Coalescence-F2-E10-AA-AE-mGAM-mBHI-3_S681,12085,27667
Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,12118,27902
D_A11_E10_AE_AA_mGAM_mBHI_4_S299,11188,25142
D_A6_A9_ACPP_AA_mGAM_mBHI_6_S294,12107,27823
D_A7_A10_AE_AA_mGAM_mBHI_6_S295,12096,27719
D_A9_E8_AA_AA_mGAM_mBHI_4_S297,11719,27866
D_C11_G10_AE_AE_mGAM_mBHI_4_S323,12103,27759
D_C5_C8_AA_AE_mGAM_mBHI_6_S317,9886,21750
D_C6_C9_ACPP_AE_mGAM_mBHI_6_S318,12088,27759
D_C7_C10_AE_AE_mGAM_mBHI_6_S319,12090,27675
D_C9_G8_AA_AE_mGAM_mBHI_4_S321,12089,27706
D_E11_E10_AE_AA_mGAM_mGAM_4_S347,12116,27893
D_E5_A8_AA_AA_mGAM_mGAM_6_S341,11692,27797
D_E6_A9_ACPP_AA_mGAM_mGAM_6_S342,12117,27913
D_E7_A10_AE_AA_mGAM_mGAM_6_S343,12111,27881
D_E9_E8_AA_AA_mGAM_mGAM_4_S345,11812,27885
D_G11_G10_AE_AE_mGAM_mGAM_4_S371,12114,27901
D_G5_C8_AA_AE_mGAM_mGAM_6_S365,12110,27867
D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,12118,27919
D_G7_C10_AE_AE_mGAM_mGAM_6_S367,12110,27888
D_G9_G8_AA_AE_mGAM_mGAM_4_S369,12111,27891
E10-e003Coalescence-mBHI-p1_S828,12084,27759
E10-e003Coalescence-mGAM-p1_S832,12105,27786
E100-e003Coalescence-mBHI-p5_S7,11704,26323
E100-e003Coalescence-mBHI-p7_S103,11888,26804
E100-e003Coalescence-mGAM-p3_S155,12118,27865
E100-e003Coalescence-mGAM-p5_S55,12111,27781
E100-e003Coalescence-mGAM-p7_S151,12097,27640
E8-e003Coalescence-mBHI-p1_S812,11685,27841
E8-e003Coalescence-mBHI-p3_S105,11281,27410
E8-e003Coalescence-mBHI-p5_S5,11483,27460
E8-e003Coalescence-mGAM-p1_S816,10711,26007
E8-e003Coalescence-mGAM-p5_S53,11636,27841
E8-e003Coalescence-mGAM-p7_S149,11671,27861
G10-e003Coalescence-mBHI-p1_S830,12019,27322
G10-e003Coalescence-mGAM-p1_S834,12096,27702
G100-e003Coalescence-mBHI-p5_S31,11947,26941
G100-e003Coalescence-mBHI-p7_S127,12012,27283
G100-e003Coalescence-mGAM-p3_S179,12066,27505
G100-e003Coalescence-mGAM-p7_S175,12097,27660
G8-e003Coalescence-mBHI-p1_S814,12016,27428
G8-e003Coalescence-mBHI-p3_S129,11984,27146
G8-e003Coalescence-mBHI-p5_S29,11826,26770
G8-e003Coalescence-mBHI-p7_S125,10652,23401
G8-e003Coalescence-mGAM-p1_S818,12104,27837
G8-e003Coalescence-mGAM-p3_S177,12114,27889
G8-e003Coalescence-mGAM-p5_S77,12114,27785
G8-e003Coalescence-mGAM-p7_S173,12117,27861
