,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,sel_med1,sel_lower1,sel_upper1,sel_med2,sel_lower2,sel_upper2
0,C2-e003Coalescence-Inoculumn-mGAM,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,0,2,C8-AA-AE-mGAM-mGAM,-0.22381139663054966,-0.22943294241763967,-0.20693414876775879,-0.2110799933401672,-0.2173595895951185,-0.2069027200121916,0.23235852305631355,0.19649027572295952,0.24051870341855094
1,C2-e003Coalescence-Inoculumn-mGAM,Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,0,3,C8-AA-AE-mGAM-mGAM,0.17307077826818554,0.168912720193127,0.18391184217003892,0.18026881865930883,0.17740560458243607,0.18313854034528657,-0.1646742789794835,-0.18601489856779385,-0.15666261343739957
2,C2-e003Coalescence-Inoculumn-mGAM,B_G9_C8_AA_AE_mGAM_mGAM_4_S177,0,4,C8-AA-AE-mGAM-mGAM,0.5365465553023457,0.5099362599203288,0.5462317623814533,0.5201417585503926,0.5201417585503926,0.5201417585503926,-0.5302969910690228,-0.5493061443340548,-0.5001310816320085
3,C2-e003Coalescence-Inoculumn-mGAM,Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658,0,5,C8-AA-AE-mGAM-mGAM,0.5026860458568828,0.4855435355607079,0.51168551904303,0.4602971175321258,0.4602971175321258,0.4804533728919735,-0.4990784497424791,-0.5142857723545047,-0.4791533914515973
4,C2-e003Coalescence-Inoculumn-mGAM,C8-e003Coalescence-mGAM-p7,0,7,C8-AA-AE-mGAM-mGAM,0.8555830258619306,0.8386093602918643,0.8756915178513237,0.9866792540926503,0.9866792540926503,0.9866792540926503,-0.850445333915821,-0.871300868813342,-0.8329472715900841
5,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,2,3,C8-AA-AE-mGAM-mGAM,0.967228641373317,0.9548703381269971,0.9799363166218009,0.967149149107646,0.9501950160619541,0.9798277532798428,-0.9555198606232185,-0.973083280897071,-0.9427190341424722
6,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,B_G9_C8_AA_AE_mGAM_mGAM_4_S177,2,4,C8-AA-AE-mGAM-mGAM,1.2968767526683411,1.2446967450062196,1.3006790523609508,1.2513635104409522,1.2471862371129767,1.2576431066959035,-1.2930251832202093,-1.295102564391069,-1.234696411652885
7,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658,2,5,C8-AA-AE-mGAM-mGAM,0.9870067064334639,0.9585622888716478,0.9921576919367939,0.9120682556169554,0.9064888345668747,0.9442653137437491,-0.9867515502922408,-0.9922979899602291,-0.9561660503627529
8,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,C8-e003Coalescence-mGAM-p7,2,7,C8-AA-AE-mGAM-mGAM,1.28727925496787,1.2636402634756458,1.3148669594231506,1.4657829530657775,1.4641120437345874,1.4682947915677582,-1.2827806277333607,-1.3106438991470122,-1.258709174568475
9,Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,B_G9_C8_AA_AE_mGAM_mGAM_4_S177,3,4,C8-AA-AE-mGAM-mGAM,1.6276818672047266,1.520555598387594,1.6363610977769754,1.5397605782236439,1.5311514131657105,1.548350220454262,-1.626198081291565,-1.6391798816328378,-1.5095405381569162
10,Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658,3,5,C8-AA-AE-mGAM-mGAM,0.9977948047881782,0.9528771548135465,1.0049308217331558,0.8846343869566604,0.8781885067855115,0.9350250253562795,-1.0002011828639346,-1.0066920830345714,-0.9542298338728032
11,Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,C8-e003Coalescence-mGAM-p7,3,7,C8-AA-AE-mGAM-mGAM,1.367559964609187,1.3371355260807027,1.4024021759929957,1.5914870806676567,1.5893347894031733,1.5936344912253113,-1.365070427861476,-1.400762901048138,-1.3344959467801605
12,B_G9_C8_AA_AE_mGAM_mGAM_4_S177,Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658,4,5,C8-AA-AE-mGAM-mGAM,0.3647381676103505,0.2836126227979814,0.4778605610135793,0.22091855345905875,0.22091855345905875,0.32169983025829696,-0.3742042844363036,-0.49086182757095287,-0.28659923531294895
13,B_G9_C8_AA_AE_mGAM_mGAM_4_S177,C8-e003Coalescence-mGAM-p7,4,7,C8-AA-AE-mGAM-mGAM,1.2831095324286583,1.2410760162346262,1.3343107043999012,1.6087292481489943,1.6087292481489943,1.6087292481489943,-1.27858421160504,-1.3326744638166688,-1.2364042840895506
14,Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658,C8-e003Coalescence-mGAM-p7,5,7,C8-AA-AE-mGAM-mGAM,1.7449844682557456,1.6799686130670053,1.8222701784018678,2.302634595493962,2.252243957094343,2.302634595493962,-1.735930205343146,-1.8169460020058343,-1.6686669143140016
15,A4-e003Coalescence-Inoculumn-mGAM,E10-e003Coalescence-mGAM-p1_S832,0,1,E10-AA-AE-mGAM-mGAM,-4.897050927126522,-5.011151705485123,-4.791345205208056,-4.862065660377024,-4.977418951840417,-4.755893789743959,5.883398740538909,5.7149329973945555,6.068401923937836
16,A4-e003Coalescence-Inoculumn-mGAM,B_E7_E10_AE_AA_mGAM_mGAM_2_S151,0,2,E10-AA-AE-mGAM-mGAM,-0.19130130920759178,-0.19639401882104812,-0.18705719446692337,-0.18098445189406032,-0.18911637886186616,-0.17690447854135521,0.1955578030531811,0.1895540326402617,0.2036775928830446
17,A4-e003Coalescence-Inoculumn-mGAM,E100-e003Coalescence-mGAM-p3_S155,0,3,E10-AA-AE-mGAM-mGAM,0.18721141012903522,0.18303708916672104,0.1903188996526826,0.18237343817438717,0.17765152260881015,0.18712185655307012,-0.18651441471798447,-0.19052804842513463,-0.18078565480809328
18,A4-e003Coalescence-Inoculumn-mGAM,E100-e003Coalescence-mGAM-p5_S55,0,5,E10-AA-AE-mGAM-mGAM,0.15775513592985083,0.15520101843681378,0.16875674859829015,0.16253599958802334,0.1600844477235828,0.16335222730542445,-0.15434649034766726,-0.16903787102613724,-0.1510557923333903
19,A4-e003Coalescence-Inoculumn-mGAM,D_E7_A10_AE_AA_mGAM_mGAM_6_S343,0,6,E10-AA-AE-mGAM-mGAM,-0.052567380698330585,-0.054058479348144645,-0.051586381622312036,-0.047655381787998836,-0.049698341675032634,-0.046975192023497925,0.05585016075861515,0.05447997282162892,0.05790896929194973
20,A4-e003Coalescence-Inoculumn-mGAM,E100-e003Coalescence-mGAM-p7_S151,0,7,E10-AA-AE-mGAM-mGAM,0.08296936233804902,0.08178304681993012,0.08453080707744787,0.08019508137988719,0.0784439729052868,0.08431502969874889,-0.082827169566863,-0.08400161636999405,-0.08106247653829049
