,s1,s2,fixed_diffs,num_sites,Species
0,A4-e003Coalescence-Inoculumn-mGAM,A4-e003Coalescence-mBHI-inoculumn-redo,4797,1277011,102455
1,A4-e003Coalescence-Inoculumn-mGAM,B4-e003Coalescence-Inoculumn-mBHI,184,2135120,102455
2,A4-e003Coalescence-Inoculumn-mGAM,B4-e003Coalescence-Inoculumn-mGAM,253,4174474,102455
3,A4-e003Coalescence-Inoculumn-mGAM,C2-e003Coalescence-Inoculumn-mGAM,3,3876693,102455
4,A4-e003Coalescence-Inoculumn-mGAM,C3-e003Coalescence-Inoculumn-mGAM,329,3755825,102455
5,A4-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM,0,4519511,102455
6,A4-e003Coalescence-Inoculumn-mGAM,C5-e003Coalescence-Inoculumn-mGAM,38,4370091,102455
7,A4-e003Coalescence-Inoculumn-mGAM,D4-e003Coalescence-Inoculumn-mBHI,51,2484253,102455
8,A4-e003Coalescence-Inoculumn-mGAM,D4-e003Coalescence-Inoculumn-mGAM,46,2356290,102455
9,A4-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-Inoculumn-mGAM,4797,1277011,102455
10,A4-e003Coalescence-mBHI-inoculumn-redo,B4-e003Coalescence-Inoculumn-mBHI,2162,601616,102455
11,A4-e003Coalescence-mBHI-inoculumn-redo,B4-e003Coalescence-Inoculumn-mGAM,3991,1152447,102455
12,A4-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-Inoculumn-mGAM,3792,1065136,102455
13,A4-e003Coalescence-mBHI-inoculumn-redo,C3-e003Coalescence-Inoculumn-mGAM,3500,1027183,102455
14,A4-e003Coalescence-mBHI-inoculumn-redo,C4-e003Coalescence-Inoculumn-mGAM,4671,1251196,102455
15,A4-e003Coalescence-mBHI-inoculumn-redo,C5-e003Coalescence-Inoculumn-mGAM,4461,1208270,102455
16,A4-e003Coalescence-mBHI-inoculumn-redo,D4-e003Coalescence-Inoculumn-mBHI,2303,690571,102455
17,A4-e003Coalescence-mBHI-inoculumn-redo,D4-e003Coalescence-Inoculumn-mGAM,2198,659677,102455
18,B4-e003Coalescence-Inoculumn-mBHI,A4-e003Coalescence-Inoculumn-mGAM,184,2135120,102455
19,B4-e003Coalescence-Inoculumn-mBHI,A4-e003Coalescence-mBHI-inoculumn-redo,2162,601616,102455
20,B4-e003Coalescence-Inoculumn-mBHI,B4-e003Coalescence-Inoculumn-mGAM,74,1935787,102455
21,B4-e003Coalescence-Inoculumn-mBHI,C2-e003Coalescence-Inoculumn-mGAM,150,1793568,102455
22,B4-e003Coalescence-Inoculumn-mBHI,C3-e003Coalescence-Inoculumn-mGAM,114,1745844,102455
23,B4-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-Inoculumn-mGAM,164,2093690,102455
