species_id,sample,relative_abundance,Lineage,species,genus,family,phyla,Unnamed: 0.1,Unnamed: 0,comm,comm-media,inoculumn,inoculumn_sample,is_inoculumn,media,mesocosm,parent_media,parent_subjects,passage,type_mesocosm,redo,counts,mesocosm-passage,rep_species
101337,A10-e003Coalescence-mBHI-p7,0.003,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis,s__Bacteroides fragilis,g__Bacteroides,f__Bacteroidaceae,p__Bacteroidota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME096063
101714,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A catus,s__Coprococcus_A catus,g__Coprococcus_A,f__Lachnospiraceae,p__Firmicutes_A,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME103893
102438,A10-e003Coalescence-mBHI-p7,0.009,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis,s__Parabacteroides distasonis,g__Parabacteroides,f__Tannerellaceae,p__Bacteroidota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME143131
100035,A10-e003Coalescence-mBHI-p7,0.018,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A hydrogenotrophica,s__Blautia_A hydrogenotrophica,g__Blautia_A,f__Lachnospiraceae,p__Firmicutes_A,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME000139
101345,A10-e003Coalescence-mBHI-p7,0.021,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens,s__Bacteroides xylanisolvens,g__Bacteroides,f__Bacteroidaceae,p__Bacteroidota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME096080
100198,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__Clostridium_M citroniae,s__Clostridium_M citroniae,g__Clostridium_M,f__Lachnospiraceae,p__Firmicutes_A,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME001135
101500,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter asaccharolyticus,s__Lawsonibacter asaccharolyticus,g__Lawsonibacter,f__Oscillospiraceae,p__Firmicutes_A,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME096496
101493,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__Clostridium_M bolteae,s__Clostridium_M bolteae,g__Clostridium_M,f__Lachnospiraceae,p__Firmicutes_A,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME096485
102455,A10-e003Coalescence-mBHI-p7,0.005,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus,s__Bacteroides cellulosilyticus,g__Bacteroides,f__Bacteroidaceae,p__Bacteroidota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME143232
102448,A10-e003Coalescence-mBHI-p7,0.008,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Ruminiclostridium_C;s__Ruminiclostridium_C sp000435295,s__Ruminiclostridium_C sp000435295,g__Ruminiclostridium_C,f__Oscillospiraceae,p__Firmicutes_A,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME143189
100003,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii,s__Alistipes shahii,g__Alistipes,f__Rikenellaceae,p__Bacteroidota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME000008
102515,A10-e003Coalescence-mBHI-p7,0.023,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia fergusonii,s__Escherichia fergusonii,g__Escherichia,f__Enterobacteriaceae,p__Proteobacteria,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME145983
101638,A10-e003Coalescence-mBHI-p7,0.003,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__,s__,g__Slackia_A,f__Eggerthellaceae,p__Actinobacteriota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME100215
101694,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis,s__Enterococcus faecalis,g__Enterococcus,f__Enterococcaceae,p__Firmicutes,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME103721
101562,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis,s__Alistipes timonensis,g__Alistipes,f__Rikenellaceae,p__Bacteroidota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME096573
102544,A10-e003Coalescence-mBHI-p7,0.006,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta,s__Eggerthella lenta,g__Eggerthella,f__Eggerthellaceae,p__Actinobacteriota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME147673
100044,A10-e003Coalescence-mBHI-p7,0.005,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae,s__Parabacteroides merdae,g__Parabacteroides,f__Tannerellaceae,p__Bacteroidota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME000192
100265,A10-e003Coalescence-mBHI-p7,0.001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii,s__Bacteroides nordii,g__Bacteroides,f__Bacteroidaceae,p__Bacteroidota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME001745
102779,A10-e003Coalescence-mBHI-p7,0.003,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania sp900120005,s__Holdemania sp900120005,g__Holdemania,f__Erysipelotrichaceae,p__Firmicutes,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME165490
101294,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis,s__Parasutterella excrementihominis,g__Parasutterella,f__Burkholderiaceae,p__Proteobacteria,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME095941
102316,A10-e003Coalescence-mBHI-p7,0.007,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus;s__Anaerococcus obesiensis,s__Anaerococcus obesiensis,g__Anaerococcus,f__Helcococcaceae,p__Firmicutes_A,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME140603
102352,A10-e003Coalescence-mBHI-p7,0.001,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter urolithinfaciens,s__Gordonibacter urolithinfaciens,g__Gordonibacter,f__Eggerthellaceae,p__Actinobacteriota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME141441
103876,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__,s__,g__Anaerotruncus,f__Ruminococcaceae,p__Firmicutes_A,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME246802
102393,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea faecis,s__Dorea faecis,g__Dorea,f__Lachnospiraceae,p__Firmicutes_A,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME142496
100144,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis,s__Barnesiella intestinihominis,g__Barnesiella,f__Barnesiellaceae,p__Bacteroidota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME000682
103681,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris,s__Bacteroides stercoris,g__Bacteroides,f__Bacteroidaceae,p__Bacteroidota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME239662
100068,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum sp900291975,s__Agathobaculum sp900291975,g__Agathobaculum,f__Butyricicoccaceae,p__Firmicutes_A,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME000266
100074,A10-e003Coalescence-mBHI-p7,0.004,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii,s__Alistipes onderdonkii,g__Alistipes,f__Rikenellaceae,p__Bacteroidota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME000285
102340,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas butyriciproducens,s__Intestinimonas butyriciproducens,g__Intestinimonas,f__Oscillospiraceae,p__Firmicutes_A,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME141226
100159,A10-e003Coalescence-mBHI-p7,0.003,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas intestinalis,s__Sellimonas intestinalis,g__Sellimonas,f__Lachnospiraceae,p__Firmicutes_A,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME000767
102507,A10-e003Coalescence-mBHI-p7,0.003,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia albertii,s__Escherichia albertii,g__Escherichia,f__Enterobacteriaceae,p__Proteobacteria,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME145378
102487,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae,s__Gordonibacter pamelaeae,g__Gordonibacter,f__Eggerthellaceae,p__Actinobacteriota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME143632
102926,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp000431575,s__CAG-83 sp000431575,g__CAG-83,f__Oscillospiraceae,p__Firmicutes_A,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME180274
100057,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp002491635,s__Bacteroides sp002491635,g__Bacteroides,f__Bacteroidaceae,p__Bacteroidota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME000231
100038,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena,s__Dorea longicatena,g__Dorea,f__Lachnospiraceae,p__Firmicutes_A,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME000149
100013,A10-e003Coalescence-mBHI-p7,0.001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__,s__,g__Bacteroides,f__Bacteroidaceae,p__Bacteroidota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME000035
103141,A10-e003Coalescence-mBHI-p7,0.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Finegoldia;s__Finegoldia magna,s__Finegoldia magna,g__Finegoldia,f__Helcococcaceae,p__Firmicutes_A,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME207897
102478,A10-e003Coalescence-mBHI-p7,0.008,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_B;s__Bacteroides_B dorei,s__Bacteroides_B dorei,g__Bacteroides_B,f__Bacteroidaceae,p__Bacteroidota,104,104,A10,A10-mBHI,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mBHI,A10-AA-AE-mGAM-mBHI,mGAM,AA-AE,7,AA-AE-mGAM-mBHI,False,1,A10-AA-AE-mGAM-mBHI7,GUT_GENOME143505
