,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mGAM
A8-e003Coalescence-mBHI-p7,2758,2849
e003-inoculumn-fecal-AC,2804,2914
C4-e003Coalescence-mGAM-p3,2284,2358
B2-e003Coalescence-Inoculumn-mGAM,2811,2919
C5-e003Coalescence-mGAM-p3,2777,2888
A3-e003Coalescence-mBHI-inoculumn-redo,1642,1832
D9-e003Assembly-mGAM-p5,975,1002
B12-e003Coalescence-mGAM-p3,1496,1635
A11-e003Coalescence-mBHI-p7,2023,2333
A3-e003Coalescence-Inoculumn-mGAM,2767,2854
C3-e003Coalescence-mGAM-p5,2678,2772
D3-e003Assembly-mBHI-p5,2758,2844
A10-e003Coalescence-mGAM-p3,2818,2927
A9-e003Coalescence-mBHI-p3,1914,1511
A2-e003Coalescence-Inoculumn-mBHI,2818,2928
D11-e003Assembly-mGAM-p3,2335,2361
D2-e003Assembly-mBHI-p3,2761,2883
B3-e003Assembly-mBHI-p5,2202,2250
D5-e003Coalescence-Inoculumn-mBHI,2802,2919
B2-e003Coalescence-mGAM-p3,2731,2831
C11-e003Coalescence-mGAM-p5,1401,1410
B3-e003Coalescence-Inoculumn-mBHI,2775,2870
A8-e003Coalescence-mBHI-p5,2722,2772
D5-e004Assembly-mGAM-p7,2778,2885
D5-e003Assembly-mBHI-p5,1986,2085
A5-e003Coalescence-mBHI-p7,2705,2821
BG-Fecal,2772,2861
D2-e003Coalescence-mGAM-p5,2806,2916
B9-e003Assembly-mGAM-p5,1076,1140
D3-e003Coalescence-mGAM-p3,2715,2826
D9-e003Coalescence-mGAM-p3,2768,2869
D3-e003Coalescence-mGAM-p5,2816,2921
A5-e003Coalescence-mBHI-inoculumn-redo,2723,2870
B11-e003Assembly-mGAM-p3,2197,2278
B9-e003Coalescence-mGAM-p7,1598,1599
B11-e003Coalescence-mGAM-p7,2504,2598
C3-e003Coalescence-Inoculumn-mGAM,2442,2536
A3-e003Coalescence-mGAM-p7,2810,2926
D4-e003Coalescence-Inoculumn-mBHI,2807,2901
A4-e003Coalescence-mBHI-p5,2661,2776
B3-e003Coalescence-mBHI-p7,2236,2305
D10-e003Coalescence-mGAM-p7,2666,2776
C11-e003Coalescence-mGAM-p3,2415,2510
A10-e003Coalescence-mBHI-p7,2493,2672
C11-e003Coalescence-mBHI-p5,1875,1938
A2-e003Coalescence-mGAM-p7,2756,2866
F5-e004Assembly-epsilon-p3,2756,2865
E3-e004Assembly-mGAM-p5,1505,1557
E2-e004Assembly-mGAM-p5,2152,2231
C3-e003GlycerolRevival-mBHI-p2,2680,2757
D10-e003Coalescence-mGAM-p3,2521,2603
C4-e004Assembly-mBHI-p3,1488,1546
A9-e003Coalescence-mBHI-p7,2550,2394
C2-e003Coalescence-Inoculumn-mGAM,2808,2901
B3-e003Coalescence-Inoculumn-mGAM,2675,2764
D11-e003Coalescence-mGAM-p7,2740,2799
D5-e003Coalescence-mGAM-p3,2817,2926
E4-e004Assembly-mGAM-p5,2795,2908
D2-e003Coalescence-Inoculumn-mBHI,2454,2676
B4-e003Coalescence-Inoculumn-mGAM,2681,2774
B2-e003Assembly-mBHI-p3,2745,2872
C4-e003Coalescence-Inoculumn-mGAM,949,964
D4-e003Coalescence-mGAM-p3,2807,2921
A2-e003Coalescence-mGAM-p5,2794,2905
D11-e003Assembly-mGAM-p5,1310,1306
C3-e003Coalescence-mGAM-p7,2815,2922
B11-e003GlycerolRevival-mGAM-p2,2625,2686
B3-e003Coalescence-mGAM-p5,2794,2889
D3-e004Assembly-mGAM-p5,2592,2702
D12-e003Coalescence-mBHI-p3,1222,1225
D4-e004Assembly-mGAM-p7,1402,1531
C11-e003Coalescence-mGAM-p7,2197,2236
C11-e003Assembly-mGAM-p3,2731,2814
D10-e003Coalescence-mBHI-p7,1809,1870
A2-e003Coalescence-mBHI-p3,2131,2266
B8-e003Coalescence-mGAM-p5,2663,2770
C3-e004Assembly-mBHI-p3,2693,2825
C11-e003Assembly-mGAM-p5,2802,2899
C2-e003Coalescence-mBHI-inoculumn-redo,2484,2731
A8-e003Coalescence-mGAM-p7,2793,2873
C11-e003GlycerolRevival-mGAM-p2,1152,1105
B2-e003Coalescence-Inoculumn-mBHI,2727,2844
A11-e003Coalescence-mBHI-p5,2275,2439
C10-e003Coalescence-mGAM-p5,811,817
A5-e003Coalescence-Inoculumn-mGAM,2816,2921
A3-e003Coalescence-mBHI-p3,2618,2782
AG-Fecal,2779,2876
D4-e003Coalescence-Inoculumn-mGAM,1684,1733
A2-e003Coalescence-mBHI-p5,2694,2859
B9-e003Coalescence-mBHI-p3,1576,1587
C3-e003Coalescence-mBHI-inoculumn-redo,2787,2873
e004-inoculumn-fecal-AR,2762,2881
B5-e003Coalescence-mGAM-p3,2744,2833
BK-Fecal,2695,2787
C3-e003Assembly-mBHI-p5,2420,2499
A4-e003Coalescence-mBHI-p3,2457,2583
F3-e004Assembly-epsilon-p5,930,1010
C9-e003Coalescence-mGAM-p5,2710,2837
A2-e003Coalescence-mBHI-inoculumn-redo,2796,2912
C2-e003Coalescence-mGAM-p5,2807,2922
B8-e003GlycerolRevival-mGAM-p2,2749,2867
C8-e003Coalescence-mBHI-p5,2805,2916
B8-e003Coalescence-mGAM-p7,2740,2822
B4-e003Coalescence-Inoculumn-mBHI,2793,2884
D2-e003Coalescence-Inoculumn-mGAM,2808,2923
B3-e004Assembly-mBHI-p3,2612,2731
D3-e003Coalescence-Inoculumn-mGAM,2800,2886
C5-e003Coalescence-Inoculumn-mGAM,2784,2864
G3-e004Assembly-epsilon-p5,2178,2316
BC-Fecal,2805,2901
e004-inoculumn-fecal-BE,2781,2888
BA-Fecal,2806,2911
e003-inoculumn-fecal-AF,2718,2810
A11-e003Coalescence-mBHI-p3,2818,2927
A4-e003Coalescence-Inoculumn-mGAM,2816,2924
B4-e003Coalescence-mBHI-p3,1455,1510
A5-e003Coalescence-Inoculumn-mBHI,1794,2040
A9-e003Coalescence-mGAM-p5,2679,2760
C10-e003Coalescence-mGAM-p7,2042,2010
A11-e003Coalescence-mGAM-p3,2816,2928
D2-e003Coalescence-mBHI-p3,2598,2697
C5-e003GlycerolRevival-mBHI-p2,2368,2483
H5-e003Coalescence-mBHI-p5_S40,2736,2823
E2-e003Coalescence-mGAM-p7_S145,2650,2823
G5-e003Coalescence-mBHI-p7_S124,1464,1588
H111-e003Coalescence-mGAM-p7_S188,2794,2879
H4-e003Coalescence-mGAM-p7_S183,2768,2871
F5-e003Coalescence-mGAM-p5_S64,2691,2781
F5-e003Coalescence-mGAM-p7_S160,2777,2873
H3-e003Coalescence-mBHI-p3_S46,874,871
H2-e003Coalescence-mBHI-p7_S133,2638,2712
E5-e003Coalescence-mBHI-p3_S12,2287,2441
E3-e003Coalescence-mGAM-p3_S58,2742,2893
G4-e003Coalescence-mBHI-p5_S27,1804,1836
E8-e003Coalescence-mBHI-p5_S5,2661,2710
G2-e003Coalescence-mBHI-p3_S33,2742,2886
H111-e003Coalescence-mBHI-p3_S144,2803,2889
G111-e003Coalescence-mGAM-p5_S80,2194,2192
F111-e003Coalescence-mGAM-p5_S68,1584,1689
G111-e003Coalescence-mBHI-p5_S32,2697,2774
H2-e003Coalescence-mGAM-p7_S181,2806,2927
E3-e003Coalescence-mBHI-p3_S10,2645,2807
H2-e003Coalescence-mGAM-p5_S85,679,908
G8-e003Coalescence-mGAM-p3_S177,2744,2815
F2-e003Coalescence-mGAM-p7_S157,2740,2901
H3-e003Coalescence-mGAM-p3_S94,2670,2760
H4-e003Coalescence-mGAM-p3_S95,2567,2677
E5-e003Coalescence-mBHI-p7_S100,2684,2811
F3-e003Coalescence-mGAM-p3_S70,2609,2716
E100-e003Coalescence-mBHI-p7_S103,2738,2904
F9-e003Coalescence-mGAM-p5_S66,2528,2681
E100-e003Coalescence-mGAM-p3_S155,2801,2915
E3-e003Coalescence-mGAM-p5_S50,2806,2927
F5-e003Coalescence-mGAM-p3_S72,2794,2873
E5-e003Coalescence-mBHI-p5_S4,2468,2599
F111-e003Coalescence-mGAM-p7_S164,1477,1520
E111-e003Coalescence-mBHI-p5_S8,2380,2203
F2-e003Coalescence-mGAM-p5_S61,2800,2925
F8-e003Coalescence-mGAM-p5_S65,1108,1119
H8-e003Coalescence-mBHI-p7_S137,2784,2892
G9-e003Coalescence-mGAM-p5_S78,2156,2291
E2-e003Coalescence-mBHI-p5_S1,2625,2788
E2-e003Coalescence-mBHI-p3_S9,2136,2365
G8-e003Coalescence-mGAM-p5_S77,2612,2650
G3-e003Coalescence-mBHI-p3_S34,2588,2660
E111-e003Coalescence-mBHI-p3_S108,2587,2552
G3-e003Coalescence-mBHI-p5_S26,1282,1355
H111-e003Coalescence-mGAM-p5_S92,2790,2868
H9-e003Coalescence-mGAM-p5_S90,2401,2500
H2-e003Coalescence-mBHI-p3_S45,2715,2820
E8-e003Coalescence-mBHI-p7_S101,2812,2907
E4-e003Coalescence-mBHI-p5_S3,2622,2805
H2-e003Coalescence-mGAM-p3_S93,2811,2924
E4-e003Coalescence-mGAM-p5_S51,2593,2778
G9-e003Coalescence-mGAM-p7_S174,2769,2877
F2-e003Coalescence-mBHI-p3_S21,2459,2727
G5-e003Coalescence-mGAM-p3_S84,2762,2878
H8-e003Coalescence-mBHI-p5_S41,2788,2899
E100-e003Coalescence-mBHI-p5_S7,2692,2843
G100-e003Coalescence-mGAM-p7_S175,1193,1219
F9-e003Coalescence-mGAM-p7_S162,1406,1428
F8-e003Coalescence-mGAM-p7_S161,1114,1177
F3-e003Coalescence-mBHI-p3_S22,2701,2765
G5-e003Coalescence-mGAM-p5_S76,2748,2846
G5-e003Coalescence-mGAM-p7_S172,2780,2864
G4-e003Coalescence-mGAM-p5_S75,2070,2179
G8-e003Coalescence-mBHI-p3_S129,2780,2920
E5-e003Coalescence-mGAM-p3_S60,2809,2920
G2-e003Coalescence-mGAM-p5_S73,2773,2918
E5-e003Coalescence-mGAM-p7_S148,2763,2888
H9-e003Coalescence-mGAM-p7_S186,2637,2670
E100-e003Coalescence-mGAM-p5_S55,2739,2880
E8-e003Coalescence-mGAM-p5_S53,2799,2862
H5-e003Coalescence-mGAM-p3_S96,2759,2820
G4-e003Coalescence-mGAM-p3_S83,1610,1645
H3-e003Coalescence-mGAM-p7_S182,2779,2883
H5-e003Coalescence-mGAM-p5_S88,2247,2270
F4-e003Coalescence-mGAM-p5_S63,2235,2271
G4-e003Coalescence-mGAM-p7_S171,2365,2441
H8-e003Coalescence-mGAM-p5_S89,2797,2871
F3-e003Coalescence-mBHI-p5_S14,2001,2051
E3-e003Coalescence-mGAM-p7_S146,2805,2922
F100-e003Coalescence-mGAM-p3_S167,2632,2715
G100-e003Coalescence-mBHI-p3_S131,2797,2858
E9-e003Coalescence-mGAM-p3_S154,2670,2650
F3-e003Coalescence-mGAM-p5_S62,2747,2811
E3-e003Coalescence-mBHI-p5_S2,2591,2797
G111-e003Coalescence-mBHI-p7_S128,1509,1666
G3-e003Coalescence-mGAM-p3_S82,2216,2313
F111-e003Coalescence-mGAM-p3_S168,1778,1804
F3-e003Coalescence-mGAM-p7_S158,2707,2781
G8-e003Coalescence-mBHI-p7_S125,2720,2866
H111-e003Coalescence-mBHI-p5_S44,2793,2876
E111-e003Coalescence-mBHI-p7_S104,2797,2908
E2-e003Coalescence-mGAM-p3_S57,2613,2805
F2-e003Coalescence-mBHI-p5_S13,2795,2908
F4-e003Coalescence-mBHI-p3_S23,1099,1126
F2-e003Coalescence-mGAM-p3_S69,2788,2923
E9-e003Coalescence-mGAM-p5_S54,1095,1158
G3-e003Coalescence-mGAM-p5_S74,2775,2892
E111-e003Coalescence-mGAM-p5_S56,2792,2880
G100-e003Coalescence-mGAM-p5_S79,1322,1427
E4-e003Coalescence-mGAM-p7_S147,2791,2923
E4-e003Coalescence-mGAM-p3_S59,1615,1772
F4-e003Coalescence-mGAM-p3_S71,2812,2916
H100-e003Coalescence-mBHI-p7_S139,1056,1045
G8-e003Coalescence-mBHI-p5_S29,2712,2867
G2-e003Coalescence-mBHI-p5_S25,2623,2800
G8-e003Coalescence-mGAM-p7_S173,2796,2884
E4-e003Coalescence-mBHI-p3_S11,2708,2869
E2-e003Coalescence-mGAM-p5_S49,2671,2823
H9-e003Coalescence-mBHI-p5_S42,1758,1820
H111-e003Coalescence-mGAM-p3_S192,2801,2889
E8-e003Coalescence-mBHI-p3_S105,2751,2830
E8-e003Coalescence-mGAM-p7_S149,2815,2913
F4-e003Coalescence-mGAM-p7_S159,2776,2881
H3-e003Coalescence-mGAM-p5_S86,2768,2838
E4-e003Coalescence-mBHI-p7_S99,2670,2830
H4-e003Coalescence-mGAM-p5_S87,2738,2859
E100-e003Coalescence-mGAM-p7_S151,2540,2559
G9-e003Coalescence-mGAM-p3_S178,2798,2911
H8-e003Coalescence-mGAM-p7_S185,2812,2920
G2-e003Coalescence-mGAM-p3_S81,2680,2838
E5-e003Coalescence-mGAM-p5_S52,2776,2891
