,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.02110042583392477,0.025060792349726777
D11-e003Coalescence-mBHI-p5,0.022356281050390347,0.03385758196721312
C9-e003Coalescence-mGAM-p7,0.021493257629524486,0.0235655737704918
C8-e003Coalescence-mGAM-p7,0.5586543647977289,0.4068722677595628
F3-e004Assembly-epsilon-p3,0.3009098651525905,0.23172814207650272
B2-e003Coalescence-mBHI-p3,0.826595812633073,0.009093579234972676
A8-e003Coalescence-mBHI-p3,0.32777856635911995,0.6455577185792349
e004-inoculumn-fecal-BD,0.4045890702625976,0.30998736338797817
A4-e003Coalescence-mBHI-p7,0.9435770049680624,0.0
B9-e003Coalescence-mGAM-p5,0.02134386089425124,0.02607957650273224
A4-e003Coalescence-mBHI-inoculumn-redo,0.8700177430801987,0.0029897540983606554
B3-e003Coalescence-mBHI-p3,0.33375727466288146,0.37887534153005464
C2-e003Coalescence-mBHI-p5,0.7492512420156139,0.00017076502732240437
B3-e004Assembly-mBHI-p7,0.3846139105748758,0.29754064207650277
B5-e004Assembly-mBHI-p7,0.007452093683463449,0.01092896174863388
C4-e003GlycerolRevival-mBHI-p2,0.0099361249112846,0.020833333333333332
G5-e004Assembly-epsilon-p3,0.020252306600425832,0.03483606557377049
B2-e003Assembly-mBHI-p5,0.8922775017743081,0.020464480874316942
C3-e004Assembly-mBHI-p5,0.3753349893541519,0.28765368852459017
B2-e003Coalescence-mBHI-p5,0.3032665010645848,0.01303039617486339
B8-e003Assembly-mGAM-p5,0.1111735273243435,0.7832219945355192
C4-e003Coalescence-mGAM-p7,0.014549325762952448,0.02151639344262295
e004-inoculumn-fecal-AK,0.027405606813342795,0.03144262295081967
D3-e004Assembly-mGAM-p7,0.28840880056777857,0.22532137978142075
C8-e003Assembly-mGAM-p3,0.01361320085166785,0.9796854508196721
C3-e003Coalescence-mGAM-p3,0.021726046841731725,0.026896857923497264
D4-e004Assembly-mGAM-p5,0.739500354861604,0.12895935792349728
D3-e003Coalescence-Inoculumn-mBHI,0.2357107877927608,0.2714702868852459
C8-e003Assembly-mGAM-p5,0.01724343506032647,0.6874743852459017
C3-e003Coalescence-mBHI-p7,0.021439318665720367,0.02573668032786885
D11-e003Coalescence-mGAM-p5,0.02233108587650816,0.03481454918032787
A11-e003Coalescence-mGAM-p7,0.005374024130589071,0.9740819672131148
C2-e003Coalescence-mGAM-p7,0.9987299503193754,0.0001834016393442623
B11-e003Coalescence-mGAM-p3,0.021624911284599004,0.026667008196721312
B5-e003Assembly-mBHI-p5,0.07288360539389638,0.08714685792349727
D2-e003Coalescence-mBHI-p5,0.3468598296664301,0.3249573087431694
D8-e003Assembly-mGAM-p5,0.2416447835344216,0.7044579918032787
D5-e003Coalescence-mGAM-p5,0.231819730305181,0.23745389344262294
A5-e003Coalescence-mGAM-p3,0.7311770759403834,0.16019159836065575
A2-e003Coalescence-Inoculumn-mGAM,0.017818665720369057,0.9803773907103825
D8-e003Coalescence-mGAM-p5,0.49100780695528745,0.4749713114754098
A12-e003Coalescence-mGAM-p3,0.23394677075940384,0.7017411202185792
C2-e003Coalescence-mBHI-p3,0.9854943222143364,0.000298155737704918
