,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.0026830005199420066,0.023129866343937662
D11-e003Coalescence-mBHI-p5,0.0004411847429262529,0.9997261171286583
C9-e003Coalescence-mGAM-p7,0.0022506593842722897,0.022783904319505766
C8-e003Coalescence-mGAM-p7,0.9985095535080458,0.0022388050610753
F3-e004Assembly-epsilon-p3,0.9626883764305004,0.04043048091227269
B2-e003Coalescence-mBHI-p3,0.9627670266514805,0.011517661594965822
A8-e003Coalescence-mBHI-p3,0.9984827511070636,0.0020278893515389123
e004-inoculumn-fecal-BD,0.9938428686404972,0.008154550784945543
A4-e003Coalescence-mBHI-p7,0.9932108395879863,0.006600355897667231
B9-e003Coalescence-mGAM-p5,0.003092911011907974,0.022132146711535877
A4-e003Coalescence-mBHI-inoculumn-redo,0.9762632994136444,0.011148044342612736
B3-e003Coalescence-mBHI-p3,0.955,0.00290591007846682
C2-e003Coalescence-mBHI-p5,0.9631057390886898,0.04078677569031726
B3-e004Assembly-mBHI-p7,0.9955531829070258,0.005068520317578601
B5-e004Assembly-mBHI-p7,0.17741043813599855,0.24198484985266208
C4-e003GlycerolRevival-mBHI-p2,0.06260784727587933,0.1208628466661554
G5-e004Assembly-epsilon-p3,0.0006104230445607879,0.012608329745443998
B2-e003Assembly-mBHI-p5,0.9929674416088302,0.009014765789288604
C3-e004Assembly-mBHI-p5,0.9923362607056492,0.008119430924990087
B2-e003Coalescence-mBHI-p5,0.33299999999999996,0.05485492676506497
B8-e003Assembly-mGAM-p5,0.9946631361394087,0.00810573686292878
C4-e003Coalescence-mGAM-p7,0.03731162356949957,0.09567275295570417
e004-inoculumn-fecal-AK,0.00048434545655118744,0.006211745813505987
D3-e004Assembly-mGAM-p7,0.9549272634233829,0.04539000901885074
C8-e003Assembly-mGAM-p3,0.9995247851764784,0.0006096694349892441
C3-e003Coalescence-mGAM-p3,0.0003064262204563629,0.0048011125933667435
D4-e004Assembly-mGAM-p5,0.9992839001055157,0.0013620181716054952
D3-e003Coalescence-Inoculumn-mBHI,0.652,0.264
C8-e003Assembly-mGAM-p5,0.9584362657707186,0.03726871984503512
C3-e003Coalescence-mBHI-p7,0.0033021874599989394,0.02391150028835652
D11-e003Coalescence-mGAM-p5,0.00035625518060069676,0.9992065920549454
A11-e003Coalescence-mGAM-p7,0.9971441732713189,0.0035534723691375177
C2-e003Coalescence-mGAM-p7,0.999824249988597,0.00014550799479794588
B11-e003Coalescence-mGAM-p3,0.0008636857703233473,0.011321114420996335
B5-e003Assembly-mBHI-p5,0.5,0.533
D2-e003Coalescence-mBHI-p5,0.9789388857161225,0.022377340808505577
D8-e003Assembly-mGAM-p5,0.9973209698544191,0.0029732764114119604
D5-e003Coalescence-mGAM-p5,0.6839999999999999,0.333
A5-e003Coalescence-mGAM-p3,0.9971781907274575,0.003025047203689281
A2-e003Coalescence-Inoculumn-mGAM,0.9993452366976252,0.0007260552166541862
D8-e003Coalescence-mGAM-p5,0.9983835433736601,0.001871753631855561
A12-e003Coalescence-mGAM-p3,0.9955712203180481,0.004865439471786974
C2-e003Coalescence-mBHI-p3,0.9981585514128681,0.0019447056101414744
D9-e003Coalescence-mGAM-p7,0.0025255155948740488,0.029961846810334872
D8-e003Assembly-mGAM-p3,0.9994535029529501,0.0007549122584187393
E4-e004Assembly-mGAM-p7,0.9719185142881633,0.023674163237690296
B10-e003Coalescence-mGAM-p3,0.0025255155948740488,0.02925664863901393
A9-e003Coalescence-mGAM-p7,0.1726819886144626,0.23110628479379144
B5-e003Coalescence-Inoculumn-mGAM,0.002076964893586306,0.85
D5-e003Coalescence-mBHI-p3,0.9718837201842836,0.03057531222018689
D9-e003Coalescence-mGAM-p5,0.0033899968425444545,0.01533820325153725
D10-e003Coalescence-mGAM-p5,0.7980925301392272,0.18868721295852864
C8-e003Coalescence-mBHI-p7,0.9827342061205196,0.018870607425939382
B11-e003Assembly-mGAM-p5,0.002893704922635801,0.9971739956574186
G3-e004Assembly-epsilon-p7,0.9584362657707186,0.04663009855469423
B4-e003Coalescence-mGAM-p5,0.010276045696018277,0.03215865682905206
D4-e003Coalescence-mGAM-p5,0.9934393937810126,0.009984610881487574
C3-e004Assembly-mBHI-p7,0.9984490378023565,0.001973496179332919
B5-e003Coalescence-mGAM-p5,0.706,0.019506761089842693
BB-Fecal,0.9469471506572849,0.0363077840127149
B5-e003Coalescence-Inoculumn-mBHI,0.667,0.263
G3-e004Assembly-epsilon-p3,0.9588680451292296,0.03761610311631834
C2-e003Coalescence-mGAM-p3,0.9317891937022234,0.07060813268639761
B5-e003Coalescence-mGAM-p7,0.7735000000000001,0.01847786656598216
D8-e003Coalescence-mBHI-p5,0.44399999999999995,0.538
F5-e004Assembly-epsilon-p5,0.11760528953703175,0.19874694905363186
D5-e003Coalescence-Inoculumn-mGAM,5.070353729922337e-05,0.9998875967512227
B3-e004Assembly-mBHI-p5,0.9566940772902459,0.03634705668331611
B5-e003Coalescence-mBHI-p3,0.5225,0.25050801010119333
C5-e003Coalescence-mGAM-p7,0.9987340040963468,0.0023266037436431197
C5-e003Coalescence-mBHI-inoculumn-redo,0.39,0.545
A2-e003Coalescence-mBHI-p7,0.9312166192168606,0.0668004987061204
A10-e003Coalescence-mBHI-p5,0.9456979806720013,0.04794557047976797
BF-Fecal,0.395,0.009580482684689386
AM-Fecal,0.003070017843212832,0.02120883363726436
B8-e003Assembly-mGAM-p3,0.9992713372706002,0.0010145332318565298
A4-e003Coalescence-mGAM-p5,0.9984385798655718,0.0024485608177385117
D5-e003Coalescence-mBHI-p5,0.9992717178379942,0.0007142510736205841
D3-e003Assembly-mBHI-p3,0.9373921527241207,0.06924795919152758
e003-inoculumn-fecal-inoculumn,0.9055145025363764,0.0946265606621935
D4-e003Coalescence-mGAM-p7,0.9951847290007697,0.005902714082200327
A8-e003Coalescence-mBHI-p7,0.9981390937721981,0.002954161982675495
e003-inoculumn-fecal-AC,0.09799999999999998,0.011168083474191032
C4-e003Coalescence-mGAM-p3,0.026670532007711377,0.08786605027078992
B2-e003Coalescence-Inoculumn-mGAM,0.868,0.00936934636392838
C5-e003Coalescence-mGAM-p3,0.965,0.039
A3-e003Coalescence-mBHI-inoculumn-redo,0.917924711252266,0.057767374558845494
D9-e003Assembly-mGAM-p5,0.19644249939027433,0.24644276791383346
B12-e003Coalescence-mGAM-p3,0.09042293527497591,0.13566060613137976
A11-e003Coalescence-mBHI-p7,0.9122832878771931,0.09643073569691801
A3-e003Coalescence-Inoculumn-mGAM,0.963522093889896,0.010785083006652221
C3-e003Coalescence-mGAM-p5,0.015649630747498543,0.037070884451475994
D3-e003Assembly-mBHI-p5,0.9971470862296811,0.002733469180432026
A10-e003Coalescence-mGAM-p3,0.9996231054847932,0.0004753031191981042
A9-e003Coalescence-mBHI-p3,0.5,0.10538911188280412
A2-e003Coalescence-Inoculumn-mBHI,0.9985095535080458,0.0015555098357110822
D11-e003Assembly-mGAM-p3,0.9595392268025074,0.045223455746309205
D2-e003Assembly-mBHI-p3,0.9984089998967728,0.0023650318209500116
B3-e003Assembly-mBHI-p5,0.9580029897736578,0.03983890384976036
D5-e003Coalescence-Inoculumn-mBHI,0.833,0.5
B2-e003Coalescence-mGAM-p3,0.9753407802376199,0.010230124313365757
C11-e003Coalescence-mGAM-p5,0.8559280035474361,0.11603119688393958
B3-e003Coalescence-Inoculumn-mBHI,0.8280000000000001,0.013734736729987092
A8-e003Coalescence-mBHI-p5,0.9952768956258264,0.005414732660876833
D5-e004Assembly-mGAM-p7,0.0003370992932649127,0.006970980534395834
D5-e003Assembly-mBHI-p5,0.375,0.636
A5-e003Coalescence-mBHI-p7,0.9832309402532623,0.022841415251717782
BG-Fecal,0.0047268681226876694,0.01626968953986946
D2-e003Coalescence-mGAM-p5,0.9989576206220235,0.0019104525802029438
B9-e003Assembly-mGAM-p5,0.15605692148661937,0.2243758952195105
D3-e003Coalescence-mGAM-p3,0.9894003293352089,0.008095474575285672
D9-e003Coalescence-mGAM-p3,0.0023707013952130973,0.02615137586961188
D3-e003Coalescence-mGAM-p5,0.605,0.011766014762214274
A5-e003Coalescence-mBHI-inoculumn-redo,0.796,0.214
B11-e003Assembly-mGAM-p3,0.032795533058436376,0.9649092352983716
B9-e003Coalescence-mGAM-p7,0.0884341726294605,0.13783192323615068
B11-e003Coalescence-mGAM-p7,0.021533510336688273,0.057191535243471724
C3-e003Coalescence-Inoculumn-mGAM,0.07208219027161658,0.05147238171912455
A3-e003Coalescence-mGAM-p7,0.9988304752745837,0.0008093756263017141
D4-e003Coalescence-Inoculumn-mBHI,0.34199999999999997,0.594
A4-e003Coalescence-mBHI-p5,0.9958024779124106,0.005159631648977718
B3-e003Coalescence-mBHI-p7,0.09732259210854477,0.07568118271814468
D10-e003Coalescence-mGAM-p7,0.9737995790024712,0.0112536508859945
C11-e003Coalescence-mGAM-p3,0.9573217470231081,0.02676304235735657
A10-e003Coalescence-mBHI-p7,0.9827342061205196,0.014483197963138664
C11-e003Coalescence-mBHI-p5,0.07285451996778285,0.9338515653860591
A2-e003Coalescence-mGAM-p7,0.9986162638921889,0.0022647367752562176
F5-e004Assembly-epsilon-p3,0.001821656823499491,0.02649790088929515
E3-e004Assembly-mGAM-p5,0.9068815669672551,0.09663799181309084
E2-e004Assembly-mGAM-p5,0.050064325368538526,0.08557519759819467
C3-e003GlycerolRevival-mBHI-p2,0.9925333051655834,0.0078726051301933
D10-e003Coalescence-mGAM-p3,0.9831994518071258,0.013030775754393707
C4-e004Assembly-mBHI-p3,0.8864385893043017,0.09348976042314863
A9-e003Coalescence-mBHI-p7,0.5,0.04869678581246339
C2-e003Coalescence-Inoculumn-mGAM,0.9981393831253256,0.002345887422037482
B3-e003Coalescence-Inoculumn-mGAM,0.007663739294350849,0.03135543551365903
D11-e003Coalescence-mGAM-p7,0.001179458649738887,0.9984241841583873
D5-e003Coalescence-mGAM-p3,0.759,0.242
E4-e004Assembly-mGAM-p5,0.9989285691415686,0.0012097353770903355
D2-e003Coalescence-Inoculumn-mBHI,0.930682309171206,0.158
B4-e003Coalescence-Inoculumn-mGAM,0.14300000000000002,0.03406872971480805
B2-e003Assembly-mBHI-p3,0.998013337927874,0.0022828074813858274
C4-e003Coalescence-Inoculumn-mGAM,0.771006041889598,0.17853091344132843
D4-e003Coalescence-mGAM-p3,0.867,0.128
A2-e003Coalescence-mGAM-p5,0.9989203927870958,0.001133486590952687
D11-e003Assembly-mGAM-p5,0.8372679774878555,0.1849757370728037
C3-e003Coalescence-mGAM-p7,0.00015905389189259966,0.0027760582256691787
B11-e003GlycerolRevival-mGAM-p2,0.006789160412013732,0.9923193896873562
B3-e003Coalescence-mGAM-p5,0.766,0.005237020422530973
D3-e004Assembly-mGAM-p5,0.9882145773806447,0.012348999230664999
D12-e003Coalescence-mBHI-p3,0.12270772884029957,0.8524672263559531
D4-e004Assembly-mGAM-p7,0.8800169624668351,0.0963489047474441
C11-e003Coalescence-mGAM-p7,0.9110622743687936,0.04759808642106238
C11-e003Assembly-mGAM-p3,0.9927741141588498,0.009756117315755678
D10-e003Coalescence-mBHI-p7,0.07827115834014034,0.9317044252882137
A2-e003Coalescence-mBHI-p3,0.965171901832591,0.03761610311631834
B8-e003Coalescence-mGAM-p5,0.008466046431830927,0.03409577285467709
C3-e004Assembly-mBHI-p3,0.9976280605064038,0.003379013545052401
C11-e003Assembly-mGAM-p5,0.9986947328453633,0.002252737716173419
C2-e003Coalescence-mBHI-inoculumn-redo,0.9761487032302281,0.015181060952967644
A8-e003Coalescence-mGAM-p7,0.9986162638921889,0.0023906134826317546
C11-e003GlycerolRevival-mGAM-p2,0.8590591720918493,0.163376211463816
B2-e003Coalescence-Inoculumn-mBHI,0.967770699507001,0.01178845463377613
A11-e003Coalescence-mBHI-p5,0.655,0.333
C10-e003Coalescence-mGAM-p5,0.8022079655709557,0.21875495610150444
A5-e003Coalescence-Inoculumn-mGAM,0.594,0.391
A3-e003Coalescence-mBHI-p3,0.9449436282147158,0.019354516849407706
AG-Fecal,0.00014787452316795705,0.0014920701350948512
D4-e003Coalescence-Inoculumn-mGAM,0.09243977549580237,0.8986552386955339
A2-e003Coalescence-mBHI-p5,0.9967803993760695,0.003766150121121817
B9-e003Coalescence-mBHI-p3,0.08137013328460603,0.1368060147491986
C3-e003Coalescence-mBHI-inoculumn-redo,0.778,0.016009543959705042
e004-inoculumn-fecal-AR,0.72,0.006192288188123981
B5-e003Coalescence-mGAM-p3,0.9869754682089924,0.006874868508037812
BK-Fecal,0.9991723195883626,0.0014126802251263643
C3-e003Assembly-mBHI-p5,0.9788006586704179,0.025242816742777507
A4-e003Coalescence-mBHI-p3,0.9824109333536336,0.014730836780924184
F3-e004Assembly-epsilon-p5,0.8407480924954273,0.18275911246223828
C9-e003Coalescence-mGAM-p5,0.002893704922635801,0.03082492909625793
A2-e003Coalescence-mBHI-inoculumn-redo,0.99909657389405,0.0011986959706337724
C2-e003Coalescence-mGAM-p5,0.9990891715882503,0.0007637315752446915
B8-e003GlycerolRevival-mGAM-p2,0.9977687516280347,0.0030672260589999696
C8-e003Coalescence-mBHI-p5,0.9992312577178828,0.0008717591307207006
B8-e003Coalescence-mGAM-p7,0.0036358266261455013,0.029887286708127864
B4-e003Coalescence-Inoculumn-mBHI,0.77,0.01412966699493935
D2-e003Coalescence-Inoculumn-mGAM,0.608,0.396
B3-e004Assembly-mBHI-p3,0.9917467326363174,0.010829814568387218
D3-e003Coalescence-Inoculumn-mGAM,0.000628173751935544,0.837
C5-e003Coalescence-Inoculumn-mGAM,0.06899999999999995,0.903
G3-e004Assembly-epsilon-p5,0.9690416905178587,0.029140142573167518
BC-Fecal,0.9989748318290971,0.0011176046316279747
e004-inoculumn-fecal-BE,0.00025624742737241185,0.004319520375753962
BA-Fecal,0.9973724051486726,0.002056397408676033
e003-inoculumn-fecal-AF,0.5,0.474
A11-e003Coalescence-mBHI-p3,0.806,0.193
A4-e003Coalescence-Inoculumn-mGAM,0.9975092410687195,0.001306559450719669
B4-e003Coalescence-mBHI-p3,0.1383569486506068,0.14280820218981247
A5-e003Coalescence-Inoculumn-mBHI,0.8660396404013152,0.11737909918903155
A9-e003Coalescence-mGAM-p5,0.007407940657332055,0.035089410915125935
C10-e003Coalescence-mGAM-p7,0.9566940772902459,0.04210194803300887
