,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.0025825677701522636,0.0031219199079801077
D11-e003Coalescence-mBHI-p5,0.0009008090156046327,0.001599700866630123
C9-e003Coalescence-mGAM-p7,0.002294180849765046,0.002761817818969511
C8-e003Coalescence-mGAM-p7,0.571,0.417
F3-e004Assembly-epsilon-p3,0.09641976441672255,0.07918591801920119
B2-e003Coalescence-mBHI-p3,0.857,0.003903627982299193
A8-e003Coalescence-mBHI-p3,0.333,0.655
e004-inoculumn-fecal-BD,0.231,0.042321766021030924
A4-e003Coalescence-mBHI-p7,0.9947202453440358,0.00504293417271073
B9-e003Coalescence-mGAM-p5,0.002251349498221318,0.00276780798773227
A4-e003Coalescence-mBHI-inoculumn-redo,0.9688649510281053,0.002266135648477111
B3-e003Coalescence-mBHI-p3,0.003855096186323933,0.004100104605294944
C2-e003Coalescence-mBHI-p5,0.9637733110025186,0.033703880100776545
B3-e004Assembly-mBHI-p7,0.030379671657645088,0.022668326094944586
B5-e004Assembly-mBHI-p7,0.172837985635012,0.17526335152159597
C4-e003GlycerolRevival-mBHI-p2,0.06675861589924573,0.06520498571995238
G5-e004Assembly-epsilon-p3,0.0009566360315833109,0.001382418989130106
B2-e003Assembly-mBHI-p5,0.9836830285447175,0.01367796352078109
C3-e004Assembly-mBHI-p5,0.04096800361796745,0.030515453860037612
B2-e003Coalescence-mBHI-p5,0.4,0.020030497019136635
B8-e003Assembly-mGAM-p5,0.04541636808655645,0.9490129805604899
C4-e003Coalescence-mGAM-p7,0.04161623775792188,0.0440123960066766
e004-inoculumn-fecal-AK,0.0005707554271531226,0.0006417169214286997
D3-e004Assembly-mGAM-p7,0.10151052274896429,0.0829419158141626
C8-e003Assembly-mGAM-p3,0.003975180310883066,0.9955036510550374
C3-e003Coalescence-mGAM-p3,0.00033341258946787555,0.0003979323759826395
D4-e004Assembly-mGAM-p5,0.9892064910286552,0.005260241703321713
D3-e003Coalescence-Inoculumn-mBHI,0.109,0.159
C8-e003Assembly-mGAM-p5,0.04960107186776236,0.9479648009184141
C3-e003Coalescence-mBHI-p7,0.0019524753060086825,0.002377860126508626
D11-e003Coalescence-mGAM-p5,0.0012772588509341004,0.002045677183027395
A11-e003Coalescence-mGAM-p7,0.002696629965038803,0.995875201326349
C2-e003Coalescence-mGAM-p7,0.999958589899807,7.947989601936053e-06
B11-e003Coalescence-mGAM-p3,0.0007811380667533084,0.0009423821500195884
B5-e003Assembly-mBHI-p5,0.11419650173392663,0.11776277011875654
D2-e003Coalescence-mBHI-p5,0.04842811850340009,0.04674144554048404
D8-e003Assembly-mGAM-p5,0.259,0.714
D5-e003Coalescence-mGAM-p5,0.04529082856564378,0.04591107323189451
A5-e003Coalescence-mGAM-p3,0.698,0.094
A2-e003Coalescence-Inoculumn-mGAM,0.005010362432165132,0.9943578806561779
D8-e003Coalescence-mGAM-p5,0.494,0.476
A12-e003Coalescence-mGAM-p3,0.233,0.71
C2-e003Coalescence-mBHI-p3,0.9990711599759786,0.0005780515029480066
D9-e003Coalescence-mGAM-p7,0.0043097384514918504,0.00450588477971118
D8-e003Assembly-mGAM-p3,0.054,0.94
E4-e004Assembly-mGAM-p7,0.9437137416014074,0.034368553159854626
B10-e003Coalescence-mGAM-p3,0.003506560145214385,0.003422831538920001
A9-e003Coalescence-mGAM-p7,0.16693766445985933,0.16347154216862103
