,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.9774866611720817,0.0
D11-e003Coalescence-mBHI-p5,0.9689845139461242,0.659070598748883
C9-e003Coalescence-mGAM-p7,0.9796121979785711,0.0
C8-e003Coalescence-mGAM-p7,0.0730924391619312,0.9428060768543343
F3-e004Assembly-epsilon-p3,0.07868824014228083,0.7354781054512958
B2-e003Coalescence-mBHI-p3,0.08601917320956058,0.5151921358355674
A8-e003Coalescence-mBHI-p3,0.07226825142063939,0.9378909740840036
e004-inoculumn-fecal-BD,0.08181147789875504,0.9164432529043789
A4-e003Coalescence-mBHI-p7,0.09048713833340563,0.9168900804289544
B9-e003Coalescence-mGAM-p5,0.9847742159371882,0.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.09265605344206827,0.854781054512958
B3-e003Coalescence-mBHI-p3,0.0,0.11706881143878463
C2-e003Coalescence-mBHI-p5,0.07101028065761505,0.7341376228775692
B3-e004Assembly-mBHI-p7,0.09846874593328417,0.9276139410187667
B5-e004Assembly-mBHI-p7,0.34646249945777124,0.23279714030384271
C4-e003GlycerolRevival-mBHI-p2,0.6415217108402377,0.43476318141197495
G5-e004Assembly-epsilon-p3,0.9630416865483885,0.6474530831099196
B2-e003Assembly-mBHI-p5,0.08736390057693141,0.9066130473637176
C3-e004Assembly-mBHI-p5,0.0966034789398343,0.9066130473637176
B2-e003Coalescence-mBHI-p5,0.2876849000130135,0.06613047363717604
B8-e003Assembly-mGAM-p5,0.07925215807053312,0.9052725647899911
C4-e003Coalescence-mGAM-p7,0.7256756170563484,0.48838248436103665
e004-inoculumn-fecal-AK,0.9650370884483581,0.644325290437891
D3-e004Assembly-mGAM-p7,0.07682297314883095,0.7144772117962467
C8-e003Assembly-mGAM-p3,0.08580228169869432,0.9486148346738159
C3-e003Coalescence-mGAM-p3,0.9950548735522492,0.0
D4-e004Assembly-mGAM-p5,0.09634320912679478,0.949508489722967
D3-e003Coalescence-Inoculumn-mBHI,0.0,0.06613047363717604
C8-e003Assembly-mGAM-p5,0.06897150045547218,0.7408400357462019
C3-e003Coalescence-mBHI-p7,0.9888951546436473,0.0
D11-e003Coalescence-mGAM-p5,0.9626079035266559,0.6595174262734584
A11-e003Coalescence-mGAM-p7,0.08870862794430226,0.9432529043789097
C2-e003Coalescence-mGAM-p7,0.09456469873769141,0.9655942806076855
B11-e003Coalescence-mGAM-p3,0.9984817594239361,0.0
B5-e003Assembly-mBHI-p5,0.1900403418210211,0.4597855227882037
D2-e003Coalescence-mBHI-p5,0.08970632889428708,0.8588025022341377
D8-e003Assembly-mGAM-p5,0.0744805448314753,0.9414655942806077
D5-e003Coalescence-mGAM-p5,0.10853251203747885,0.6845397676496873
A5-e003Coalescence-mGAM-p3,0.05999219190560882,0.9070598748882931
A2-e003Coalescence-Inoculumn-mGAM,0.08580228169869432,0.951295799821269
D8-e003Coalescence-mGAM-p5,0.07222487311846615,0.9146559428060769
A12-e003Coalescence-mGAM-p3,0.07291892595323819,0.9195710455764075
C2-e003Coalescence-mBHI-p3,0.0937405109963996,0.9539767649687221
D9-e003Coalescence-mGAM-p7,0.9721945083069449,0.0
D8-e003Assembly-mGAM-p3,0.0781677005162018,0.9499553172475425
E4-e004Assembly-mGAM-p7,0.08350323168351191,0.805183199285076
B10-e003Coalescence-mGAM-p3,0.9801327376046501,0.0
A9-e003Coalescence-mGAM-p7,0.3715351581139114,0.0
B5-e003Coalescence-Inoculumn-mGAM,0.9599618270940875,0.11974977658623771
D5-e003Coalescence-mBHI-p3,0.07001257970763024,0.8176943699731903
D9-e003Coalescence-mGAM-p5,0.9312453910553941,0.0
D10-e003Coalescence-mGAM-p5,0.03496291155164187,0.33735478105451294
C8-e003Coalescence-mBHI-p7,0.08424066282045721,0.8346738159070599
B11-e003Assembly-mGAM-p5,0.9433045590595585,0.644325290437891
G3-e004Assembly-epsilon-p7,0.0759554071053659,0.7216264521894549
B4-e003Coalescence-mGAM-p5,0.9190560881447101,0.0
D4-e003Coalescence-mGAM-p5,0.06719299006636881,0.840929401251117
C3-e004Assembly-mBHI-p7,0.09885915065284345,0.9316353887399463
B5-e003Coalescence-mGAM-p5,0.0029497245477811997,0.1193029490616622
BB-Fecal,0.06454691363380037,0.6863270777479893
B5-e003Coalescence-Inoculumn-mBHI,0.002125536806489394,0.40214477211796246
G3-e004Assembly-epsilon-p3,0.0789918882574936,0.7444146559428061
C2-e003Coalescence-mGAM-p3,0.06020908341647508,0.6175156389633601
B5-e003Coalescence-mGAM-p7,0.0006506745325987941,0.1863270777479893
D8-e003Coalescence-mBHI-p5,0.16210471522144623,0.6376228775692583
F5-e004Assembly-epsilon-p5,0.4697870125363293,0.30741733690795353
D5-e003Coalescence-Inoculumn-mGAM,0.967075868650501,0.6577301161751564
B3-e004Assembly-mBHI-p5,0.08090053355311673,0.7645218945487042
B5-e003Coalescence-mBHI-p3,0.08137769487702251,0.14075067024128687
C5-e003Coalescence-mGAM-p7,0.06797379950548736,0.9276139410187667
C5-e003Coalescence-mBHI-inoculumn-redo,0.16457727844532166,0.5983020554066131
A2-e003Coalescence-mBHI-p7,0.06298529475556326,0.6353887399463807
A10-e003Coalescence-mBHI-p5,0.06806055610983386,0.6814119749776586
BF-Fecal,0.0892291675703813,0.07104557640750671
AM-Fecal,0.9571856157549994,0.6568364611260054
B8-e003Assembly-mGAM-p3,0.07877499674662734,0.9450402144772118
A4-e003Coalescence-mGAM-p5,0.08662646943998611,0.9343163538873994
D5-e003Coalescence-mBHI-p5,0.09456469873769141,0.9633601429848079
D3-e003Assembly-mBHI-p3,0.0,0.675603217158177
e003-inoculumn-fecal-inoculumn,0.046588296534073655,0.5361930294906166
D4-e003Coalescence-mGAM-p7,0.0678436645989676,0.8838248436103664
A8-e003Coalescence-mBHI-p7,0.08276580054656661,0.9405719392314567
e003-inoculumn-fecal-AC,0.3233852427016007,0.00044682752457551384
C4-e003Coalescence-mGAM-p3,0.7995054873552249,0.2457551385165326
B2-e003Coalescence-Inoculumn-mGAM,0.08779768359866395,0.20509383378016086
C5-e003Coalescence-mGAM-p3,0.06758339478592808,0.7359249329758714
A3-e003Coalescence-mBHI-inoculumn-redo,0.011625384982431788,0.5580875781948168
