,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.0012650351708602642,0.9984902452567241
D11-e003Coalescence-mBHI-p5,0.0009266661382007072,0.012262488826410303
C9-e003Coalescence-mGAM-p7,0.0011443612212384358,0.9982602012197225
C8-e003Coalescence-mGAM-p7,0.9940712929530109,0.002677030109170833
F3-e004Assembly-epsilon-p3,0.9557629500710236,0.03840431345435693
B2-e003Coalescence-mBHI-p3,0.871,0.03901266874134185
A8-e003Coalescence-mBHI-p3,0.9949307289893405,0.0025648627620495023
e004-inoculumn-fecal-BD,0.9874158647835515,0.006711933138422304
A4-e003Coalescence-mBHI-p7,0.9862769969900559,0.007887971143746404
B9-e003Coalescence-mGAM-p5,0.0008075203412795433,0.9992897115013218
A4-e003Coalescence-mBHI-inoculumn-redo,0.9630563558413209,0.012069993802432124
B3-e003Coalescence-mBHI-p3,0.954,0.044
C2-e003Coalescence-mBHI-p5,0.9520229025216439,0.03863234635432531
B3-e004Assembly-mBHI-p7,0.992588818545288,0.004174424699227296
B5-e004Assembly-mBHI-p7,0.1766634488137012,0.24293130785308392
C4-e003GlycerolRevival-mBHI-p2,0.0634160359475467,0.11899340095512365
G5-e004Assembly-epsilon-p3,0.0010177994569912883,0.011748890447329411
B2-e003Assembly-mBHI-p5,0.9850256063792479,0.008912686276914163
C3-e004Assembly-mBHI-p5,0.9893760107834619,0.007002824931861128
B2-e003Coalescence-mBHI-p5,0.33299999999999996,0.615
B8-e003Assembly-mGAM-p5,0.9867494700005184,0.008293267005270154
C4-e003Coalescence-mGAM-p7,0.0400815215585394,0.0895820500869165
e004-inoculumn-fecal-AK,0.000487517051458389,0.0060212543976298095
D3-e004Assembly-mGAM-p7,0.9494252602271753,0.04202552200473953
C8-e003Assembly-mGAM-p3,0.9984172564870649,0.0007645279299799194
C3-e003Coalescence-mGAM-p3,6.045602494473216e-05,0.9999179881108821
D4-e004Assembly-mGAM-p5,0.9960927551062886,0.0018503859826197605
D3-e003Coalescence-Inoculumn-mBHI,0.64,0.153
C8-e003Assembly-mGAM-p5,0.9526501069878569,0.03749631914707878
C3-e003Coalescence-mBHI-p7,0.0006568802624530184,0.999072791642969
D11-e003Coalescence-mGAM-p5,0.0013610396979863806,0.014865960132551884
A11-e003Coalescence-mGAM-p7,0.9926643108329315,0.0036513025639718704
C2-e003Coalescence-mGAM-p7,0.9993990005107414,0.00020355542072665416
B11-e003Coalescence-mGAM-p3,4.341126489027435e-05,0.9999616748050228
B5-e003Assembly-mBHI-p5,0.42900000000000005,0.11099930757683156
D2-e003Coalescence-mBHI-p5,0.9675630192995067,0.012684691611802724
D8-e003Assembly-mGAM-p5,0.9930544839691551,0.0031746039509306036
D5-e003Coalescence-mGAM-p5,0.625,0.029154502967025684
A5-e003Coalescence-mGAM-p3,0.9951529628846212,0.001875900323769953
A2-e003Coalescence-Inoculumn-mGAM,0.99798656333976,0.0009246337773776123
D8-e003Coalescence-mGAM-p5,0.9970330135272548,0.0010023292495570898
A12-e003Coalescence-mGAM-p3,0.9922556762063824,0.002994570445638417
C2-e003Coalescence-mBHI-p3,0.9947048471294574,0.0021416346913248
D9-e003Coalescence-mGAM-p7,0.002014241651030059,0.9975982679353216
D8-e003Assembly-mGAM-p3,0.9980202222940171,0.0008556721661662883
E4-e004Assembly-mGAM-p7,0.9671465413412147,0.024076161189287477
B10-e003Coalescence-mGAM-p3,0.0014333764253011377,0.9976972223331777
A9-e003Coalescence-mGAM-p7,0.1650186301735626,0.8302040282748708
B5-e003Coalescence-Inoculumn-mGAM,0.0018573526706591207,0.316
D5-e003Coalescence-mBHI-p3,0.9645040276781691,0.012579165189775246
D9-e003Coalescence-mGAM-p5,0.002739709942418328,0.9969986922072133
D10-e003Coalescence-mGAM-p5,0.7865211470528349,0.18110335660380764
C8-e003Coalescence-mBHI-p7,0.971578621712021,0.02007936334256473
B11-e003Assembly-mGAM-p5,0.004169005731564367,0.031396540787641154
G3-e004Assembly-epsilon-p7,0.9491730882092007,0.0407809566518892
