,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
A11-e003Coalescence-mBHI-p3,0.03982121335668206,0.955301335554975
A11-e003Coalescence-mBHI-p5,0.012157659726570694,0.980656910785512
A11-e003Coalescence-mBHI-p7,0.001762602269253592,0.9977575886926661
A11-e003Coalescence-mGAM-p3,0.018683546649940385,0.9778675861716448
A11-e003Coalescence-mGAM-p7,0.0008543793540390543,0.9987144075656943
A5-e003Coalescence-Inoculumn-mGAM,0.5632163816385646,0.4068513031334653
D2-e003Coalescence-Inoculumn-mGAM,0.5663928405835151,0.4045085683909201
D8-e003Coalescence-mBHI-p5,0.0055562235029367885,0.9929317307949563
D8-e003Coalescence-mGAM-p5,0.0017596517111576314,0.9976804526546836
E111-e003Coalescence-mBHI-p3_S108,0.03783908115863635,0.9527372724313802
E111-e003Coalescence-mBHI-p5_S8,0.010737007951332403,0.9835285217728256
E111-e003Coalescence-mBHI-p7_S104,0.026880129051770254,0.9490208981252326
E111-e003Coalescence-mGAM-p5_S56,0.000630829898253559,0.9981497312138359
H8-e003Coalescence-mBHI-p5_S41,0.004485002601972693,0.9924541174413257
H8-e003Coalescence-mBHI-p7_S137,0.008997484169575918,0.9876439921568974
H8-e003Coalescence-mGAM-p5_S89,0.0009640021585542952,0.9979301833951251
H8-e003Coalescence-mGAM-p7_S185,0.00047361579829417787,0.9987298812876526
