,0.025,0.025
A3-e003Coalescence-Inoculumn-mGAM,0.375,0.10735000000000001
A9-e003Coalescence-mBHI-p3,0.08399999999999996,0.659
A9-e003Coalescence-mBHI-p5,0.03,0.622
A9-e003Coalescence-mBHI-p7,0.014,0.5597000000000001
A9-e003Coalescence-mGAM-p5,0.0,0.509
A9-e003Coalescence-mGAM-p7,0.0,0.29
B2-e003Coalescence-Inoculumn-mGAM,0.42900000000000005,0.145
B8-e003Coalescence-mBHI-p5,0.027,0.599
B8-e003Coalescence-mBHI-p7,0.0,0.481
B8-e003Coalescence-mGAM-p5,0.0,0.667
B8-e003Coalescence-mGAM-p7,0.0,0.521375
E9-e003Coalescence-mBHI-p5_S6,0.0,0.598
E9-e003Coalescence-mBHI-p7_S102,0.0,0.478
E9-e003Coalescence-mGAM-p3_S154,0.0,0.571
E9-e003Coalescence-mGAM-p5_S54,0.0,0.462
F8-e003Coalescence-mBHI-p3_S117,0.017,0.741
F8-e003Coalescence-mBHI-p5_S17,0.0,0.639
F8-e003Coalescence-mBHI-p7_S113,0.0,0.41395
F8-e003Coalescence-mGAM-p5_S65,0.0,0.609675
F8-e003Coalescence-mGAM-p7_S161,0.0,0.3954500000000001
