,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B10-e003Coalescence-mBHI-p3,2312101.0,803376.0
B10-e003Coalescence-mBHI-p5,3325757.0,1165501.0
B10-e003Coalescence-mGAM-p3,863165.0,335401.0
B10-e003Coalescence-mGAM-p7,253141.0,98164.0
B4-e003Coalescence-Inoculumn-mGAM,2234917.0,787901.0
C3-e003Coalescence-Inoculumn-mGAM,1061692.0,369119.0
C9-e003Coalescence-mBHI-p3,3859709.0,1358439.0
C9-e003Coalescence-mBHI-p5,3317781.0,1169484.0
C9-e003Coalescence-mBHI-p7,975306.0,337538.0
C9-e003Coalescence-mGAM-p3,1157799.0,455768.0
C9-e003Coalescence-mGAM-p5,1279877.0,502816.0
C9-e003Coalescence-mGAM-p7,901276.0,354196.0
F100-e003Coalescence-mBHI-p7_S115,4292237.0,1490442.0
F100-e003Coalescence-mGAM-p3_S167,660892.0,267065.0
F100-e003Coalescence-mGAM-p5_S67,346570.0,137030.0
F100-e003Coalescence-mGAM-p7_S163,1297283.0,513419.0
G9-e003Coalescence-mBHI-p3_S130,2048541.0,721713.0
G9-e003Coalescence-mBHI-p5_S30,3801334.0,1321728.0
G9-e003Coalescence-mGAM-p3_S178,1705643.0,675824.0
G9-e003Coalescence-mGAM-p5_S78,587367.0,235166.0
G9-e003Coalescence-mGAM-p7_S174,1236236.0,495170.0
