,C4-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
C5-e003Coalescence-mBHI-inoculumn-redo,0.6166556312625251,0.33802146846637193
C5-e003Coalescence-mBHI-p3,0.3232823246492986,0.5798757854316966
C5-e003Coalescence-mBHI-p5,0.1788830460921844,0.7407081684896439
C5-e003Coalescence-mBHI-p7,0.05214853707414831,0.9281065859902257
C5-e003Coalescence-mGAM-p3,0.1135802004008016,0.7435951245054689
C5-e003Coalescence-mGAM-p7,0.03765731462925852,0.8994564812659995
D4-e003Coalescence-Inoculumn-mBHI,0.5724117835671342,0.36013852687921805
D4-e003Coalescence-mBHI-p3,0.3173944689378757,0.5594926111240401
D4-e003Coalescence-mBHI-p5,0.23585635270541083,0.666498429136607
D4-e003Coalescence-mBHI-p7,0.12060336673346694,0.7968299394926693
D4-e003Coalescence-mGAM-p3,0.1285507014028056,0.7196535955317664
D4-e003Coalescence-mGAM-p5,0.09478068136272547,0.753535315336281
D4-e003Coalescence-mGAM-p7,0.06215270541082164,0.8357911915289736
G5-e003Coalescence-mBHI-p3_S36,0.30385827655310627,0.5642120083779382
G5-e003Coalescence-mBHI-p5_S28,0.18260593186372745,0.7075574237840353
G5-e003Coalescence-mBHI-p7_S124,0.10952304609218437,0.805765999534559
G5-e003Coalescence-mGAM-p3_S84,0.10560657314629258,0.7426190365371189
G5-e003Coalescence-mGAM-p5_S76,0.10972937875751503,0.6932626250872701
G5-e003Coalescence-mGAM-p7_S172,0.034345971943887776,0.9033189434489178
H4-e003Coalescence-mBHI-p3_S47,0.2549315430861724,0.5332500000000001
H4-e003Coalescence-mBHI-p5_S39,0.17526004008016033,0.7204916220619036
H4-e003Coalescence-mBHI-p7_S135,0.12675695390781563,0.778356004188969
H4-e003Coalescence-mGAM-p3_S95,0.12910549098196392,0.7958249941819874
H4-e003Coalescence-mGAM-p5_S87,0.058489619238476946,0.8373086455666744
H4-e003Coalescence-mGAM-p7_S183,0.054171462925851704,0.8579912148010239
