,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A3-e003Coalescence-Inoculumn-mGAM,0.00017774617845716317,
A9-e003Coalescence-mBHI-p3,0.0,
A9-e003Coalescence-mBHI-p5,0.012531105581230004,
A9-e003Coalescence-mBHI-p7,0.0035549235691432635,
A9-e003Coalescence-mGAM-p5,0.25168858869534305,
A9-e003Coalescence-mGAM-p7,0.28057234269463205,
B2-e003Coalescence-Inoculumn-mGAM,0.0,
B8-e003Coalescence-mBHI-p5,0.002310700319943121,
B8-e003Coalescence-mBHI-p7,0.34856025595449697,
B8-e003Coalescence-mGAM-p5,0.4253466050479915,
B8-e003Coalescence-mGAM-p7,0.20974049057945254,
E9-e003Coalescence-mBHI-p5_S6,0.031283327408460716,
E9-e003Coalescence-mBHI-p7_S102,0.0941166014930679,
E9-e003Coalescence-mGAM-p3_S154,0.0395485247067188,
E9-e003Coalescence-mGAM-p5_S54,0.5145751866334873,
F8-e003Coalescence-mBHI-p3_S117,0.0236402417348027,
F8-e003Coalescence-mBHI-p5_S17,0.11064699608958407,
F8-e003Coalescence-mBHI-p7_S113,0.38508709562744403,
F8-e003Coalescence-mGAM-p5_S65,0.6123355847849271,
F8-e003Coalescence-mGAM-p7_S161,0.5399928901528617,
A3-e003Coalescence-Inoculumn-mGAM,,0.010823386607323487
A9-e003Coalescence-mBHI-p3,,0.0
A9-e003Coalescence-mBHI-p5,,0.0
A9-e003Coalescence-mBHI-p7,,0.0
A9-e003Coalescence-mGAM-p5,,0.0
A9-e003Coalescence-mGAM-p7,,0.000910378312765527
B2-e003Coalescence-Inoculumn-mGAM,,0.00020230629172567267
B8-e003Coalescence-mBHI-p5,,0.0
B8-e003Coalescence-mBHI-p7,,0.0
B8-e003Coalescence-mGAM-p5,,0.0
B8-e003Coalescence-mGAM-p7,,0.0
E9-e003Coalescence-mBHI-p5_S6,,0.0
E9-e003Coalescence-mBHI-p7_S102,,0.0
E9-e003Coalescence-mGAM-p3_S154,,0.0
E9-e003Coalescence-mGAM-p5_S54,,0.00010115314586283633
F8-e003Coalescence-mBHI-p3_S117,,0.0
F8-e003Coalescence-mBHI-p5_S17,,0.0
F8-e003Coalescence-mBHI-p7_S113,,0.0
F8-e003Coalescence-mGAM-p5_S65,,0.0
F8-e003Coalescence-mGAM-p7_S161,,0.000303459437588509
