,0.025,0.025
B4-e003Coalescence-Inoculumn-mBHI,0.621,0.621
B4-e003Coalescence-mBHI-p3,0.3925,0.52845
B4-e003Coalescence-mBHI-p5,0.0,0.0
B4-e003Coalescence-mGAM-p5,0.0,0.0
C3-e003Coalescence-mBHI-inoculumn-redo,0.655,0.6918249999999999
C3-e003Coalescence-mBHI-p5,0.4733,0.429
C3-e003Coalescence-mBHI-p7,0.495,0.433
C3-e003Coalescence-mGAM-p3,0.409,0.373
C3-e003Coalescence-mGAM-p5,0.0,0.0
C3-e003Coalescence-mGAM-p7,0.057,0.061
F4-e003Coalescence-mBHI-p3_S23,0.38130000000000003,0.532
F4-e003Coalescence-mBHI-p5_S15,0.284,0.272
F4-e003Coalescence-mBHI-p7_S111,0.2556,0.26175000000000004
F4-e003Coalescence-mGAM-p3_S71,0.342225,0.312
F4-e003Coalescence-mGAM-p5_S63,0.32114999999999994,0.281
F4-e003Coalescence-mGAM-p7_S159,0.4091,0.396
G3-e003Coalescence-mBHI-p3_S34,0.32199999999999995,0.393
G3-e003Coalescence-mBHI-p5_S26,0.32099999999999995,0.358
G3-e003Coalescence-mBHI-p7_S122,0.236975,0.29
G3-e003Coalescence-mGAM-p3_S82,0.758175,0.741975
G3-e003Coalescence-mGAM-p5_S74,0.0,0.0
