,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
A10-e003Coalescence-mBHI-p3,0.2537665842140769,0.0
A10-e003Coalescence-mBHI-p5,0.14015066336856308,0.0
A10-e003Coalescence-mBHI-p7,0.04463683382055318,0.0
A10-e003Coalescence-mGAM-p3,0.010456487519676186,0.0
A10-e003Coalescence-mGAM-p7,0.24994378232516304,0.0
A4-e003Coalescence-Inoculumn-mGAM,0.0,0.0
C2-e003Coalescence-Inoculumn-mGAM,0.0,0.0
C8-e003Coalescence-mBHI-p5,0.0005059590735327187,0.0
C8-e003Coalescence-mBHI-p7,0.01034405217000225,0.0
C8-e003Coalescence-mGAM-p7,0.10315943332583764,0.0
E100-e003Coalescence-mBHI-p5_S7,0.01798965594783,0.0
E100-e003Coalescence-mBHI-p7_S103,0.015347425230492467,0.0
E100-e003Coalescence-mGAM-p3_S155,0.04019563750843265,0.0
E100-e003Coalescence-mGAM-p5_S55,0.24539015066336856,0.0
E100-e003Coalescence-mGAM-p7_S151,0.1807960422756915,0.0
G8-e003Coalescence-mBHI-p3_S129,0.002417360017989656,0.0
G8-e003Coalescence-mBHI-p5_S29,0.011468405666741623,0.0
G8-e003Coalescence-mBHI-p7_S125,0.07420733078479874,0.0
G8-e003Coalescence-mGAM-p3_S177,0.15960197886215427,0.0
G8-e003Coalescence-mGAM-p5_S77,0.11462783899257926,0.0
G8-e003Coalescence-mGAM-p7_S173,0.0072520800539689675,0.0
