,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
B5-e003Coalescence-Inoculumn-mBHI,608251.0,2943988.0
B5-e003Coalescence-mBHI-p3,670834.0,3096704.0
B5-e003Coalescence-mBHI-p5,409547.0,1909289.0
B5-e003Coalescence-mBHI-p7,685490.0,3239568.0
B5-e003Coalescence-mGAM-p3,184924.0,879474.0
B5-e003Coalescence-mGAM-p5,102431.0,486550.0
B5-e003Coalescence-mGAM-p7,60663.0,287423.0
D3-e003Coalescence-Inoculumn-mBHI,1370067.0,6688014.0
D3-e003Coalescence-mBHI-p5,378574.0,1779747.0
D3-e003Coalescence-mBHI-p7,619371.0,2949781.0
D3-e003Coalescence-mGAM-p3,238252.0,1105553.0
D3-e003Coalescence-mGAM-p5,531901.0,2532228.0
F5-e003Coalescence-mBHI-p3_S24,869033.0,4058033.0
F5-e003Coalescence-mBHI-p5_S16,469339.0,2170006.0
F5-e003Coalescence-mBHI-p7_S112,311067.0,1482842.0
F5-e003Coalescence-mGAM-p3_S72,50245.0,237541.0
F5-e003Coalescence-mGAM-p5_S64,395130.0,1867784.0
F5-e003Coalescence-mGAM-p7_S160,244623.0,1138247.0
H3-e003Coalescence-mBHI-p3_S46,783336.0,3653207.0
H3-e003Coalescence-mBHI-p5_S38,607987.0,2852338.0
H3-e003Coalescence-mBHI-p7_S134,415498.0,1977775.0
H3-e003Coalescence-mGAM-p3_S94,172715.0,809100.0
H3-e003Coalescence-mGAM-p5_S86,185123.0,875306.0
H3-e003Coalescence-mGAM-p7_S182,227600.0,1076068.0
