,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A5-e003Coalescence-Inoculumn-mBHI,785620.0,585164.0
A5-e003Coalescence-mBHI-inoculumn-redo,1446787.0,1069540.0
A5-e003Coalescence-mBHI-p3,384630.0,272510.0
A5-e003Coalescence-mBHI-p7,2710138.0,1933294.0
A5-e003Coalescence-mGAM-p3,434295.0,309555.0
D2-e003Coalescence-Inoculumn-mBHI,809103.0,599955.0
D2-e003Coalescence-mBHI-p3,1715454.0,1224675.0
D2-e003Coalescence-mBHI-p5,1187530.0,844667.0
D2-e003Coalescence-mBHI-p7,68870.0,48868.0
D2-e003Coalescence-mGAM-p5,787211.0,565261.0
E5-e003Coalescence-mBHI-p3_S12,1541998.0,1093311.0
E5-e003Coalescence-mBHI-p5_S4,1635198.0,1149073.0
E5-e003Coalescence-mBHI-p7_S100,1202092.0,856917.0
E5-e003Coalescence-mGAM-p3_S60,212034.0,152656.0
E5-e003Coalescence-mGAM-p5_S52,329246.0,239035.0
E5-e003Coalescence-mGAM-p7_S148,1444676.0,1054424.0
H2-e003Coalescence-mBHI-p3_S45,2031556.0,1443932.0
H2-e003Coalescence-mBHI-p7_S133,1708674.0,1209519.0
H2-e003Coalescence-mGAM-p3_S93,447104.0,317652.0
H2-e003Coalescence-mGAM-p5_S85,115569.0,81243.0
H2-e003Coalescence-mGAM-p7_S181,1995017.0,1431975.0
