,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
A4-e003Coalescence-mBHI-inoculumn-redo,0.45304965363806443,0.503610606943635
A4-e003Coalescence-mBHI-p3,0.22738893664357587,0.7274394305220216
A4-e003Coalescence-mBHI-p5,0.41390129948930576,0.510845225210224
A4-e003Coalescence-mBHI-p7,0.5102252616675936,0.4144429273166264
A4-e003Coalescence-mGAM-p5,0.5944143196642565,0.14106294230288904
C2-e003Coalescence-mBHI-inoculumn-redo,0.42202108509885217,0.5313546748813588
C2-e003Coalescence-mBHI-p3,0.16685331445618648,0.796800016651403
C2-e003Coalescence-mBHI-p5,0.21066718915912422,0.752255682291233
C2-e003Coalescence-mBHI-p7,0.2522869494867776,0.6827361585213555
C2-e003Coalescence-mGAM-p3,0.15141457248318754,0.8010452085588212
C2-e003Coalescence-mGAM-p5,0.21328426960610808,0.7250125718091749
C2-e003Coalescence-mGAM-p7,0.1488884057238206,0.8122601781700108
E4-e003Coalescence-mBHI-p3_S11,0.28856206704758053,0.6476160186495712
E4-e003Coalescence-mBHI-p5_S3,0.4276522222784042,0.4820405461660145
E4-e003Coalescence-mBHI-p7_S99,0.6587102695049805,0.23971084838897677
E4-e003Coalescence-mGAM-p3_S59,0.09530970319057491,0.8573664973774042
E4-e003Coalescence-mGAM-p5_S51,0.6407216969206654,0.1675458329864291
E4-e003Coalescence-mGAM-p7_S147,0.6835388077059209,0.15977337440679376
G2-e003Coalescence-mBHI-p3_S33,0.20138120038428478,0.7500057447339938
G2-e003Coalescence-mBHI-p5_S25,0.26953152652070583,0.6786593122970611
G2-e003Coalescence-mBHI-p7_S121,0.32346215300601705,0.611380734326867
G2-e003Coalescence-mGAM-p3_S81,0.11356398847145674,0.8392913995504122
G2-e003Coalescence-mGAM-p5_S73,0.34671299994943616,0.5415188577137624
